GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median contract rent,Margin of Error; Median contract rent
0500000US13313,13313,"Whitfield County, Georgia",543,34
0500000US15001,15001,"Hawaii County, Hawaii",987,82
0500000US15003,15003,"Honolulu County, Hawaii",1489,41
0500000US15007,15007,"Kauai County, Hawaii",1183,94
0500000US15009,15009,"Maui County, Hawaii",1163,49
0500000US16001,16001,"Ada County, Idaho",801,27
0500000US16005,16005,"Bannock County, Idaho",551,40
0500000US16019,16019,"Bonneville County, Idaho",625,43
0500000US16027,16027,"Canyon County, Idaho",677,28
0500000US16055,16055,"Kootenai County, Idaho",792,33
0500000US16083,16083,"Twin Falls County, Idaho",705,49
0500000US17001,17001,"Adams County, Illinois",518,21
0500000US17019,17019,"Champaign County, Illinois",700,24
0500000US17031,17031,"Cook County, Illinois",935,8
0500000US17037,17037,"DeKalb County, Illinois",748,42
0500000US17043,17043,"DuPage County, Illinois",1147,22
0500000US17089,17089,"Kane County, Illinois",926,28
0500000US17091,17091,"Kankakee County, Illinois",702,51
0500000US17093,17093,"Kendall County, Illinois",1013,251
0500000US17097,17097,"Lake County, Illinois",981,34
0500000US17099,17099,"LaSalle County, Illinois",607,27
0500000US17111,17111,"McHenry County, Illinois",1044,54
0500000US17113,17113,"McLean County, Illinois",690,23
0500000US17115,17115,"Macon County, Illinois",506,26
0500000US17119,17119,"Madison County, Illinois",619,18
0500000US17143,17143,"Peoria County, Illinois",616,20
0500000US17161,17161,"Rock Island County, Illinois",591,30
0500000US17163,17163,"St. Clair County, Illinois",643,24
0500000US17167,17167,"Sangamon County, Illinois",626,22
0500000US17179,17179,"Tazewell County, Illinois",579,29
0500000US17183,17183,"Vermilion County, Illinois",474,33
0500000US17197,17197,"Will County, Illinois",946,44
0500000US17199,17199,"Williamson County, Illinois",525,75
0500000US17201,17201,"Winnebago County, Illinois",603,17
0500000US18003,18003,"Allen County, Indiana",575,17
0500000US18005,18005,"Bartholomew County, Indiana",723,49
0500000US18019,18019,"Clark County, Indiana",637,24
0500000US18035,18035,"Delaware County, Indiana",523,20
0500000US18039,18039,"Elkhart County, Indiana",620,23
0500000US18043,18043,"Floyd County, Indiana",616,38
0500000US18053,18053,"Grant County, Indiana",492,25
0500000US18057,18057,"Hamilton County, Indiana",973,42
0500000US18059,18059,"Hancock County, Indiana",721,31
0500000US18063,18063,"Hendricks County, Indiana",858,50
0500000US18067,18067,"Howard County, Indiana",558,24
0500000US18081,18081,"Johnson County, Indiana",756,29
0500000US18085,18085,"Kosciusko County, Indiana",599,49
0500000US18089,18089,"Lake County, Indiana",692,18
0500000US18091,18091,"LaPorte County, Indiana",613,31
0500000US18095,18095,"Madison County, Indiana",532,29
0500000US18097,18097,"Marion County, Indiana",676,11
0500000US18105,18105,"Monroe County, Indiana",756,48
0500000US18109,18109,"Morgan County, Indiana",634,41
0500000US18127,18127,"Porter County, Indiana",746,45
0500000US18141,18141,"St. Joseph County, Indiana",606,19
0500000US18157,18157,"Tippecanoe County, Indiana",663,26
0500000US18163,18163,"Vanderburgh County, Indiana",555,21
0500000US18167,18167,"Vigo County, Indiana",545,30
0500000US18177,18177,"Wayne County, Indiana",471,29
0500000US19013,19013,"Black Hawk County, Iowa",629,24
0500000US19049,19049,"Dallas County, Iowa",846,92
0500000US19061,19061,"Dubuque County, Iowa",635,29
0500000US19103,19103,"Johnson County, Iowa",772,37
0500000US19113,19113,"Linn County, Iowa",589,27
0500000US19153,19153,"Polk County, Iowa",744,15
0500000US19155,19155,"Pottawattamie County, Iowa",667,24
0500000US19163,19163,"Scott County, Iowa",652,26
0500000US19169,19169,"Story County, Iowa",775,44
0500000US19193,19193,"Woodbury County, Iowa",588,33
0500000US20015,20015,"Butler County, Kansas",546,109
0500000US20045,20045,"Douglas County, Kansas",714,46
0500000US20091,20091,"Johnson County, Kansas",877,25
0500000US20103,20103,"Leavenworth County, Kansas",819,86
0500000US20161,20161,"Riley County, Kansas",814,65
0500000US20173,20173,"Sedgwick County, Kansas",600,16
0500000US20177,20177,"Shawnee County, Kansas",585,24
0500000US20209,20209,"Wyandotte County, Kansas",586,18
0500000US21015,21015,"Boone County, Kentucky",820,106
0500000US21029,21029,"Bullitt County, Kentucky",563,46
0500000US21037,21037,"Campbell County, Kentucky",706,57
0500000US21047,21047,"Christian County, Kentucky",614,45
0500000US21059,21059,"Daviess County, Kentucky",525,40
0500000US21067,21067,"Fayette County, Kentucky",689,17
0500000US21093,21093,"Hardin County, Kentucky",609,64
0500000US21111,21111,"Jefferson County, Kentucky",660,15
0500000US21117,21117,"Kenton County, Kentucky",649,23
0500000US21145,21145,"McCracken County, Kentucky",517,37
0500000US21151,21151,"Madison County, Kentucky",565,33
0500000US21185,21185,"Oldham County, Kentucky",687,57
0500000US21227,21227,"Warren County, Kentucky",559,36
0500000US22005,22005,"Ascension Parish, Louisiana",889,133
0500000US22015,22015,"Bossier Parish, Louisiana",820,68
0500000US22017,22017,"Caddo Parish, Louisiana",587,28
0500000US22019,22019,"Calcasieu Parish, Louisiana",650,49
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",720,30
0500000US22045,22045,"Iberia Parish, Louisiana",585,61
0500000US22051,22051,"Jefferson Parish, Louisiana",801,22
0500000US22055,22055,"Lafayette Parish, Louisiana",669,34
0500000US22057,22057,"Lafourche Parish, Louisiana",671,56
0500000US22063,22063,"Livingston Parish, Louisiana",672,72
0500000US22071,22071,"Orleans Parish, Louisiana",769,24
0500000US22073,22073,"Ouachita Parish, Louisiana",526,24
0500000US22079,22079,"Rapides Parish, Louisiana",567,37
0500000US22097,22097,"St. Landry Parish, Louisiana",449,64
0500000US22103,22103,"St. Tammany Parish, Louisiana",827,38
0500000US22105,22105,"Tangipahoa Parish, Louisiana",616,35
0500000US22109,22109,"Terrebonne Parish, Louisiana",732,95
0500000US23001,23001,"Androscoggin County, Maine",657,40
0500000US23003,23003,"Aroostook County, Maine",478,75
0500000US23005,23005,"Cumberland County, Maine",947,37
0500000US23011,23011,"Kennebec County, Maine",627,24
0500000US23019,23019,"Penobscot County, Maine",680,29
0500000US23031,23031,"York County, Maine",837,37
0500000US24001,24001,"Allegany County, Maryland",573,41
0500000US24003,24003,"Anne Arundel County, Maryland",1372,53
0500000US24005,24005,"Baltimore County, Maryland",1097,21
0500000US24009,24009,"Calvert County, Maryland",1194,231
0500000US24013,24013,"Carroll County, Maryland",911,77
0500000US24015,24015,"Cecil County, Maryland",922,57
0500000US24017,24017,"Charles County, Maryland",1349,79
0500000US24021,24021,"Frederick County, Maryland",1150,57
0500000US24025,24025,"Harford County, Maryland",1023,54
0500000US24027,24027,"Howard County, Maryland",1482,70
0500000US24031,24031,"Montgomery County, Maryland",1517,44
0500000US24033,24033,"Prince George's County, Maryland",1251,24
0500000US24037,24037,"St. Mary's County, Maryland",1205,84
0500000US24043,24043,"Washington County, Maryland",725,44
0500000US24045,24045,"Wicomico County, Maryland",798,68
0500000US24510,24510,"Baltimore city, Maryland",852,15
0500000US25001,25001,"Barnstable County, Massachusetts",1165,56
0500000US25003,25003,"Berkshire County, Massachusetts",718,35
0500000US25005,25005,"Bristol County, Massachusetts",712,19
0500000US25009,25009,"Essex County, Massachusetts",1024,22
0500000US25011,25011,"Franklin County, Massachusetts",765,49
0500000US25013,25013,"Hampden County, Massachusetts",734,26
0500000US25015,25015,"Hampshire County, Massachusetts",903,58
