GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
0500000US13245,13245,"Richmond County, Georgia",131589,721,1187,593,0,218,196,257,0,218,0,218,362,445,384,389,275,274,907,593,612,487,2285,1303,2253,837,5745,1723,3265,977,3458,953,33789,2948,7121,1613,6830,1379,22675,2771,11176,2070,17840,2269,6045,1199,3225,787,1959,736
0500000US13247,13247,"Rockdale County, Georgia",58783,880,1259,1110,0,218,41,84,0,218,0,218,0,218,0,218,15,33,490,511,156,233,955,522,755,466,1330,757,1340,996,477,388,19371,2333,1847,801,2166,766,7641,1554,6559,1465,10386,1647,2484,836,556,356,955,512
0500000US13285,13285,"Troup County, Georgia",45415,765,1059,616,152,195,0,218,0,218,77,140,0,218,0,218,56,90,570,432,134,157,730,481,707,458,2747,883,1392,514,2162,1024,11113,1756,3154,758,2650,700,6022,1270,3172,775,6149,1201,2283,662,736,383,350,274
0500000US13295,13295,"Walker County, Georgia",47666,471,895,570,0,218,0,218,0,218,0,218,0,218,0,218,113,135,554,487,231,221,473,312,1804,902,1940,861,3146,1167,1089,600,10712,1539,5011,1277,2834,840,7235,1664,3697,1185,5423,1206,1668,639,545,442,296,229
0500000US13297,13297,"Walton County, Georgia",58004,1299,939,500,0,218,0,218,0,218,0,218,36,81,0,218,0,218,218,326,273,289,671,425,1249,502,1795,725,1671,851,1199,515,15650,2148,4260,1277,4278,886,7864,1370,4621,1073,8975,1295,3127,913,970,506,208,208
0500000US13313,13313,"Whitfield County, Georgia",65693,846,2014,735,0,218,0,218,0,218,476,647,254,281,731,415,744,407,2774,1181,1207,743,1362,605,3196,1055,2931,972,2574,846,2470,876,13899,2150,4215,1072,3586,805,11061,1515,3966,1176,5543,1331,1751,660,673,385,266,249
0500000US15001,15001,"Hawaii County, Hawaii",139834,707,756,550,56,97,11,20,0,185,102,137,75,130,204,185,340,334,970,560,607,456,755,481,1238,727,1486,820,3086,934,485,347,43225,3510,2780,1170,7275,1479,22751,2321,15058,2039,26795,2739,7032,1316,2651,932,2096,785
0500000US15003,15003,"Honolulu County, Hawaii",684066,187,9240,1642,155,166,374,311,372,362,469,281,1496,854,1376,743,1591,628,6278,1157,1184,533,3873,1116,7164,1371,7477,1546,7909,1367,8783,2071,161242,6282,15615,2021,36999,2820,106240,4843,71117,4195,154656,5759,52770,3558,16637,1770,11049,1595
0500000US15007,15007,"Kauai County, Hawaii",50428,818,173,170,0,185,62,108,0,185,107,182,135,132,0,185,374,431,372,277,120,159,462,401,424,335,707,602,297,243,237,164,15851,1818,939,433,2391,846,7844,1193,5847,1443,10592,1355,2170,559,647,377,677,467
0500000US15009,15009,"Maui County, Hawaii",116520,700,817,433,97,150,0,185,76,126,212,280,315,383,62,94,168,154,374,268,452,433,1401,918,168,107,1172,658,911,468,2031,942,35049,2339,3023,817,7205,1265,21965,2107,12223,1564,19792,1937,5831,997,2054,731,1122,504
0500000US16001,16001,"Ada County, Idaho",297773,1189,1298,585,76,125,80,131,71,108,261,412,119,154,0,198,175,165,831,512,102,125,899,685,984,557,2313,848,3107,1180,4088,1206,51344,4573,15654,2952,25735,3167,44235,3486,32959,3223,77284,4825,24557,2473,7053,1614,4548,1029
0500000US16005,16005,"Bannock County, Idaho",53292,868,617,414,0,198,0,198,0,198,0,198,313,396,49,86,94,127,223,280,229,192,696,439,812,608,549,417,744,426,993,475,12745,1524,2286,780,4605,852,9403,1357,4221,899,10519,1653,2544,686,967,424,683,425
0500000US16019,16019,"Bonneville County, Idaho",68163,620,274,243,0,198,0,198,0,198,0,198,0,198,0,198,0,198,302,295,6,14,326,414,1092,563,1238,627,887,505,850,398,12863,1446,3320,923,4745,869,13808,1719,6454,1065,14225,1666,5000,809,1282,600,1491,555
0500000US16027,16027,"Canyon County, Idaho",129307,404,1529,589,0,198,0,198,178,304,82,137,446,269,518,403,365,415,2400,917,1108,731,1630,743,2167,899,2328,924,5618,1449,2618,865,32702,3114,9083,1853,11575,1773,21414,2284,8789,1754,18242,2401,5127,1126,493,425,895,457
0500000US16055,16055,"Kootenai County, Idaho",105789,870,562,563,11,19,0,198,0,198,107,177,0,198,0,198,5,10,0,198,80,140,481,350,625,607,2074,1099,3217,1175,586,344,22824,2275,6084,1825,9787,1897,21876,2266,10056,1774,17520,2333,7468,2367,1763,731,663,422
0500000US16083,16083,"Twin Falls County, Idaho",52959,798,920,575,0,198,0,198,0,198,0,198,11,23,150,256,108,132,218,235,24,52,438,336,833,660,565,412,900,478,1359,769,11884,1686,2354,834,3900,927,9966,1859,7700,1189,7699,1468,2322,834,1264,508,344,239
0500000US17001,17001,"Adams County, Illinois",46467,254,279,222,0,185,0,185,0,185,0,185,34,53,79,139,0,185,0,185,0,185,417,257,526,305,539,324,1691,933,292,204,14108,1620,2009,711,4254,872,7051,1060,3401,620,7593,1257,2957,680,749,394,488,322
0500000US17019,17019,"Champaign County, Illinois",120365,712,604,484,0,185,0,185,0,185,7,12,0,185,0,185,43,72,58,95,107,159,551,353,621,334,1521,695,1086,457,836,371,22256,2133,2762,749,7809,1486,17787,2119,9130,1375,28001,2292,16622,1860,4076,1228,6488,1152
0500000US17031,17031,"Cook County, Illinois",3564871,658,57703,4023,648,350,1017,472,2161,786,7705,1566,8789,1490,9764,1849,13432,2284,72041,5224,11399,1833,59410,5313,40929,3892,54832,4398,65647,5008,72691,4704,733453,10991,99033,5373,167763,5964,512955,12127,228741,8004,814657,11135,379832,9083,100181,5140,50088,3974
0500000US17037,17037,"DeKalb County, Illinois",60799,1012,226,189,0,185,0,185,0,185,0,185,45,79,0,185,0,185,515,506,190,201,440,275,820,569,315,180,1681,818,924,337,12852,1749,2700,1021,4823,971,9536,1464,6391,1216,12092,1557,5417,1227,537,316,1295,575
0500000US17043,17043,"DuPage County, Illinois",632930,157,8754,1652,72,121,83,103,6,14,424,368,826,516,588,443,2309,1158,3229,1078,1574,763,5133,1589,2279,663,6789,1515,6196,1427,8731,1254,105043,3880,12156,1763,35017,2692,82743,4400,43350,2848,191239,5396,86939,4277,18988,1837,10462,1374
0500000US17089,17089,"Kane County, Illinois",344178,1125,6506,1373,80,134,0,185,79,99,314,278,2679,868,2317,1050,1542,698,10054,2379,969,552,5159,1372,6312,1618,4285,1228,4718,1422,7157,1528,63969,4301,11864,2046,24056,2954,48022,4108,28243,2585,73021,4548,33408,3010,5831,1780,3593,864
0500000US17091,17091,"Kankakee County, Illinois",72379,818,911,454,0,185,35,75,0,185,88,97,295,286,301,279,150,189,250,193,174,211,1313,637,736,337,1477,526,2352,663,1531,529,20270,1893,4615,996,5520,1233,12355,1847,6164,1024,8280,1326,4255,720,1026,478,281,190
0500000US17093,17093,"Kendall County, Illinois",78552,1456,676,437,57,95,0,185,124,215,208,218,29,55,0,185,398,361,843,729,71,81,1258,949,1107,609,1140,756,551,440,1495,986,15345,2786,1653,776,5190,1447,12241,2219,8695,2323,17608,3115,8898,2737,659,485,306,334
0500000US17097,17097,"Lake County, Illinois",455465,326,4683,1233,107,132,243,266,80,84,395,316,1147,743,905,499,1896,725,6619,1463,1358,637,5093,1228,4285,1314,4834,1005,5185,1192,6850,1281,83407,5214,9782,1437,26586,2085,59108,3564,30269,2468,118472,4303,61690,3465,14284,1560,8187,1289
0500000US17099,17099,"LaSalle County, Illinois",77423,473,296,266,0,185,0,185,0,185,0,185,283,266,11,19,80,94,488,337,118,152,1275,641,885,413,1382,613,2591,842,1461,408,23894,2326,3316,760,7364,1098,11019,1460,8216,1244,9483,1385,3945,783,784,465,532,282
0500000US17111,17111,"McHenry County, Illinois",206054,716,946,480,0,185,18,40,170,266,120,203,84,108,0,185,1267,1017,1436,708,960,479,1546,660,1194,545,2112,771,2503,1047,2968,886,47543,3355,7098,1611,17269,2169,31768,2521,17539,2097,48192,3070,17264,2088,2828,839,1229,418
0500000US17113,17113,"McLean County, Illinois",105815,967,384,316,0,185,0,185,4,10,0,185,263,410,0,185,185,238,55,89,15,32,212,188,251,174,687,327,776,514,397,219,23196,1921,3415,836,8717,1591,11946,1521,8835,1398,29023,2130,11859,1460,3039,879,2556,620
0500000US17115,17115,"Macon County, Illinois",72841,409,932,430,0,185,12,21,0,185,0,185,28,49,84,92,95,100,51,71,68,113,1187,613,1003,342,1134,539,1758,567,1297,494,20309,1957,4484,928,6642,1083,11140,1352,6867,1533,9475,1370,4258,923,1119,490,898,407
0500000US17119,17119,"Madison County, Illinois",185936,566,495,292,0,185,0,185,0,185,0,185,0,185,93,131,176,168,222,204,204,202,1571,647,1389,540,3595,1082,4060,1418,2179,716,44420,3122,9065,1245,17341,1824,32470,2757,19624,1857,30668,2824,13435,2040,2322,747,2607,763
0500000US17143,17143,"Peoria County, Illinois",123600,829,1012,523,175,211,0,185,0,185,0,185,96,140,0,185,214,211,146,142,282,251,751,316,1215,567,2327,906,3439,928,2134,699,27573,2405,5169,1049,9492,1265,20255,2194,11379,1726,23718,2156,10039,1393,2358,843,1826,617
0500000US17161,17161,"Rock Island County, Illinois",100024,1021,878,444,67,81,47,74,66,106,224,213,0,185,273,303,126,140,636,442,188,283,553,278,1418,577,2127,744,3075,835,1102,361,24168,2165,4217,1002,10067,1384,17240,2231,10591,1564,16015,1685,5585,975,671,370,690,352
0500000US17163,17163,"St. Clair County, Illinois",177988,694,1399,529,0,185,0,185,58,97,65,108,96,120,183,138,0,185,306,217,481,282,1956,717,2153,879,2555,846,3403,1012,1850,712,44728,4046,7979,1384,13418,1643,28014,3043,19474,2046,29121,2693,16467,2099,3074,853,1208,496
0500000US17167,17167,"Sangamon County, Illinois",135861,816,924,429,0,185,63,81,0,185,0,185,0,185,111,143,74,109,31,46,242,195,1755,666,1398,649,1794,675,2632,845,1485,595,30270,1892,5591,973,9790,1316,20042,1790,11192,1573,29857,2346,13132,1581,3764,994,1714,628
0500000US17179,17179,"Tazewell County, Illinois",94554,505,775,478,70,114,0,185,0,185,0,185,115,134,0,185,230,205,93,131,105,115,1492,579,785,447,1950,803,901,471,1521,598,25535,2195,3923,975,9049,1326,14471,1784,11061,1726,16050,1737,5127,965,796,323,505,272
0500000US17183,17183,"Vermilion County, Illinois",52831,714,626,276,0,185,68,118,0,185,0,185,95,119,88,118,0,185,246,185,51,90,909,373,554,291,1830,664,1281,507,503,240,16448,1455,4252,848,3982,715,8605,1202,5885,960,5152,782,1672,456,446,312,138,114
0500000US17197,17197,"Will County, Illinois",447552,622,3963,897,0,185,31,54,131,160,510,360,1906,873,463,316,1066,692,4024,1108,1021,580,4440,1197,2867,1112,5356,1260,5442,1162,8140,1444,104518,3982,14313,1878,33525,2692,63437,3845,37071,2912,99347,5118,45124,3267,6020,1109,4837,961
0500000US17199,17199,"Williamson County, Illinois",47515,853,129,142,0,185,0,185,11,19,0,185,0,185,0,185,0,185,59,44,181,143,581,409,240,182,967,447,1229,530,585,250,10710,1470,2373,654,3685,805,10236,1915,4859,1074,7142,1206,3483,937,851,530,194,194
0500000US17201,17201,"Winnebago County, Illinois",194735,284,1687,712,0,185,44,71,0,185,461,331,512,326,332,350,281,272,1260,706,700,435,1403,534,3879,879,5733,1178,6257,1203,3838,993,47853,3290,12694,1584,19023,1919,29915,2406,15276,1720,27689,2437,11904,1634,2976,813,1018,378
0500000US18003,18003,"Allen County, Indiana",239861,442,2822,760,48,82,38,63,610,601,250,290,364,337,289,215,690,398,1137,476,599,400,3078,973,2717,715,4560,1144,4358,902,4052,800,57233,2906,10840,1706,17578,1856,36785,2943,22641,1857,46250,2808,16675,1914,4603,1163,1644,572
0500000US18005,18005,"Bartholomew County, Indiana",54455,756,864,634,0,192,0,192,0,192,203,314,0,192,179,167,0,192,564,700,0,192,151,141,730,452,1320,585,2223,1028,842,514,13118,1666,2799,845,3534,950,5674,1312,4143,1055,10288,1491,7216,1303,209,177,398,287
0500000US18019,18019,"Clark County, Indiana",79711,894,452,228,0,192,204,318,0,192,0,192,54,88,40,67,82,136,209,180,291,272,1186,579,1540,866,1448,789,1841,649,1654,736,21683,2433,5258,1116,6811,1231,13592,2330,7111,1414,10510,1540,4086,1000,794,402,865,540
0500000US18035,18035,"Delaware County, Indiana",70681,1199,616,400,0,192,0,192,0,192,30,50,0,192,50,72,189,308,0,192,430,348,472,288,1007,406,1453,538,2027,866,835,407,21718,1810,4239,1120,4439,929,11087,1745,6082,1378,8844,1478,4861,1080,782,434,1520,681
0500000US18039,18039,"Elkhart County, Indiana",129898,904,1730,719,0,192,0,192,0,192,54,90,176,284,287,328,225,201,3580,928,265,407,4814,1101,4199,1514,4678,1343,4588,1155,3017,823,38325,3004,8621,1592,8394,1352,15519,2027,7234,1225,16021,2308,6018,1365,1595,831,558,345
0500000US18043,18043,"Floyd County, Indiana",52823,699,1092,767,0,192,0,192,0,192,0,192,0,192,0,192,0,192,68,65,158,192,354,248,1105,586,1220,520,886,371,650,319,14117,1472,2315,606,3841,824,7899,1176,4315,954,9456,1381,4208,750,726,256,413,259
0500000US18053,18053,"Grant County, Indiana",44188,492,486,435,0,192,0,192,0,192,0,192,185,204,330,367,0,192,0,192,111,139,704,350,536,273,2100,649,1335,553,558,256,14141,1382,3166,861,2781,709,7099,1298,3317,840,4106,781,2275,649,366,223,592,465
0500000US18057,18057,"Hamilton County, Indiana",206314,796,343,309,0,192,0,192,99,159,0,192,0,192,0,192,381,474,112,196,61,84,980,685,1273,755,1557,667,1543,859,2272,750,26943,2992,4974,1146,7956,1333,25438,2853,13543,2081,76334,3597,30602,3105,7487,1808,4416,1197
0500000US18059,18059,"Hancock County, Indiana",50101,260,315,320,0,192,0,192,0,192,0,192,0,192,0,192,0,192,124,210,0,192,87,106,860,524,669,477,482,343,556,391,12883,1729,3360,1328,3519,1091,6976,1309,5034,1195,10864,1700,3625,937,316,344,431,398
0500000US18063,18063,"Hendricks County, Indiana",106721,1058,220,244,0,192,0,192,0,192,0,192,0,192,164,208,11,19,24,52,500,491,301,235,357,342,1440,768,3111,1398,1965,865,26763,3365,3684,1153,6297,1446,11278,1645,10534,1970,25305,3050,12191,2642,2035,923,541,318
0500000US18067,18067,"Howard County, Indiana",57271,413,331,262,0,192,0,192,55,89,0,192,0,192,130,219,0,192,101,130,0,192,326,237,758,475,1416,601,1268,520,791,477,18828,1825,3566,1028,3844,851,9147,1394,4524,1031,7367,1189,3623,737,849,363,347,311
0500000US18081,18081,"Johnson County, Indiana",100100,806,1023,597,0,192,0,192,0,192,0,192,0,192,0,192,105,134,0,192,46,77,1404,558,1166,546,1886,765,2586,1097,1533,804,25748,2700,4966,1300,6831,1362,12060,1820,8336,1359,20172,3082,9537,1852,1816,794,885,485
0500000US18085,18085,"Kosciusko County, Indiana",52883,714,672,455,0,192,53,86,85,148,0,192,0,192,157,164,23,27,404,428,255,256,2042,773,2128,1182,1672,639,1236,528,1144,448,15416,1552,3170,781,4018,904,5401,1080,3948,906,6598,1173,3356,800,749,424,356,277
0500000US18089,18089,"Lake County, Indiana",326446,599,3080,777,74,65,0,192,126,203,391,345,579,510,273,173,1058,514,2761,906,624,365,2618,754,4180,1075,6255,1285,7662,1374,6740,1341,100498,3870,13626,2039,24273,2139,49725,3068,29626,2427,46845,2869,20153,2266,3541,1093,1738,571
0500000US18091,18091,"LaPorte County, Indiana",76614,604,565,310,0,192,0,192,0,192,202,328,0,192,32,57,0,192,253,211,162,160,687,310,1360,565,1579,566,2310,739,566,308,23651,2122,6672,1156,4643,953,12355,1596,7623,1162,9244,1295,3051,621,1236,655,423,293
0500000US18095,18095,"Madison County, Indiana",89848,869,889,477,0,192,73,129,0,192,0,192,42,66,39,69,0,192,376,279,144,117,1178,516,1288,459,3319,926,2375,775,1512,516,31453,2585,4865,956,6287,959,12801,1425,7947,1192,10403,1346,3895,1050,633,290,329,249
0500000US18097,18097,"Marion County, Indiana",617575,383,6350,1258,125,160,254,172,580,495,851,703,1353,664,1312,1005,1985,863,5477,1686,2300,844,8528,1807,9940,1776,12593,1733,17453,2404,10434,1722,143235,6036,30623,2495,39160,3722,90443,5334,48546,3688,123019,6026,43418,3288,12965,1763,6631,1056
0500000US18105,18105,"Monroe County, Indiana",82029,1052,205,252,67,112,0,192,0,192,0,192,70,118,0,192,0,192,0,192,64,109,1104,479,1496,994,1404,542,1563,701,1300,547,16136,1981,3704,962,3739,1053,9685,1658,5873,1255,19659,2088,10525,1546,2077,860,3358,992
0500000US18109,18109,"Morgan County, Indiana",48327,505,274,272,0,192,0,192,0,192,0,192,0,192,0,192,126,153,0,192,0,192,713,518,685,447,1578,644,975,436,514,383,17708,1931,3027,832,3530,904,6967,1191,4490,1091,5083,1195,1894,895,544,318,219,232
0500000US18127,18127,"Porter County, Indiana",114080,907,835,418,0,192,0,192,0,192,51,83,0,192,284,340,249,293,494,394,0,192,1021,680,1566,735,2364,984,1328,807,1392,518,33770,2823,4038,1031,8297,1477,17853,2524,11067,1728,19182,1935,7495,1479,1675,669,1119,460
0500000US18141,18141,"St. Joseph County, Indiana",174051,595,1590,697,0,192,0,192,115,152,301,377,86,146,169,196,291,255,799,464,316,265,3107,1406,1560,606,3581,948,5215,1105,4410,1389,45732,3162,10178,1417,12953,1675,22190,2144,12382,1797,29762,2503,12912,1605,3700,1214,2702,773
0500000US18157,18157,"Tippecanoe County, Indiana",103323,1141,794,359,0,192,0,192,0,192,0,192,269,223,0,192,328,363,654,414,50,82,757,345,1710,815,1918,763,1253,516,908,517,23579,2849,3615,959,5501,1088,16053,2174,7702,1311,22133,2088,10468,1809,1689,590,3942,852
0500000US18163,18163,"Vanderburgh County, Indiana",123731,578,791,419,0,192,0,192,40,70,0,192,0,192,10,23,0,192,174,162,129,158,1775,705,2771,1012,3212,927,3917,1516,2487,754,32414,2534,5171,876,6996,1253,19863,2350,12263,2230,19545,1946,9142,1349,1970,764,1061,471
0500000US18167,18167,"Vigo County, Indiana",69206,784,786,408,0,192,0,192,0,192,52,89,0,192,9,18,84,92,296,255,159,262,949,439,1050,486,1507,465,1575,606,1544,577,17023,1701,4549,960,5305,944,10777,1663,5804,1189,10928,1344,5463,1001,646,470,700,373
0500000US18177,18177,"Wayne County, Indiana",45950,530,487,346,0,192,0,192,63,114,0,192,82,144,0,192,28,47,111,114,114,129,1588,549,683,371,982,392,1086,559,453,219,15312,2086,3788,950,3511,687,5792,1125,3883,916,4653,896,2254,689,282,244,798,425
0500000US19013,19013,"Black Hawk County, Iowa",83720,808,989,477,0,159,74,77,0,159,0,159,278,286,0,159,34,47,124,141,121,187,1433,607,1053,428,1222,465,1209,472,777,429,22420,1877,4147,797,5742,885,12274,1405,8280,1155,15443,1667,5635,1105,1211,405,1254,478
0500000US19049,19049,"Dallas County, Iowa",54891,697,552,412,51,83,0,159,0,159,428,588,62,81,0,159,76,142,317,455,73,151,263,271,304,283,95,90,249,198,275,189,8296,1291,802,380,4211,981,5733,1269,5897,1444,17894,1829,6645,1353,2058,786,610,375
0500000US19061,19061,"Dubuque County, Iowa",65015,530,302,236,89,98,0,159,0,159,0,159,0,159,19,31,0,159,0,159,153,174,863,360,341,231,1006,462,1261,523,640,281,19234,1409,2247,713,5373,1028,8938,1154,5627,1019,12128,1265,5198,1081,1185,358,411,293
0500000US19103,19103,"Johnson County, Iowa",86838,1025,646,521,83,134,0,159,0,159,0,159,0,159,166,196,112,184,387,281,82,108,1208,902,956,875,302,215,472,468,940,584,11623,1749,2017,812,3478,902,10719,1752,6730,1433,24371,2176,11464,1564,5056,1241,6026,1140
0500000US19113,19113,"Linn County, Iowa",149512,877,855,473,0,159,0,159,0,159,43,73,0,159,0,159,289,354,230,227,183,218,1087,768,799,404,1499,719,1758,879,1912,946,34003,2625,5479,1111,10555,1305,19871,2140,17995,2186,37673,2722,11391,1716,2329,613,1561,623
0500000US19153,19153,"Polk County, Iowa",313040,934,3228,1096,56,93,167,213,103,127,331,299,470,354,835,589,1365,733,2628,906,684,399,3291,1048,3498,1056,3846,932,3902,1115,4268,956,63352,4063,10957,1406,21136,2370,48510,3537,28364,2649,76154,4159,24908,2476,8095,1649,2892,793
0500000US19155,19155,"Pottawattamie County, Iowa",62692,593,298,203,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,258,308,457,329,665,367,1054,402,1417,512,1203,457,18194,1589,2836,628,5443,1044,9990,1411,7360,1170,8860,1279,3599,709,886,347,172,119
0500000US19163,19163,"Scott County, Iowa",116457,928,717,397,0,159,0,159,0,159,0,159,0,159,9,16,0,159,363,340,0,159,1337,599,994,506,1352,623,1618,535,1352,552,32202,2812,4696,1209,8257,1460,14608,1687,12459,1617,22161,2345,10441,1632,2581,865,1310,636
0500000US19169,19169,"Story County, Iowa",51648,1329,119,94,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,74,137,39,54,65,105,199,150,451,344,337,224,8312,1647,1233,472,2838,1004,5300,1094,4353,1056,16276,1601,8015,1546,638,383,3399,845
0500000US19193,19193,"Woodbury County, Iowa",65375,975,1024,487,34,60,37,62,0,159,136,164,252,230,0,159,40,71,957,519,164,193,1424,688,542,317,1830,895,1935,794,1560,793,16375,1908,3389,887,4939,1027,9273,1170,6662,1150,9173,1509,4075,1005,1094,510,460,385
0500000US20015,20015,"Butler County, Kansas",44088,504,60,100,0,174,0,174,0,174,0,174,0,174,0,174,13,23,0,174,12,22,499,334,590,339,485,348,1166,632,960,501,9569,1283,2409,938,5019,934,5370,848,5168,1130,8696,1244,3541,889,385,271,146,123
0500000US20045,20045,"Douglas County, Kansas",69181,1248,217,249,0,174,0,174,72,118,134,221,0,174,0,174,0,174,177,217,53,99,276,244,145,195,884,624,421,285,1109,619,10667,1746,2076,833,3934,949,8719,1774,4319,1142,19626,2025,11142,1622,2607,876,2603,873
0500000US20091,20091,"Johnson County, Kansas",392961,822,1513,547,0,174,104,110,173,198,427,396,194,253,0,174,525,477,1965,799,196,188,1727,709,2156,1026,2050,607,3666,1146,2245,623,48405,4114,7519,1334,21516,1982,52895,3241,28418,2438,136031,5085,59553,3797,14214,1692,7469,1428
0500000US20103,20103,"Leavenworth County, Kansas",53908,753,0,174,0,174,0,174,0,174,0,174,78,122,130,200,0,174,0,174,263,287,351,292,303,260,547,295,679,368,675,385,12048,1758,3279,624,3685,698,9070,1539,4684,1094,8920,1251,7764,1420,1079,641,353,236
0500000US20173,20173,"Sedgwick County, Kansas",330105,276,3863,967,101,164,0,174,0,174,288,353,209,179,794,710,541,336,2067,814,1635,640,2943,1059,3975,878,5656,1221,9138,2063,4844,1003,70508,3483,14915,2127,24417,2259,55052,3575,25281,2520,66393,3681,28653,2644,5175,890,3657,1042
0500000US20177,20177,"Shawnee County, Kansas",120401,730,1195,532,112,101,0,174,37,56,0,174,0,174,0,174,62,99,748,522,210,243,697,406,635,333,1003,441,2900,1176,1831,610,34076,2286,5907,1151,9940,1271,18154,1783,6922,1117,20686,1784,11087,1517,2955,817,1244,563
0500000US20209,20209,"Wyandotte County, Kansas",103325,620,2468,635,0,174,0,174,194,206,784,712,506,308,948,571,406,380,1788,644,1108,536,1740,505,3309,848,2910,686,3752,840,3069,770,28630,1983,4959,835,6372,964,15127,1797,6749,1219,13055,1603,3396,729,1603,712,452,285
0500000US21015,21015,"Boone County, Kentucky",82493,889,408,353,0,190,0,190,49,104,31,56,0,190,0,190,37,63,201,341,172,175,754,424,945,645,686,374,1515,852,553,422,17353,2039,3463,983,5955,1178,16917,2404,8191,1539,16933,2127,7087,1525,865,445,378,323
0500000US21029,21029,"Bullitt County, Kentucky",54125,397,375,290,0,190,0,190,91,138,52,65,69,100,0,190,0,190,134,143,134,143,823,410,1412,589,1659,654,1330,638,1430,571,16896,2002,4605,1083,4344,925,7142,1300,5325,1136,4917,1015,2746,811,383,334,258,271
0500000US21037,21037,"Campbell County, Kentucky",62855,381,860,422,0,190,0,190,0,190,0,190,40,62,9,16,65,112,95,94,84,98,1089,584,754,439,677,296,694,410,672,310,15873,1717,2946,1050,3648,955,7830,1417,4972,1003,15359,1518,5324,1037,969,457,895,539
0500000US21047,21047,"Christian County, Kentucky",41511,887,251,203,0,190,0,190,20,40,0,190,56,67,0,190,0,190,125,126,228,207,1281,512,525,261,1115,585,1374,634,695,408,10810,1133,2605,650,2989,727,8877,1364,4252,878,3602,901,2155,716,483,292,68,118
0500000US21059,21059,"Daviess County, Kentucky",66665,1093,602,384,43,81,0,190,0,190,0,190,0,190,0,190,0,190,530,362,271,221,993,577,567,291,1679,678,815,352,1136,406,17544,1847,3296,808,6755,1256,9104,1167,7728,1453,9490,1383,4638,992,739,348,735,435
0500000US21067,21067,"Fayette County, Kentucky",206147,392,1629,758,91,151,197,196,59,99,263,193,237,272,142,171,918,1046,1733,698,732,456,2232,877,1904,648,3260,1019,4192,1083,2395,764,33801,2517,7525,1336,10402,1561,30010,3036,14243,2055,50560,3362,25016,2183,7760,1361,6846,1283
0500000US21093,21093,"Hardin County, Kentucky",70693,555,439,271,0,190,0,190,0,190,0,190,0,190,0,190,63,110,535,411,117,131,956,461,905,481,1785,847,1208,727,576,345,16257,2141,4394,1239,5111,1261,11303,1862,10390,1769,9204,1536,6144,1262,1038,537,268,230
0500000US21111,21111,"Jefferson County, Kentucky",527688,393,5341,1467,0,190,86,112,247,326,240,285,338,249,93,97,671,492,1464,897,1398,786,5480,1359,5639,1305,11166,1838,12733,1954,7773,1606,110829,4780,26404,2474,36939,2718,88907,4749,43251,3193,101050,4078,47471,2686,14095,1634,6073,929
0500000US21117,21117,"Kenton County, Kentucky",111449,657,1305,548,0,190,0,190,0,190,0,190,120,147,399,406,187,223,498,383,431,347,1074,480,1756,576,2023,720,3158,1198,1306,505,25375,2251,4870,861,7694,1288,19017,2127,8110,1173,22461,2143,8242,1402,2191,779,1232,535
0500000US21145,21145,"McCracken County, Kentucky",45174,692,467,522,0,190,0,190,0,190,0,190,0,190,0,190,47,79,170,164,46,79,641,377,848,513,579,352,1231,583,986,471,10447,1388,2305,810,3650,1083,7064,1203,7462,1543,5924,1341,2203,802,1104,533,0,190
0500000US21151,21151,"Madison County, Kentucky",54808,829,641,376,0,190,0,190,0,190,0,190,140,171,9,20,47,68,408,277,287,239,1411,536,725,528,1384,555,1741,815,633,360,11383,1679,4602,946,2438,646,8022,1519,5325,1156,9414,1260,4307,872,727,387,1164,480
0500000US21185,21185,"Oldham County, Kentucky",43058,464,39,68,0,190,0,190,0,190,0,190,0,190,0,190,0,190,202,245,22,35,291,187,474,339,240,168,749,364,203,200,6517,908,2391,527,2885,712,7929,1192,3453,810,11044,1272,4566,849,1464,533,589,336
0500000US21227,21227,"Warren County, Kentucky",75726,1043,875,564,0,190,143,225,0,190,0,190,216,328,100,169,148,175,576,457,171,212,1288,601,714,370,1626,794,1580,725,1606,699,15576,1835,4649,1302,3798,1005,12010,2027,6584,1507,13958,2030,7406,1507,1372,535,1330,581
0500000US22005,22005,"Ascension Parish, Louisiana",77789,1134,1281,785,0,208,0,208,172,260,0,208,0,208,92,108,0,208,153,207,453,451,619,407,1375,881,3088,1042,1699,874,813,441,21160,2399,3973,1258,3981,1437,12422,2236,7355,1883,12158,2085,5144,1403,1552,1424,299,390
