GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
0500000US04001,04001,"Apache County, Arizona",496,84,282,166,388,160,439,224,583,89,340,327,839,326
0500000US04003,04003,"Cochise County, Arizona",772,84,482,126,508,44,664,112,903,67,1180,120,-,**
0500000US04005,04005,"Coconino County, Arizona",982,106,598,154,768,146,1109,112,1132,133,1479,362,1125,860
0500000US04013,04013,"Maricopa County, Arizona",1042,9,765,25,835,14,986,11,1248,20,1471,38,1926,143
0500000US04015,04015,"Mohave County, Arizona",787,32,570,416,608,30,758,54,975,67,730,167,768,182
0500000US04017,04017,"Navajo County, Arizona",673,53,282,20,572,117,677,116,815,218,872,220,964,256
0500000US04019,04019,"Pima County, Arizona",852,21,587,31,639,18,869,18,1127,28,1312,59,1608,246
0500000US04021,04021,"Pinal County, Arizona",991,52,688,41,584,107,798,79,1013,61,1232,74,1611,189
0500000US04025,04025,"Yavapai County, Arizona",919,72,672,347,672,56,833,43,1166,65,1226,276,2040,613
0500000US04027,04027,"Yuma County, Arizona",744,32,453,120,589,94,716,20,944,64,1179,133,-,**
0500000US05007,05007,"Benton County, Arkansas",821,38,551,231,717,95,743,30,963,42,1156,104,-,**
0500000US05031,05031,"Craighead County, Arkansas",711,32,434,182,530,110,722,24,880,85,1329,76,-,**
0500000US05045,05045,"Faulkner County, Arkansas",806,35,434,609,602,55,792,45,1017,61,983,278,-,**
0500000US05051,05051,"Garland County, Arkansas",725,84,262,246,517,46,736,92,889,149,-,**,-,**
0500000US05069,05069,"Jefferson County, Arkansas",703,39,544,302,492,51,720,50,746,154,1160,106,-,**
0500000US05085,05085,"Lonoke County, Arkansas",804,188,-,**,693,246,650,70,925,117,1459,278,-,**
0500000US05119,05119,"Pulaski County, Arkansas",812,29,537,212,671,32,805,31,956,44,1173,143,-,**
0500000US05125,05125,"Saline County, Arkansas",748,56,-,**,636,116,714,97,1027,165,944,679,-,**
0500000US05131,05131,"Sebastian County, Arkansas",682,48,713,137,453,36,668,56,790,28,1030,149,908,146
0500000US05143,05143,"Washington County, Arkansas",750,25,520,34,617,71,710,25,963,63,1148,395,1293,554
0500000US05145,05145,"White County, Arkansas",667,36,461,229,500,83,637,37,797,132,939,202,-,**
0500000US06001,06001,"Alameda County, California",1622,26,1100,70,1368,37,1691,36,2088,80,2603,203,2346,1350
0500000US06007,06007,"Butte County, California",987,56,662,88,718,37,972,45,1276,80,1525,222,2161,878
0500000US06013,06013,"Contra Costa County, California",1692,38,1403,192,1286,67,1631,47,1913,66,2326,97,2378,300
0500000US06017,06017,"El Dorado County, California",1221,106,705,242,803,146,1096,131,1663,188,1721,406,"3,500+",***
0500000US06019,06019,"Fresno County, California",930,18,704,99,689,25,888,20,1150,46,1392,82,1680,378
0500000US06023,06023,"Humboldt County, California",913,48,640,52,712,49,954,50,1408,91,1668,130,2615,2693
0500000US06025,06025,"Imperial County, California",788,54,540,143,550,39,716,51,995,104,1201,260,2080,1214
0500000US06029,06029,"Kern County, California",927,24,690,79,641,34,846,27,1140,37,1253,95,1289,1123
0500000US06031,06031,"Kings County, California",955,72,613,233,701,50,837,66,1141,53,1401,363,1059,239
0500000US06033,06033,"Lake County, California",870,85,-,**,507,259,897,129,1344,131,1681,349,-,**
0500000US06037,06037,"Los Angeles County, California",1330,8,974,16,1134,8,1442,11,1756,23,1980,68,2045,172
0500000US06039,06039,"Madera County, California",954,46,649,271,643,159,848,103,1097,68,1051,183,1548,790
0500000US06041,06041,"Marin County, California",1921,70,1235,232,1614,108,1999,115,2990,272,2948,1058,2091,855
0500000US06045,06045,"Mendocino County, California",1071,85,616,646,772,121,1092,113,1206,132,1435,502,-,**
0500000US06047,06047,"Merced County, California",899,30,605,211,674,42,772,30,1068,61,1288,111,1882,551
0500000US06053,06053,"Monterey County, California",1314,50,910,77,1072,44,1324,52,1768,91,1826,113,2256,340
0500000US06055,06055,"Napa County, California",1480,77,907,919,1086,114,1573,124,1821,144,2554,1067,1658,2909
0500000US06057,06057,"Nevada County, California",1220,103,789,1490,830,73,1195,80,1467,148,1999,2134,-,**
0500000US06059,06059,"Orange County, California",1722,16,1336,63,1429,27,1722,20,2210,39,2615,111,2631,231
0500000US06061,06061,"Placer County, California",1403,46,989,401,996,105,1324,50,1711,48,2171,155,2692,626
0500000US06065,06065,"Riverside County, California",1275,23,878,69,923,34,1156,24,1517,45,1881,55,2114,165
0500000US06067,06067,"Sacramento County, California",1118,18,790,68,862,20,1084,18,1393,27,1718,67,1685,180
0500000US06071,06071,"San Bernardino County, California",1202,23,830,89,903,32,1102,23,1417,33,1674,64,1762,142
0500000US06073,06073,"San Diego County, California",1504,21,1101,52,1186,22,1502,24,1931,45,2405,84,2376,323
0500000US06075,06075,"San Francisco County, California",1784,44,1049,102,1838,73,2017,88,2387,147,2180,428,2095,546
0500000US06077,06077,"San Joaquin County, California",1105,31,693,127,760,40,971,33,1331,44,1714,77,1978,305
0500000US06079,06079,"San Luis Obispo County, California",1313,52,881,54,978,58,1351,40,1719,93,2424,557,2037,662
0500000US06081,06081,"San Mateo County, California",2114,54,1719,104,1817,68,2373,83,2574,214,2692,359,2705,905
0500000US06083,06083,"Santa Barbara County, California",1542,59,980,122,1345,78,1501,83,1821,74,1874,158,1794,584
0500000US06085,06085,"Santa Clara County, California",2065,32,1489,89,1849,51,2102,54,2469,113,2845,108,2742,280
0500000US06087,06087,"Santa Cruz County, California",1594,97,1010,128,1303,120,1672,88,2158,360,2816,370,2890,655
0500000US06089,06089,"Shasta County, California",975,39,701,303,658,75,968,34,1256,106,1682,116,-,**
0500000US06095,06095,"Solano County, California",1427,46,828,85,1069,82,1237,47,1679,65,2124,135,2483,416
0500000US06097,06097,"Sonoma County, California",1526,58,1057,82,1125,55,1546,65,1956,102,2139,245,3327,1377
0500000US06099,06099,"Stanislaus County, California",1036,39,733,163,735,45,944,24,1219,44,1449,125,1722,194
0500000US06101,06101,"Sutter County, California",922,57,906,487,621,52,826,64,1150,117,1544,149,1176,414
0500000US06107,06107,"Tulare County, California",869,31,598,195,589,53,781,41,1007,54,1181,171,-,**
0500000US06111,06111,"Ventura County, California",1647,42,1267,261,1256,78,1558,64,1966,88,2376,117,3103,566
0500000US06113,06113,"Yolo County, California",1210,55,828,230,856,57,1203,72,1631,74,2000,463,3018,1522
0500000US06115,06115,"Yuba County, California",902,75,813,343,630,80,748,138,1172,74,1328,268,1388,99
0500000US08001,08001,"Adams County, Colorado",1245,34,997,146,987,60,1209,51,1470,87,1738,174,1484,154
0500000US08005,08005,"Arapahoe County, Colorado",1314,36,1006,97,1064,38,1356,43,1636,61,1789,65,1930,183
0500000US08013,08013,"Boulder County, Colorado",1348,44,1010,222,1108,63,1361,51,1704,118,2157,241,2197,370
0500000US08014,08014,"Broomfield County, Colorado",1507,69,1360,463,1346,45,1684,73,1677,344,1875,238,2162,302
0500000US08031,08031,"Denver County, Colorado",1223,30,905,71,1056,43,1357,45,1582,100,1613,116,1913,328
0500000US08035,08035,"Douglas County, Colorado",1528,88,1327,148,1357,35,1541,122,1927,195,2162,258,2392,288
0500000US08041,08041,"El Paso County, Colorado",1059,25,646,49,765,26,998,31,1315,47,1517,83,1804,131
0500000US08059,08059,"Jefferson County, Colorado",1260,48,1048,200,1061,52,1238,45,1640,87,1715,202,1578,341
0500000US08069,08069,"Larimer County, Colorado",1204,41,870,378,868,69,1157,36,1544,76,1655,111,1423,1117
0500000US08077,08077,"Mesa County, Colorado",910,71,516,173,604,69,772,58,1135,55,1289,308,-,**
0500000US08101,08101,"Pueblo County, Colorado",813,41,636,79,542,41,809,33,991,67,1263,183,1356,231
0500000US08123,08123,"Weld County, Colorado",962,39,805,451,638,87,910,51,1158,109,1524,192,1592,646
0500000US09001,09001,"Fairfield County, Connecticut",1412,35,784,77,1195,54,1439,49,1714,81,1780,207,3038,634
0500000US09003,09003,"Hartford County, Connecticut",1039,22,652,58,878,31,1101,21,1180,36,1642,86,1355,201
0500000US09005,09005,"Litchfield County, Connecticut",1007,57,806,200,804,71,1058,53,1285,193,1629,398,2547,1972
0500000US09007,09007,"Middlesex County, Connecticut",1100,83,621,110,850,37,1228,105,1470,140,1329,552,1707,839
0500000US09009,09009,"New Haven County, Connecticut",1094,19,833,100,951,30,1135,37,1236,68,1336,201,1726,362
0500000US09011,09011,"New London County, Connecticut",1048,41,801,278,830,52,1059,48,1307,158,1746,148,1388,270
0500000US09013,09013,"Tolland County, Connecticut",1061,84,544,763,914,94,1191,153,1311,218,1749,143,-,**
0500000US09015,09015,"Windham County, Connecticut",877,61,457,530,668,92,862,87,1123,129,1354,356,-,**
0500000US10001,10001,"Kent County, Delaware",997,69,881,78,768,93,910,61,1163,63,1463,204,1636,392
0500000US10003,10003,"New Castle County, Delaware",1092,30,866,217,897,32,1100,36,1306,78,1651,182,1664,224
0500000US10005,10005,"Sussex County, Delaware",938,51,859,450,472,57,871,77,1078,77,1019,273,1160,631
0500000US11001,11001,"District of Columbia, District of Columbia",1376,32,1358,58,1326,69,1348,63,1474,206,2314,284,2222,713
0500000US12001,12001,"Alachua County, Florida",917,31,667,47,745,54,916,29,1171,84,711,725,-,**
0500000US12005,12005,"Bay County, Florida",977,48,817,299,776,83,922,66,1147,68,1464,298,2078,1900
0500000US12009,12009,"Brevard County, Florida",962,23,681,68,758,30,916,31,1127,42,1315,130,1735,600
0500000US12011,12011,"Broward County, Florida",1296,23,958,75,1005,38,1301,24,1627,47,2125,195,2736,1381
0500000US12015,12015,"Charlotte County, Florida",953,50,634,365,726,48,893,40,1171,83,1669,156,-,**
0500000US12017,12017,"Citrus County, Florida",815,61,575,1445,548,94,781,100,951,40,-,**,-,**
0500000US12019,12019,"Clay County, Florida",1014,78,834,65,858,85,924,46,1085,138,1494,176,-,**
0500000US12021,12021,"Collier County, Florida",1230,55,1140,290,961,65,1245,70,1397,145,1809,181,-,**
0500000US12023,12023,"Columbia County, Florida",818,44,823,438,463,171,734,189,845,89,901,88,-,**
0500000US12031,12031,"Duval County, Florida",982,20,635,91,775,30,966,37,1130,28,1452,111,2096,405
0500000US12033,12033,"Escambia County, Florida",901,28,1105,476,783,104,855,28,1069,47,1571,193,-,**
0500000US12035,12035,"Flagler County, Florida",1148,51,-,**,756,455,1087,62,1209,76,1626,285,-,**
0500000US12053,12053,"Hernando County, Florida",933,42,720,290,772,131,852,56,1068,77,1355,229,-,**
0500000US12055,12055,"Highlands County, Florida",778,28,-,**,476,186,765,54,864,105,962,635,-,**
0500000US12057,12057,"Hillsborough County, Florida",1075,14,855,56,864,20,1055,18,1249,34,1508,97,1758,391
0500000US12061,12061,"Indian River County, Florida",912,74,564,201,789,100,871,71,1140,154,1355,50,1482,1237
0500000US12069,12069,"Lake County, Florida",989,48,773,551,748,113,876,75,1190,92,1386,153,2185,281
0500000US12071,12071,"Lee County, Florida",1080,22,1039,225,804,66,981,28,1170,21,1391,114,1888,397
0500000US12073,12073,"Leon County, Florida",964,20,690,200,792,54,900,25,1182,52,1248,121,243,1246
0500000US12081,12081,"Manatee County, Florida",1051,41,721,228,774,89,1025,42,1241,99,1574,315,985,727
0500000US12083,12083,"Marion County, Florida",836,42,2147,1226,594,60,802,85,908,75,1382,324,-,**
0500000US12085,12085,"Martin County, Florida",1031,72,761,56,925,265,1054,90,1076,141,2060,601,-,**
0500000US12086,12086,"Miami-Dade County, Florida",1201,15,834,35,976,20,1245,20,1553,43,1910,115,1786,280
0500000US12087,12087,"Monroe County, Florida",1677,87,1420,344,1214,400,1808,154,1815,150,3131,1062,-,**
0500000US12089,12089,"Nassau County, Florida",1177,153,-,**,660,889,837,211,1425,397,1233,783,-,**
0500000US12091,12091,"Okaloosa County, Florida",1013,54,798,197,780,73,974,45,1199,76,1638,160,-,**
0500000US12095,12095,"Orange County, Florida",1125,17,937,63,916,20,1107,25,1269,43,1556,103,2083,162
0500000US12097,12097,"Osceola County, Florida",1112,27,1184,220,963,52,993,37,1165,39,1569,151,1730,595
0500000US12099,12099,"Palm Beach County, Florida",1303,22,830,159,995,41,1259,28,1567,60,2070,124,2130,854
0500000US12101,12101,"Pasco County, Florida",985,42,647,151,677,28,890,41,1154,62,1657,73,1705,159
0500000US12103,12103,"Pinellas County, Florida",988,19,775,34,809,23,1056,22,1356,62,1567,186,1259,665
0500000US12105,12105,"Polk County, Florida",889,25,848,73,685,37,803,25,1075,39,1376,91,1520,1049
0500000US12107,12107,"Putnam County, Florida",743,73,-,**,702,262,492,399,816,138,-,**,-,**
0500000US12109,12109,"St. Johns County, Florida",1246,123,1313,1441,880,38,1060,80,1394,242,1804,166,1809,799
0500000US12111,12111,"St. Lucie County, Florida",1116,51,855,105,834,119,1056,49,1257,105,1549,319,-,**
0500000US12113,12113,"Santa Rosa County, Florida",1051,74,-,**,655,1027,744,93,1169,92,1385,274,-,**
0500000US12115,12115,"Sarasota County, Florida",1182,38,1092,131,849,144,1165,39,1386,63,1708,415,2307,1606
0500000US12117,12117,"Seminole County, Florida",1150,23,913,76,921,43,1136,26,1324,45,1668,153,2731,1540
0500000US12119,12119,"Sumter County, Florida",933,156,-,**,1003,725,917,316,928,121,1041,283,-,**
0500000US12127,12127,"Volusia County, Florida",954,31,654,91,750,36,940,37,1156,52,1126,246,1525,314
0500000US12131,12131,"Walton County, Florida",966,76,-,**,823,147,773,233,1185,281,2128,422,-,**
0500000US13013,13013,"Barrow County, Georgia",947,76,-,**,639,58,770,61,1040,70,1235,153,-,**
0500000US13015,13015,"Bartow County, Georgia",863,53,-,**,658,347,811,86,910,53,1316,188,-,**
0500000US13021,13021,"Bibb County, Georgia",756,42,350,158,592,70,739,32,896,57,1119,278,-,**
0500000US13031,13031,"Bulloch County, Georgia",714,77,-,**,550,84,602,48,841,100,1168,177,-,**
0500000US13045,13045,"Carroll County, Georgia",787,32,611,154,390,109,768,26,865,42,926,142,-,**
0500000US13047,13047,"Catoosa County, Georgia",763,47,-,**,646,106,763,107,793,65,-,**,-,**
0500000US13051,13051,"Chatham County, Georgia",992,35,834,323,813,47,963,62,1185,79,1331,128,-,**
0500000US13057,13057,"Cherokee County, Georgia",1174,68,880,1744,849,42,1024,111,1237,89,1526,294,2203,160
0500000US13059,13059,"Clarke County, Georgia",771,32,589,38,658,83,760,31,1070,87,1093,166,-,**
0500000US13063,13063,"Clayton County, Georgia",909,26,653,144,724,35,830,26,1025,41,1145,31,1650,207
0500000US13067,13067,"Cobb County, Georgia",1111,23,938,69,959,28,1090,29,1238,55,1483,123,1844,270
0500000US13073,13073,"Columbia County, Georgia",984,94,-,**,871,100,872,40,1101,63,1596,483,-,**
0500000US13077,13077,"Coweta County, Georgia",989,66,815,382,839,51,967,96,1082,148,1346,473,-,**
0500000US13089,13089,"DeKalb County, Georgia",1065,16,852,158,908,42,1029,27,1156,34,1343,65,1542,385
0500000US13095,13095,"Dougherty County, Georgia",715,28,-,**,533,78,680,65,779,47,965,636,1440,701
0500000US13097,13097,"Douglas County, Georgia",1053,41,908,348,771,81,919,96,1070,48,1356,178,1802,163
0500000US13113,13113,"Fayette County, Georgia",1352,85,-,**,907,630,1308,98,1286,261,2148,149,1472,334
0500000US13115,13115,"Floyd County, Georgia",705,57,2681,4402,510,61,658,52,820,97,1150,259,-,**
0500000US13117,13117,"Forsyth County, Georgia",1197,95,-,**,832,154,984,194,1141,95,1833,126,2292,414
0500000US13121,13121,"Fulton County, Georgia",1127,17,872,52,1021,35,1165,29,1188,46,1526,186,1550,679
0500000US13127,13127,"Glynn County, Georgia",819,61,774,375,566,163,854,50,933,188,1599,1718,-,**
0500000US13135,13135,"Gwinnett County, Georgia",1175,20,1049,90,916,33,1098,22,1294,35,1662,61,2108,273
0500000US13139,13139,"Hall County, Georgia",880,28,806,470,695,72,820,34,976,48,1086,256,978,653
0500000US13151,13151,"Henry County, Georgia",1124,42,-,**,871,44,1056,85,1151,54,1351,132,1523,204
0500000US13153,13153,"Houston County, Georgia",865,51,658,122,862,265,768,116,967,105,1114,239,-,**
0500000US13179,13179,"Liberty County, Georgia",1042,40,737,423,915,140,864,61,1096,40,1329,80,-,**
0500000US13185,13185,"Lowndes County, Georgia",738,47,497,148,420,96,662,64,894,62,1395,518,-,**
0500000US13215,13215,"Muscogee County, Georgia",845,24,681,593,663,50,801,28,993,60,1183,153,-,**
0500000US13217,13217,"Newton County, Georgia",879,47,-,**,749,165,785,78,1011,100,1695,220,-,**
0500000US13223,13223,"Paulding County, Georgia",1064,101,-,**,-,**,790,237,1139,68,1184,450,1584,301
0500000US13245,13245,"Richmond County, Georgia",801,37,537,328,683,54,731,38,984,80,1166,83,819,62
0500000US13247,13247,"Rockdale County, Georgia",954,79,747,66,793,96,855,82,1040,71,1345,379,1264,232
0500000US13285,13285,"Troup County, Georgia",791,39,879,66,500,149,759,40,857,49,809,1017,-,**
0500000US13295,13295,"Walker County, Georgia",714,29,530,104,531,121,698,42,799,286,1670,612,-,**
0500000US13297,13297,"Walton County, Georgia",957,45,-,**,622,133,922,84,958,71,1297,306,1593,311
0500000US13313,13313,"Whitfield County, Georgia",696,65,340,140,551,92,644,43,821,52,753,263,-,**
0500000US15001,15001,"Hawaii County, Hawaii",1170,78,946,376,831,89,1171,105,1397,155,1560,368,1201,504
0500000US15003,15003,"Honolulu County, Hawaii",1621,47,1064,47,1199,40,1618,54,2421,102,2803,210,2754,214
0500000US15007,15007,"Kauai County, Hawaii",1388,134,542,1165,943,378,1299,140,1608,182,1825,806,779,135
0500000US15009,15009,"Maui County, Hawaii",1254,77,1116,64,1073,123,1305,169,1477,200,1687,468,1704,494
0500000US16001,16001,"Ada County, Idaho",879,24,719,104,711,36,840,31,1098,62,1387,230,993,855
0500000US16005,16005,"Bannock County, Idaho",634,57,313,166,434,135,640,76,809,126,1023,551,-,**
0500000US16019,16019,"Bonneville County, Idaho",732,59,376,184,640,94,646,31,1055,98,1047,143,1633,524
0500000US16027,16027,"Canyon County, Idaho",834,34,371,359,499,57,701,73,931,56,1095,147,1442,2119
0500000US16055,16055,"Kootenai County, Idaho",914,40,325,178,574,120,810,47,1081,129,1448,224,1126,46
0500000US16083,16083,"Twin Falls County, Idaho",846,54,609,46,478,94,730,130,981,66,820,137,1733,37
0500000US17001,17001,"Adams County, Illinois",679,68,445,262,557,44,719,53,919,79,929,55,-,**
0500000US17019,17019,"Champaign County, Illinois",833,27,807,50,703,42,860,32,1027,117,1212,305,2074,2471
0500000US17031,17031,"Cook County, Illinois",1048,10,874,28,929,15,1057,13,1222,20,1470,57,1385,112
0500000US17037,17037,"DeKalb County, Illinois",906,74,625,6,657,51,805,59,1092,74,1384,170,1500,1722
0500000US17043,17043,"DuPage County, Illinois",1239,27,901,105,1034,34,1336,43,1641,66,1966,228,2275,231
0500000US17089,17089,"Kane County, Illinois",1069,36,685,45,805,45,1052,54,1346,101,1413,92,1331,261
0500000US17091,17091,"Kankakee County, Illinois",850,62,565,105,550,112,893,67,996,77,1147,166,-,**
0500000US17093,17093,"Kendall County, Illinois",1060,204,-,**,280,221,969,191,1362,375,1403,482,1146,63
0500000US17097,17097,"Lake County, Illinois",1104,33,782,58,862,30,1106,40,1425,130,1770,165,1370,574
0500000US17099,17099,"LaSalle County, Illinois",713,38,100-,***,474,57,733,36,867,46,1030,334,1673,602
0500000US17111,17111,"McHenry County, Illinois",1170,50,1126,429,819,111,1097,36,1373,70,1725,160,1694,142
0500000US17113,17113,"McLean County, Illinois",802,43,656,137,698,51,831,37,1151,94,1254,502,-,**
0500000US17115,17115,"Macon County, Illinois",651,38,607,507,475,79,645,39,806,57,945,146,1027,286
0500000US17119,17119,"Madison County, Illinois",788,33,531,311,548,92,783,33,957,86,1063,125,1364,231
0500000US17143,17143,"Peoria County, Illinois",765,24,590,195,601,51,775,42,912,50,772,96,1085,186
0500000US17161,17161,"Rock Island County, Illinois",702,33,386,70,559,60,764,30,793,190,1053,218,686,350
0500000US17163,17163,"St. Clair County, Illinois",852,41,775,81,601,101,844,52,949,43,1378,214,583,1074
0500000US17167,17167,"Sangamon County, Illinois",760,21,499,666,636,43,772,24,902,103,969,62,1387,53
0500000US17179,17179,"Tazewell County, Illinois",729,37,526,283,527,44,736,50,876,40,1185,741,-,**
0500000US17183,17183,"Vermilion County, Illinois",636,55,290,158,456,61,645,64,832,75,753,469,-,**
0500000US17197,17197,"Will County, Illinois",1109,48,911,328,857,42,1055,63,1354,76,1781,223,2055,1100
0500000US17199,17199,"Williamson County, Illinois",691,81,510,252,293,51,686,56,795,133,1159,144,-,**
0500000US17201,17201,"Winnebago County, Illinois",732,17,460,141,551,26,737,19,875,57,948,220,1301,608
0500000US18003,18003,"Allen County, Indiana",708,17,655,116,587,24,709,22,814,40,923,95,927,1009
0500000US18005,18005,"Bartholomew County, Indiana",878,53,730,495,749,117,863,71,1077,114,1264,404,-,**
0500000US18019,18019,"Clark County, Indiana",756,20,735,262,640,39,750,26,1005,111,766,152,-,**
0500000US18035,18035,"Delaware County, Indiana",650,29,357,117,540,35,661,45,714,89,806,561,-,**
0500000US18039,18039,"Elkhart County, Indiana",742,32,667,156,611,29,756,28,856,44,944,120,935,107
0500000US18043,18043,"Floyd County, Indiana",772,31,-,**,515,49,827,56,850,73,1079,202,-,**
0500000US18053,18053,"Grant County, Indiana",640,37,-,**,523,11,645,35,729,60,908,185,1329,415
0500000US18057,18057,"Hamilton County, Indiana",1128,45,784,35,955,26,1101,44,1354,59,1412,312,-,**
0500000US18059,18059,"Hancock County, Indiana",834,65,-,**,543,171,818,86,891,281,1599,1008,-,**
0500000US18063,18063,"Hendricks County, Indiana",1066,90,812,703,816,120,1030,144,1295,141,1351,792,-,**
0500000US18067,18067,"Howard County, Indiana",686,33,515,250,488,107,678,27,865,77,936,306,-,**
0500000US18081,18081,"Johnson County, Indiana",892,34,-,**,744,63,858,55,1025,96,1256,186,-,**
0500000US18085,18085,"Kosciusko County, Indiana",739,38,826,447,667,126,703,65,824,178,1079,219,-,**
0500000US18089,18089,"Lake County, Indiana",830,23,586,121,650,33,849,26,952,44,1075,132,1252,464
0500000US18091,18091,"LaPorte County, Indiana",725,36,417,84,599,103,724,47,880,89,876,67,888,479
0500000US18095,18095,"Madison County, Indiana",733,60,553,192,547,86,739,86,841,30,969,91,-,**
0500000US18097,18097,"Marion County, Indiana",828,13,648,55,690,17,840,15,1006,38,1078,86,1255,172
0500000US18105,18105,"Monroe County, Indiana",867,37,604,114,763,64,834,39,1156,100,1502,193,2079,1053
0500000US18109,18109,"Morgan County, Indiana",784,50,-,**,507,187,776,34,893,265,1355,655,-,**
0500000US18127,18127,"Porter County, Indiana",897,52,713,123,721,80,891,50,1280,145,749,767,-,**
0500000US18141,18141,"St. Joseph County, Indiana",717,31,536,105,587,37,757,48,867,41,882,51,995,604
0500000US18157,18157,"Tippecanoe County, Indiana",779,37,651,222,685,24,801,51,988,86,1339,190,610,77
0500000US18163,18163,"Vanderburgh County, Indiana",753,44,526,161,614,19,825,30,827,66,1068,208,1263,232
0500000US18167,18167,"Vigo County, Indiana",723,26,434,288,586,65,770,59,798,117,935,250,375,1544
0500000US18177,18177,"Wayne County, Indiana",630,28,360,202,466,136,660,36,775,42,731,208,-,**
0500000US19013,19013,"Black Hawk County, Iowa",765,21,579,147,611,30,766,24,955,63,1186,312,613,782
0500000US19049,19049,"Dallas County, Iowa",1028,102,914,66,721,88,1065,157,1223,142,887,588,1962,858
0500000US19061,19061,"Dubuque County, Iowa",766,54,421,120,567,42,781,67,898,218,1396,85,761,1019
0500000US19103,19103,"Johnson County, Iowa",886,50,747,85,713,37,893,40,1305,76,1537,226,1142,904
0500000US19113,19113,"Linn County, Iowa",712,22,393,345,554,32,730,21,1050,162,1226,268,641,646
0500000US19153,19153,"Polk County, Iowa",850,18,576,42,706,29,860,16,1130,39,1154,158,1537,1117
0500000US19155,19155,"Pottawattamie County, Iowa",791,44,527,398,673,40,785,55,965,41,1376,537,696,946
0500000US19163,19163,"Scott County, Iowa",757,48,629,187,629,64,748,44,931,133,1149,149,3160,2797
