GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
0500000US13223,13223,"Paulding County, Georgia",54837,233
0500000US13245,13245,"Richmond County, Georgia",88171,574
0500000US13247,13247,"Rockdale County, Georgia",33467,289
0500000US13285,13285,"Troup County, Georgia",28358,311
0500000US13295,13295,"Walker County, Georgia",30126,340
0500000US13297,13297,"Walton County, Georgia",33083,269
0500000US13313,13313,"Whitfield County, Georgia",39622,384
0500000US15001,15001,"Hawaii County, Hawaii",86780,448
0500000US15003,15003,"Honolulu County, Hawaii",347458,585
0500000US15007,15007,"Kauai County, Hawaii",30679,118
0500000US15009,15009,"Maui County, Hawaii",72139,436
0500000US16001,16001,"Ada County, Idaho",174805,437
0500000US16005,16005,"Bannock County, Idaho",33566,459
0500000US16019,16019,"Bonneville County, Idaho",41652,215
0500000US16027,16027,"Canyon County, Idaho",73260,318
0500000US16055,16055,"Kootenai County, Idaho",68307,294
0500000US16083,16083,"Twin Falls County, Idaho",32383,277
0500000US17001,17001,"Adams County, Illinois",30017,289
0500000US17019,17019,"Champaign County, Illinois",91541,1132
0500000US17031,17031,"Cook County, Illinois",2181636,1428
0500000US17037,17037,"DeKalb County, Illinois",41019,572
0500000US17043,17043,"DuPage County, Illinois",359149,688
0500000US17089,17089,"Kane County, Illinois",185938,484
0500000US17091,17091,"Kankakee County, Illinois",45172,480
0500000US17093,17093,"Kendall County, Illinois",41516,126
0500000US17097,17097,"Lake County, Illinois",262603,601
0500000US17099,17099,"LaSalle County, Illinois",49868,323
0500000US17111,17111,"McHenry County, Illinois",117968,304
0500000US17113,17113,"McLean County, Illinois",71757,438
0500000US17115,17115,"Macon County, Illinois",50238,490
0500000US17119,17119,"Madison County, Illinois",118637,624
0500000US17143,17143,"Peoria County, Illinois",83501,557
0500000US17161,17161,"Rock Island County, Illinois",65887,589
0500000US17163,17163,"St. Clair County, Illinois",119209,428
0500000US17167,17167,"Sangamon County, Illinois",90975,444
0500000US17179,17179,"Tazewell County, Illinois",58755,382
0500000US17183,17183,"Vermilion County, Illinois",35893,365
0500000US17197,17197,"Will County, Illinois",241817,454
0500000US17199,17199,"Williamson County, Illinois",30919,243
0500000US17201,17201,"Winnebago County, Illinois",125357,390
0500000US18003,18003,"Allen County, Indiana",156232,359
0500000US18005,18005,"Bartholomew County, Indiana",33880,215
0500000US18019,18019,"Clark County, Indiana",49765,397
0500000US18035,18035,"Delaware County, Indiana",52426,538
0500000US18039,18039,"Elkhart County, Indiana",78179,400
0500000US18043,18043,"Floyd County, Indiana",32539,232
0500000US18053,18053,"Grant County, Indiana",30287,408
0500000US18057,18057,"Hamilton County, Indiana",123948,288
0500000US18059,18059,"Hancock County, Indiana",29547,147
0500000US18063,18063,"Hendricks County, Indiana",60275,898
0500000US18067,18067,"Howard County, Indiana",39100,263
0500000US18081,18081,"Johnson County, Indiana",59835,272
0500000US18085,18085,"Kosciusko County, Indiana",37908,426
0500000US18089,18089,"Lake County, Indiana",211477,456
0500000US18091,18091,"LaPorte County, Indiana",48829,547
0500000US18095,18095,"Madison County, Indiana",58715,413
0500000US18097,18097,"Marion County, Indiana",420900,636
0500000US18105,18105,"Monroe County, Indiana",60803,850
0500000US18109,18109,"Morgan County, Indiana",28081,276
0500000US18127,18127,"Porter County, Indiana",67861,441
0500000US18141,18141,"St. Joseph County, Indiana",115986,518
0500000US18157,18157,"Tippecanoe County, Indiana",75119,1169
0500000US18163,18163,"Vanderburgh County, Indiana",83708,376
0500000US18167,18167,"Vigo County, Indiana",46750,584
0500000US18177,18177,"Wayne County, Indiana",31172,297
0500000US19013,19013,"Black Hawk County, Iowa",57308,585
0500000US19049,19049,"Dallas County, Iowa",34532,93
0500000US19061,19061,"Dubuque County, Iowa",40876,370
0500000US19103,19103,"Johnson County, Iowa",61796,1081
0500000US19113,19113,"Linn County, Iowa",96287,411
0500000US19153,19153,"Polk County, Iowa",196679,495
0500000US19155,19155,"Pottawattamie County, Iowa",39631,413
0500000US19163,19163,"Scott County, Iowa",73656,403
0500000US19169,19169,"Story County, Iowa",39130,578
0500000US19193,19193,"Woodbury County, Iowa",41982,382
0500000US20015,20015,"Butler County, Kansas",26564,364
0500000US20045,20045,"Douglas County, Kansas",49287,453
0500000US20091,20091,"Johnson County, Kansas",238224,410
0500000US20103,20103,"Leavenworth County, Kansas",29418,462
0500000US20161,20161,"Riley County, Kansas",30372,552
0500000US20173,20173,"Sedgwick County, Kansas",216535,505
0500000US20177,20177,"Shawnee County, Kansas",79629,622
0500000US20209,20209,"Wyandotte County, Kansas",67699,270
0500000US21015,21015,"Boone County, Kentucky",48770,373
0500000US21029,21029,"Bullitt County, Kentucky",30959,165
0500000US21037,21037,"Campbell County, Kentucky",40171,538
0500000US21047,21047,"Christian County, Kentucky",29794,431
0500000US21059,21059,"Daviess County, Kentucky",42963,506
0500000US21067,21067,"Fayette County, Kentucky",140976,910
0500000US21093,21093,"Hardin County, Kentucky",46152,463
0500000US21111,21111,"Jefferson County, Kentucky",344655,675
0500000US21117,21117,"Kenton County, Kentucky",69821,267
0500000US21145,21145,"McCracken County, Kentucky",31969,357
0500000US21151,21151,"Madison County, Kentucky",36279,559
0500000US21185,21185,"Oldham County, Kentucky",21688,281
0500000US21227,21227,"Warren County, Kentucky",51350,480
0500000US22005,22005,"Ascension Parish, Louisiana",45883,336
0500000US22015,22015,"Bossier Parish, Louisiana",55902,301
0500000US22017,22017,"Caddo Parish, Louisiana",113175,357
0500000US22019,22019,"Calcasieu Parish, Louisiana",87877,434
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",193701,444
0500000US22045,22045,"Iberia Parish, Louisiana",30236,258
0500000US22051,22051,"Jefferson Parish, Louisiana",189326,407
0500000US22055,22055,"Lafayette Parish, Louisiana",101107,744
0500000US22057,22057,"Lafourche Parish, Louisiana",40430,359
0500000US22063,22063,"Livingston Parish, Louisiana",55213,395
0500000US22071,22071,"Orleans Parish, Louisiana",193120,1054
0500000US22073,22073,"Ouachita Parish, Louisiana",67510,638
0500000US22079,22079,"Rapides Parish, Louisiana",57526,351
0500000US22097,22097,"St. Landry Parish, Louisiana",36396,163
0500000US22103,22103,"St. Tammany Parish, Louisiana",101268,266
0500000US22105,22105,"Tangipahoa Parish, Louisiana",53772,207
0500000US22109,22109,"Terrebonne Parish, Louisiana",45032,259
0500000US23001,23001,"Androscoggin County, Maine",49059,349
0500000US23003,23003,"Aroostook County, Maine",39407,248
0500000US23005,23005,"Cumberland County, Maine",141737,513
0500000US23011,23011,"Kennebec County, Maine",61751,327
0500000US23019,23019,"Penobscot County, Maine",74696,439
0500000US23031,23031,"York County, Maine",108268,363
0500000US24001,24001,"Allegany County, Maryland",33115,641
0500000US24003,24003,"Anne Arundel County, Maryland",223266,833
0500000US24005,24005,"Baltimore County, Maryland",338202,917
0500000US24009,24009,"Calvert County, Maryland",35073,200
0500000US24013,24013,"Carroll County, Maryland",63618,503
0500000US24015,24015,"Cecil County, Maryland",42596,162
0500000US24017,24017,"Charles County, Maryland",59989,321
0500000US24021,24021,"Frederick County, Maryland",95892,495
0500000US24025,24025,"Harford County, Maryland",99718,376
0500000US24027,24027,"Howard County, Maryland",118056,316
0500000US24031,24031,"Montgomery County, Maryland",390563,789
0500000US24033,24033,"Prince George's County, Maryland",332569,771
0500000US24037,24037,"St. Mary's County, Maryland",44191,444
0500000US24043,24043,"Washington County, Maryland",61528,477
0500000US24045,24045,"Wicomico County, Maryland",42278,465
0500000US24510,24510,"Baltimore city, Maryland",297628,998
0500000US25001,25001,"Barnstable County, Massachusetts",162486,329
0500000US25003,25003,"Berkshire County, Massachusetts",68451,475
0500000US25005,25005,"Bristol County, Massachusetts",232089,724
0500000US25009,25009,"Essex County, Massachusetts",309644,738
0500000US25011,25011,"Franklin County, Massachusetts",33752,454
0500000US25013,25013,"Hampden County, Massachusetts",192099,868
0500000US25015,25015,"Hampshire County, Massachusetts",63090,669
0500000US25017,25017,"Middlesex County, Massachusetts",625421,1448
0500000US25021,25021,"Norfolk County, Massachusetts",275009,968
0500000US25023,25023,"Plymouth County, Massachusetts",204153,570
0500000US25025,25025,"Suffolk County, Massachusetts",331291,1809
0500000US25027,25027,"Worcester County, Massachusetts",330808,1223
0500000US26005,26005,"Allegan County, Michigan",50276,200
0500000US26017,26017,"Bay County, Michigan",48017,258
0500000US26021,26021,"Berrien County, Michigan",76836,466
0500000US26025,26025,"Calhoun County, Michigan",60537,594
0500000US26037,26037,"Clinton County, Michigan",31301,166
0500000US26045,26045,"Eaton County, Michigan",47124,296
0500000US26049,26049,"Genesee County, Michigan",190976,457
0500000US26055,26055,"Grand Traverse County, Michigan",42998,626
0500000US26065,26065,"Ingham County, Michigan",122644,613
0500000US26073,26073,"Isabella County, Michigan",28790,290
0500000US26075,26075,"Jackson County, Michigan",69005,491
0500000US26077,26077,"Kalamazoo County, Michigan",111075,551
0500000US26081,26081,"Kent County, Michigan",251351,809
0500000US26087,26087,"Lapeer County, Michigan",36321,188
0500000US26091,26091,"Lenawee County, Michigan",43477,356
0500000US26093,26093,"Livingston County, Michigan",75987,232
0500000US26099,26099,"Macomb County, Michigan",363986,451
0500000US26103,26103,"Marquette County, Michigan",34589,308
0500000US26111,26111,"Midland County, Michigan",36535,206
0500000US26115,26115,"Monroe County, Michigan",63694,219
0500000US26121,26121,"Muskegon County, Michigan",73452,378
0500000US26125,26125,"Oakland County, Michigan",536840,572
0500000US26139,26139,"Ottawa County, Michigan",106905,507
0500000US26145,26145,"Saginaw County, Michigan",87039,574
0500000US26147,26147,"St. Clair County, Michigan",71868,418
0500000US26155,26155,"Shiawassee County, Michigan",29988,172
0500000US26159,26159,"Van Buren County, Michigan",36725,290
0500000US26161,26161,"Washtenaw County, Michigan",149932,880
0500000US26163,26163,"Wayne County, Michigan",814339,1268
0500000US27003,27003,"Anoka County, Minnesota",130510,311
0500000US27013,27013,"Blue Earth County, Minnesota",27994,273
0500000US27019,27019,"Carver County, Minnesota",37538,140
0500000US27037,27037,"Dakota County, Minnesota",164738,326
0500000US27053,27053,"Hennepin County, Minnesota",528489,957
0500000US27109,27109,"Olmsted County, Minnesota",63800,354
0500000US27123,27123,"Ramsey County, Minnesota",219014,791
0500000US27131,27131,"Rice County, Minnesota",24696,509
0500000US27137,27137,"St. Louis County, Minnesota",103851,763
0500000US27139,27139,"Scott County, Minnesota",50400,229
0500000US27141,27141,"Sherburne County, Minnesota",33404,484
0500000US27145,27145,"Stearns County, Minnesota",63705,590
0500000US27163,27163,"Washington County, Minnesota",97039,405
0500000US27171,27171,"Wright County, Minnesota",50767,147
0500000US28033,28033,"DeSoto County, Mississippi",65828,231
0500000US28035,28035,"Forrest County, Mississippi",32887,483
0500000US28047,28047,"Harrison County, Mississippi",91463,251
0500000US28049,28049,"Hinds County, Mississippi",104648,557
0500000US28059,28059,"Jackson County, Mississippi",61651,234
0500000US28067,28067,"Jones County, Mississippi",28719,242
0500000US28075,28075,"Lauderdale County, Mississippi",35085,368
0500000US28081,28081,"Lee County, Mississippi",36413,187
0500000US28089,28089,"Madison County, Mississippi",42534,229
0500000US28121,28121,"Rankin County, Mississippi",59257,565
0500000US29019,29019,"Boone County, Missouri",75723,519
0500000US29021,29021,"Buchanan County, Missouri",38555,462
0500000US29031,29031,"Cape Girardeau County, Missouri",33287,357
0500000US29037,29037,"Cass County, Missouri",40998,140
0500000US29043,29043,"Christian County, Missouri",33374,130
0500000US29047,29047,"Clay County, Missouri",96502,353
0500000US29051,29051,"Cole County, Missouri",33044,380
0500000US29071,29071,"Franklin County, Missouri",44365,134
0500000US29077,29077,"Greene County, Missouri",131901,862
0500000US29095,29095,"Jackson County, Missouri",319805,611
0500000US29097,29097,"Jasper County, Missouri",52029,197
0500000US29099,29099,"Jefferson County, Missouri",89445,274
0500000US29165,29165,"Platte County, Missouri",41172,158
0500000US29183,29183,"St. Charles County, Missouri",151750,1165
0500000US29187,29187,"St. Francois County, Missouri",29525,338
0500000US29189,29189,"St. Louis County, Missouri",439940,676
0500000US29510,29510,"St. Louis city, Missouri",175710,956
0500000US30013,30013,"Cascade County, Montana",38058,298
0500000US30029,30029,"Flathead County, Montana",47650,222
0500000US30031,30031,"Gallatin County, Montana",47341,269
0500000US30049,30049,"Lewis and Clark County, Montana",30949,341
0500000US30063,30063,"Missoula County, Montana",52325,405
0500000US30111,30111,"Yellowstone County, Montana",69135,475
0500000US31055,31055,"Douglas County, Nebraska",231457,644
0500000US31109,31109,"Lancaster County, Nebraska",128755,796
0500000US31153,31153,"Sarpy County, Nebraska",67854,206
0500000US32003,32003,"Clark County, Nevada",881238,639
0500000US32031,32031,"Washoe County, Nevada",191390,601
0500000US33005,33005,"Cheshire County, New Hampshire",35149,350
0500000US33009,33009,"Grafton County, New Hampshire",52063,389
0500000US33011,33011,"Hillsborough County, New Hampshire",168696,615
0500000US33013,33013,"Merrimack County, New Hampshire",64088,557
0500000US33015,33015,"Rockingham County, New Hampshire",130189,275
0500000US33017,33017,"Strafford County, New Hampshire",52913,685
0500000US34001,34001,"Atlantic County, New Jersey",128013,349
0500000US34003,34003,"Bergen County, New Jersey",356518,593
0500000US34005,34005,"Burlington County, New Jersey",179013,749
0500000US34007,34007,"Camden County, New Jersey",205832,473
0500000US34009,34009,"Cape May County, New Jersey",99233,511
0500000US34011,34011,"Cumberland County, New Jersey",56426,760
0500000US34013,34013,"Essex County, New Jersey",315479,934
0500000US34015,34015,"Gloucester County, New Jersey",113020,291
0500000US34017,34017,"Hudson County, New Jersey",279664,1343
0500000US34019,34019,"Hunterdon County, New Jersey",50132,288
0500000US34021,34021,"Mercer County, New Jersey",144734,626
0500000US34023,34023,"Middlesex County, New Jersey",300611,1006
0500000US34025,34025,"Monmouth County, New Jersey",261053,378
0500000US34027,34027,"Morris County, New Jersey",192065,716
0500000US34029,34029,"Ocean County, New Jersey",282205,540
0500000US34031,34031,"Passaic County, New Jersey",177006,491
0500000US34033,34033,"Salem County, New Jersey",27613,332
0500000US34035,34035,"Somerset County, New Jersey",126301,412
0500000US34037,34037,"Sussex County, New Jersey",62364,483
0500000US34039,34039,"Union County, New Jersey",201961,716
0500000US34041,34041,"Warren County, New Jersey",45445,305
0500000US35001,35001,"Bernalillo County, New Mexico",289854,530
0500000US35005,35005,"Chaves County, New Mexico",26717,385
0500000US35013,35013,"Doña Ana County, New Mexico",85228,412
0500000US35025,35025,"Lea County, New Mexico",25981,364
0500000US35031,35031,"McKinley County, New Mexico",25722,103
0500000US35035,35035,"Otero County, New Mexico",30916,578
0500000US35043,35043,"Sandoval County, New Mexico",55241,327
0500000US35045,35045,"San Juan County, New Mexico",49665,428
0500000US35049,35049,"Santa Fe County, New Mexico",71875,540
0500000US35061,35061,"Valencia County, New Mexico",30284,201
0500000US36001,36001,"Albany County, New York",139522,785
0500000US36005,36005,"Bronx County, New York",525788,1211
0500000US36007,36007,"Broome County, New York",89618,872
0500000US36009,36009,"Cattaraugus County, New York",40931,298
0500000US36011,36011,"Cayuga County, New York",36463,486
0500000US36013,36013,"Chautauqua County, New York",66566,402
0500000US36015,36015,"Chemung County, New York",38323,591
0500000US36019,36019,"Clinton County, New York",36025,432
0500000US36027,36027,"Dutchess County, New York",119291,1405
0500000US36029,36029,"Erie County, New York",422428,1272
0500000US36045,36045,"Jefferson County, New York",59116,367
0500000US36047,36047,"Kings County, New York",1031125,1844
0500000US36051,36051,"Livingston County, New York",27361,521
0500000US36053,36053,"Madison County, New York",31804,323
0500000US36055,36055,"Monroe County, New York",326652,1288
0500000US36059,36059,"Nassau County, New York",466987,1031
0500000US36061,36061,"New York County, New York",875990,2129
0500000US36063,36063,"Niagara County, New York",99122,453
0500000US36065,36065,"Oneida County, New York",103763,625
0500000US36067,36067,"Onondaga County, New York",205492,1077
0500000US36069,36069,"Ontario County, New York",50328,341
0500000US36071,36071,"Orange County, New York",141147,805
0500000US36075,36075,"Oswego County, New York",53673,403
0500000US36079,36079,"Putnam County, New York",38328,450
0500000US36081,36081,"Queens County, New York",851576,1116
0500000US36083,36083,"Rensselaer County, New York",71946,518
0500000US36085,36085,"Richmond County, New York",179391,474
0500000US36087,36087,"Rockland County, New York",105171,374
0500000US36089,36089,"St. Lawrence County, New York",52386,741
0500000US36091,36091,"Saratoga County, New York",104117,413
0500000US36093,36093,"Schenectady County, New York",68492,418
0500000US36101,36101,"Steuben County, New York",48703,280
0500000US36103,36103,"Suffolk County, New York",570952,777
0500000US36105,36105,"Sullivan County, New York",49896,363
0500000US36109,36109,"Tompkins County, New York",42445,780
0500000US36111,36111,"Ulster County, New York",83934,686
0500000US36113,36113,"Warren County, New York",39384,141
0500000US36117,36117,"Wayne County, New York",41545,311
0500000US36119,36119,"Westchester County, New York",369652,996
0500000US37001,37001,"Alamance County, North Carolina",69164,287
0500000US37019,37019,"Brunswick County, North Carolina",85172,389
0500000US37021,37021,"Buncombe County, North Carolina",117686,625
0500000US37023,37023,"Burke County, North Carolina",40654,591
0500000US37025,37025,"Cabarrus County, North Carolina",77421,289
0500000US37027,37027,"Caldwell County, North Carolina",37750,218
0500000US37031,37031,"Carteret County, North Carolina",49368,136
0500000US37035,37035,"Catawba County, North Carolina",68334,295
0500000US37037,37037,"Chatham County, North Carolina",31111,150
0500000US37045,37045,"Cleveland County, North Carolina",43178,159
0500000US37049,37049,"Craven County, North Carolina",46407,431
0500000US37051,37051,"Cumberland County, North Carolina",145299,689
0500000US37057,37057,"Davidson County, North Carolina",73639,213
0500000US37063,37063,"Durham County, North Carolina",133491,695
0500000US37067,37067,"Forsyth County, North Carolina",163285,748
0500000US37071,37071,"Gaston County, North Carolina",91553,301
0500000US37081,37081,"Guilford County, North Carolina",226748,887
0500000US37085,37085,"Harnett County, North Carolina",50611,225
0500000US37089,37089,"Henderson County, North Carolina",56647,212
0500000US37097,37097,"Iredell County, North Carolina",72167,138
0500000US37101,37101,"Johnston County, North Carolina",72426,209
0500000US37109,37109,"Lincoln County, North Carolina",34624,214
0500000US37119,37119,"Mecklenburg County, North Carolina",435023,720
0500000US37125,37125,"Moore County, North Carolina",46292,211
0500000US37127,37127,"Nash County, North Carolina",42566,217
