GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
0500000US08001,08001,"Adams County, Colorado",163122,1428,3397,941,159725,1683
0500000US08005,08005,"Arapahoe County, Colorado",235942,2086,3661,893,232281,2069
0500000US08013,08013,"Boulder County, Colorado",123820,2004,1902,678,121918,2190
0500000US08014,08014,"Broomfield County, Colorado",26269,479,331,243,25938,514
0500000US08031,08031,"Denver County, Colorado",292003,2724,6747,1260,285256,3066
0500000US08035,08035,"Douglas County, Colorado",120125,1373,1226,574,118899,1469
0500000US08041,08041,"El Paso County, Colorado",257508,2763,6215,1205,251293,2995
0500000US08059,08059,"Jefferson County, Colorado",230890,1877,3736,713,227154,1832
0500000US08069,08069,"Larimer County, Colorado",131407,1911,2705,886,128702,2151
0500000US08077,08077,"Mesa County, Colorado",60188,1483,1387,480,58801,1569
0500000US08101,08101,"Pueblo County, Colorado",62275,1632,2361,716,59914,1666
0500000US08123,08123,"Weld County, Colorado",102087,1317,2490,768,99597,1410
0500000US09001,09001,"Fairfield County, Connecticut",335318,3387,5935,1227,329383,3453
0500000US09003,09003,"Hartford County, Connecticut",350369,2526,19742,2248,330627,3543
0500000US09005,09005,"Litchfield County, Connecticut",74105,1681,1790,489,72315,1845
0500000US09007,09007,"Middlesex County, Connecticut",66002,1801,1478,470,64524,1911
0500000US09009,09009,"New Haven County, Connecticut",327560,3536,13825,1905,313735,3732
0500000US09011,09011,"New London County, Connecticut",105113,2058,3672,939,101441,2078
0500000US09013,09013,"Tolland County, Connecticut",54068,1539,1340,659,52728,1696
0500000US09015,09015,"Windham County, Connecticut",44734,1183,4776,978,39958,1448
0500000US10001,10001,"Kent County, Delaware",64452,1537,2629,875,61823,1769
0500000US10003,10003,"New Castle County, Delaware",203782,2314,3965,835,199817,2566
0500000US10005,10005,"Sussex County, Delaware",82851,2545,1704,713,81147,2544
0500000US11001,11001,"District of Columbia, District of Columbia",281241,3152,11025,1689,270216,3471
0500000US12001,12001,"Alachua County, Florida",94428,3539,2177,735,92251,3627
0500000US12005,12005,"Bay County, Florida",70330,2729,1079,482,69251,2807
0500000US12009,12009,"Brevard County, Florida",226021,4123,4050,1008,221971,4224
0500000US12011,12011,"Broward County, Florida",681474,7066,10083,1730,671391,7188
0500000US12015,12015,"Charlotte County, Florida",75147,2941,840,423,74307,2949
0500000US12017,12017,"Citrus County, Florida",63581,2500,1030,515,62551,2447
0500000US12019,12019,"Clay County, Florida",74130,1242,1756,841,72374,1367
0500000US12021,12021,"Collier County, Florida",139522,4307,1036,448,138486,4302
0500000US12023,12023,"Columbia County, Florida",24215,1165,365,320,23850,1152
0500000US12031,12031,"Duval County, Florida",353946,4959,9426,1557,344520,4762
0500000US12033,12033,"Escambia County, Florida",118702,2712,1581,469,117121,2654
0500000US12035,12035,"Flagler County, Florida",41311,1902,692,278,40619,1907
0500000US12053,12053,"Hernando County, Florida",74262,2002,1107,465,73155,2060
0500000US12055,12055,"Highlands County, Florida",38808,2109,441,288,38367,2139
0500000US12057,12057,"Hillsborough County, Florida",514487,5129,10862,1476,503625,5303
0500000US12061,12061,"Indian River County, Florida",55427,2857,532,383,54895,2846
0500000US12069,12069,"Lake County, Florida",128888,3114,2132,769,126756,3111
0500000US12071,12071,"Lee County, Florida",261735,5295,5215,1183,256520,5531
0500000US12073,12073,"Leon County, Florida",112119,2406,1393,429,110726,2504
0500000US12081,12081,"Manatee County, Florida",142465,2824,2614,823,139851,2874
0500000US12083,12083,"Marion County, Florida",134239,3539,2626,763,131613,3544
0500000US12085,12085,"Martin County, Florida",62976,2406,638,331,62338,2409
0500000US12086,12086,"Miami-Dade County, Florida",880766,6091,22182,2319,858584,6386
0500000US12087,12087,"Monroe County, Florida",30318,1827,774,298,29544,1786
0500000US12089,12089,"Nassau County, Florida",30547,1471,651,475,29896,1495
0500000US12091,12091,"Okaloosa County, Florida",76102,2334,1312,587,74790,2357
0500000US12095,12095,"Orange County, Florida",468515,4842,8204,1548,460311,5033
0500000US12097,12097,"Osceola County, Florida",97569,3624,2811,849,94758,3589
0500000US12099,12099,"Palm Beach County, Florida",536446,6570,13532,1819,522914,6559
0500000US12101,12101,"Pasco County, Florida",195628,2957,5419,1193,190209,3160
0500000US12103,12103,"Pinellas County, Florida",407268,5562,12174,2015,395094,5620
0500000US12105,12105,"Polk County, Florida",226429,3850,6067,1245,220362,3917
0500000US12107,12107,"Putnam County, Florida",28025,1357,1052,606,26973,1426
0500000US12109,12109,"St. Johns County, Florida",84187,2400,1127,528,83060,2438
0500000US12111,12111,"St. Lucie County, Florida",111617,3321,1815,606,109802,3456
0500000US12113,12113,"Santa Rosa County, Florida",61817,1845,921,510,60896,1729
0500000US12115,12115,"Sarasota County, Florida",176191,4327,1918,734,174273,4418
0500000US12117,12117,"Seminole County, Florida",167549,2524,3315,877,164234,2661
0500000US12119,12119,"Sumter County, Florida",51781,2926,512,391,51269,2918
0500000US12127,12127,"Volusia County, Florida",214039,4010,4075,1059,209964,4092
0500000US12131,12131,"Walton County, Florida",27207,2120,134,116,27073,2127
0500000US13013,13013,"Barrow County, Georgia",24865,971,788,499,24077,963
0500000US13015,13015,"Bartow County, Georgia",36430,1317,3437,1091,32993,1739
0500000US13021,13021,"Bibb County, Georgia",57692,1763,1698,673,55994,1833
0500000US13031,13031,"Bulloch County, Georgia",26411,1512,355,305,26056,1536
0500000US13045,13045,"Carroll County, Georgia",40516,1473,1028,587,39488,1528
0500000US13047,13047,"Catoosa County, Georgia",24743,1128,606,477,24137,1257
0500000US13051,13051,"Chatham County, Georgia",110185,1840,1184,575,109001,1939
0500000US13057,13057,"Cherokee County, Georgia",84088,1934,930,534,83158,1926
0500000US13059,13059,"Clarke County, Georgia",47563,1363,450,340,47113,1337
0500000US13063,13063,"Clayton County, Georgia",94346,2051,1746,663,92600,2019
0500000US13067,13067,"Cobb County, Georgia",277949,2711,2776,802,275173,2803
0500000US13073,13073,"Columbia County, Georgia",47513,1934,448,472,47065,1864
0500000US13077,13077,"Coweta County, Georgia",50503,1202,904,450,49599,1213
0500000US13089,13089,"DeKalb County, Georgia",281356,3760,4391,1120,276965,3945
0500000US13095,13095,"Dougherty County, Georgia",34264,1537,981,479,33283,1531
0500000US13097,13097,"Douglas County, Georgia",48901,1209,1062,632,47839,1344
0500000US13113,13113,"Fayette County, Georgia",40046,922,197,203,39849,968
0500000US13115,13115,"Floyd County, Georgia",35411,1199,3107,945,32304,1380
0500000US13117,13117,"Forsyth County, Georgia",72208,1311,722,457,71486,1399
0500000US13121,13121,"Fulton County, Georgia",396184,4547,5864,1231,390320,4799
0500000US13127,13127,"Glynn County, Georgia",31757,2289,285,244,31472,2269
0500000US13135,13135,"Gwinnett County, Georgia",290405,2752,3744,808,286661,2775
0500000US13139,13139,"Hall County, Georgia",62038,1709,3391,1162,58647,2019
0500000US13151,13151,"Henry County, Georgia",74473,1560,719,394,73754,1603
0500000US13153,13153,"Houston County, Georgia",55901,1389,786,419,55115,1370
0500000US13179,13179,"Liberty County, Georgia",22952,1001,258,172,22694,1008
0500000US13185,13185,"Lowndes County, Georgia",40835,1341,1118,634,39717,1443
0500000US13215,13215,"Muscogee County, Georgia",73051,2017,1214,439,71837,2024
0500000US13217,13217,"Newton County, Georgia",35825,1090,452,366,35373,1128
0500000US13223,13223,"Paulding County, Georgia",53249,1006,1556,829,51693,1273
0500000US13245,13245,"Richmond County, Georgia",75909,2070,3302,1046,72607,2243
0500000US13247,13247,"Rockdale County, Georgia",30381,1165,1395,699,28986,1335
0500000US13285,13285,"Troup County, Georgia",24493,1292,639,318,23854,1318
0500000US13295,13295,"Walker County, Georgia",25110,1422,163,195,24947,1417
0500000US13297,13297,"Walton County, Georgia",30715,1037,609,426,30106,1041
0500000US13313,13313,"Whitfield County, Georgia",35858,1376,474,385,35384,1354
0500000US15001,15001,"Hawaii County, Hawaii",69818,1668,2421,862,67397,1897
0500000US15003,15003,"Honolulu County, Hawaii",309169,3715,11834,1796,297335,3866
0500000US15007,15007,"Kauai County, Hawaii",23214,1021,382,234,22832,1008
0500000US15009,15009,"Maui County, Hawaii",53612,1945,1500,514,52112,1843
0500000US16001,16001,"Ada County, Idaho",167026,2212,3513,858,163513,2233
0500000US16005,16005,"Bannock County, Idaho",30106,1132,1460,500,28646,1193
0500000US16019,16019,"Bonneville County, Idaho",38464,1040,1523,622,36941,1199
0500000US16027,16027,"Canyon County, Idaho",69859,1249,2701,891,67158,1453
0500000US16055,16055,"Kootenai County, Idaho",58875,1834,1833,841,57042,2018
0500000US16083,16083,"Twin Falls County, Idaho",30119,865,716,408,29403,939
0500000US17001,17001,"Adams County, Illinois",27414,734,349,197,27065,752
0500000US17019,17019,"Champaign County, Illinois",81856,2468,1192,445,80664,2525
0500000US17031,17031,"Cook County, Illinois",1963973,8769,56117,3584,1907856,9239
0500000US17037,17037,"DeKalb County, Illinois",36690,1355,1093,399,35597,1320
0500000US17043,17043,"DuPage County, Illinois",341320,2393,5868,1180,335452,2586
0500000US17089,17089,"Kane County, Illinois",175360,2537,3672,786,171688,2577
0500000US17091,17091,"Kankakee County, Illinois",39314,1235,1120,446,38194,1343
0500000US17093,17093,"Kendall County, Illinois",40752,620,621,494,40131,788
0500000US17097,17097,"Lake County, Illinois",244390,2370,5274,1045,239116,2440
0500000US17099,17099,"LaSalle County, Illinois",44753,1080,727,322,44026,1138
0500000US17111,17111,"McHenry County, Illinois",110717,1470,1443,518,109274,1543
0500000US17113,17113,"McLean County, Illinois",65644,1378,1041,396,64603,1515
0500000US17115,17115,"Macon County, Illinois",44002,1353,1626,486,42376,1435
0500000US17119,17119,"Madison County, Illinois",105465,2808,2803,760,102662,2711
0500000US17143,17143,"Peoria County, Illinois",73209,1808,2124,587,71085,1814
0500000US17161,17161,"Rock Island County, Illinois",60206,1162,995,400,59211,1245
0500000US17163,17163,"St. Clair County, Illinois",104782,2295,3816,1087,100966,2412
0500000US17167,17167,"Sangamon County, Illinois",82959,1528,1476,434,81483,1557
0500000US17179,17179,"Tazewell County, Illinois",56051,919,935,423,55116,1035
0500000US17183,17183,"Vermilion County, Illinois",31928,1221,488,246,31440,1253
0500000US17197,17197,"Will County, Illinois",228068,2414,3504,748,224564,2468
0500000US17199,17199,"Williamson County, Illinois",26761,1084,1039,554,25722,1157
0500000US17201,17201,"Winnebago County, Illinois",114996,1992,4693,1273,110303,2229
0500000US18003,18003,"Allen County, Indiana",142762,2009,3092,1028,139670,2364
0500000US18005,18005,"Bartholomew County, Indiana",31626,953,883,356,30743,968
0500000US18019,18019,"Clark County, Indiana",42498,1548,558,269,41940,1581
0500000US18035,18035,"Delaware County, Indiana",46720,1458,1520,513,45200,1488
0500000US18039,18039,"Elkhart County, Indiana",72487,1467,1226,563,71261,1450
0500000US18043,18043,"Floyd County, Indiana",29199,967,140,128,29059,985
0500000US18053,18053,"Grant County, Indiana",26528,1025,265,192,26263,1064
0500000US18057,18057,"Hamilton County, Indiana",118521,1707,1143,745,117378,1883
0500000US18059,18059,"Hancock County, Indiana",27968,810,221,226,27747,838
0500000US18063,18063,"Hendricks County, Indiana",58677,1238,382,269,58295,1252
0500000US18067,18067,"Howard County, Indiana",34195,1167,996,477,33199,1165
0500000US18081,18081,"Johnson County, Indiana",54542,1630,541,293,54001,1691
0500000US18085,18085,"Kosciusko County, Indiana",30494,1012,910,425,29584,1071
0500000US18089,18089,"Lake County, Indiana",185575,2341,3400,803,182175,2432
0500000US18091,18091,"LaPorte County, Indiana",42074,1553,832,442,41242,1554
0500000US18095,18095,"Madison County, Indiana",50964,1484,3351,749,47613,1491
0500000US18097,18097,"Marion County, Indiana",368349,3531,5759,1218,362590,3628
0500000US18105,18105,"Monroe County, Indiana",54513,1571,460,274,54053,1653
0500000US18109,18109,"Morgan County, Indiana",25881,941,344,345,25537,930
0500000US18127,18127,"Porter County, Indiana",62986,1607,570,335,62416,1687
0500000US18141,18141,"St. Joseph County, Indiana",97071,2206,2130,684,94941,2348
0500000US18157,18157,"Tippecanoe County, Indiana",68405,1780,868,554,67537,1867
0500000US18163,18163,"Vanderburgh County, Indiana",74968,1879,2669,1015,72299,2184
0500000US18167,18167,"Vigo County, Indiana",40328,1505,842,424,39486,1530
0500000US18177,18177,"Wayne County, Indiana",26538,1149,1107,569,25431,1250
0500000US19013,19013,"Black Hawk County, Iowa",52479,1390,1194,418,51285,1455
0500000US19049,19049,"Dallas County, Iowa",33180,729,498,277,32682,730
0500000US19061,19061,"Dubuque County, Iowa",37710,1062,948,459,36762,1168
0500000US19103,19103,"Johnson County, Iowa",57217,1936,1388,751,55829,2134
0500000US19113,19113,"Linn County, Iowa",89173,2138,1287,455,87886,2233
0500000US19153,19153,"Polk County, Iowa",182537,2636,4358,1061,178179,2775
0500000US19155,19155,"Pottawattamie County, Iowa",36094,1075,551,280,35543,1200
0500000US19163,19163,"Scott County, Iowa",66527,1677,818,375,65709,1695
0500000US19169,19169,"Story County, Iowa",37350,985,565,339,36785,1065
0500000US19193,19193,"Woodbury County, Iowa",38637,1218,798,376,37839,1287
0500000US20015,20015,"Butler County, Kansas",24266,904,270,206,23996,916
0500000US20045,20045,"Douglas County, Kansas",45572,1406,803,529,44769,1418
0500000US20091,20091,"Johnson County, Kansas",225606,2066,1735,642,223871,2230
0500000US20103,20103,"Leavenworth County, Kansas",27174,1049,349,219,26825,1029
0500000US20161,20161,"Riley County, Kansas",25523,1501,144,147,25379,1498
0500000US20173,20173,"Sedgwick County, Kansas",195815,2528,4195,846,191620,2716
0500000US20177,20177,"Shawnee County, Kansas",70101,1899,1777,694,68324,2041
0500000US20209,20209,"Wyandotte County, Kansas",58524,1266,1122,407,57402,1237
0500000US21015,21015,"Boone County, Kentucky",46849,1034,629,370,46220,1068
0500000US21029,21029,"Bullitt County, Kentucky",29037,876,242,252,28795,846
0500000US21037,21037,"Campbell County, Kentucky",36461,1248,1133,526,35328,1382
0500000US21047,21047,"Christian County, Kentucky",25121,1117,484,294,24637,1151
0500000US21059,21059,"Daviess County, Kentucky",39629,1153,587,396,39042,1213
0500000US21067,21067,"Fayette County, Kentucky",127137,2102,1724,574,125413,2092
0500000US21093,21093,"Hardin County, Kentucky",39684,1908,685,424,38999,1890
0500000US21111,21111,"Jefferson County, Kentucky",314161,2817,5868,1278,308293,2935
0500000US21117,21117,"Kenton County, Kentucky",63609,1297,1293,420,62316,1272
0500000US21145,21145,"McCracken County, Kentucky",28416,1100,1032,482,27384,1130
0500000US21151,21151,"Madison County, Kentucky",33633,1128,890,415,32743,1224
0500000US21185,21185,"Oldham County, Kentucky",21180,443,24,42,21156,443
0500000US21227,21227,"Warren County, Kentucky",47444,1236,342,255,47102,1247
0500000US22005,22005,"Ascension Parish, Louisiana",40950,1545,711,406,40239,1532
0500000US22015,22015,"Bossier Parish, Louisiana",47458,1800,988,414,46470,1920
0500000US22017,22017,"Caddo Parish, Louisiana",96532,2351,3189,986,93343,2449
0500000US22019,22019,"Calcasieu Parish, Louisiana",77029,2177,1053,496,75976,2138
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",163764,3551,1241,441,162523,3559
0500000US22045,22045,"Iberia Parish, Louisiana",26240,1181,370,239,25870,1223
0500000US22051,22051,"Jefferson Parish, Louisiana",170710,2318,2029,731,168681,2491
0500000US22055,22055,"Lafayette Parish, Louisiana",89130,2127,1378,732,87752,2367
0500000US22057,22057,"Lafourche Parish, Louisiana",37199,999,394,472,36805,1103
0500000US22063,22063,"Livingston Parish, Louisiana",47479,1665,541,384,46938,1634
0500000US22071,22071,"Orleans Parish, Louisiana",154355,2906,3273,727,151082,2983
0500000US22073,22073,"Ouachita Parish, Louisiana",54349,1840,448,356,53901,1837
0500000US22079,22079,"Rapides Parish, Louisiana",47745,1868,503,293,47242,1893
0500000US22097,22097,"St. Landry Parish, Louisiana",30302,1333,111,97,30191,1347
0500000US22103,22103,"St. Tammany Parish, Louisiana",92205,1838,557,357,91648,1845
0500000US22105,22105,"Tangipahoa Parish, Louisiana",47756,1780,570,474,47186,1853
0500000US22109,22109,"Terrebonne Parish, Louisiana",40102,1546,423,316,39679,1559
0500000US23001,23001,"Androscoggin County, Maine",44917,1105,1526,655,43391,1283
0500000US23003,23003,"Aroostook County, Maine",27514,916,1329,417,26185,969
0500000US23005,23005,"Cumberland County, Maine",118049,2275,2044,773,116005,2442
0500000US23011,23011,"Kennebec County, Maine",47791,1833,1709,603,46082,1757
0500000US23019,23019,"Penobscot County, Maine",60195,1491,2270,669,57925,1679
0500000US23031,23031,"York County, Maine",82469,2561,3658,988,78811,2572
0500000US24001,24001,"Allegany County, Maryland",27608,1421,651,283,26957,1408
0500000US24003,24003,"Anne Arundel County, Maryland",206956,2933,4137,1155,202819,3151
0500000US24005,24005,"Baltimore County, Maryland",312921,2473,7020,1206,305901,2876
0500000US24009,24009,"Calvert County, Maryland",32434,912,1621,660,30813,990
0500000US24013,24013,"Carroll County, Maryland",61661,973,962,441,60699,1091
0500000US24015,24015,"Cecil County, Maryland",37296,1460,880,485,36416,1582
0500000US24017,24017,"Charles County, Maryland",55929,1317,918,538,55011,1400
0500000US24021,24021,"Frederick County, Maryland",89800,1578,1484,798,88316,1566
0500000US24025,24025,"Harford County, Maryland",91813,2011,1460,517,90353,2081
0500000US24027,24027,"Howard County, Maryland",112542,1721,1775,776,110767,2001
0500000US24031,24031,"Montgomery County, Maryland",373346,2949,4796,1301,368550,3220
0500000US24033,24033,"Prince George's County, Maryland",307816,2685,7315,1499,300501,3030
0500000US24037,24037,"St. Mary's County, Maryland",41368,1136,2029,1002,39339,1526
0500000US24043,24043,"Washington County, Maryland",55824,1661,1799,618,54025,1691
0500000US24045,24045,"Wicomico County, Maryland",36774,1554,1035,582,35739,1588
0500000US24510,24510,"Baltimore city, Maryland",240761,4046,11051,1602,229710,4346
0500000US25001,25001,"Barnstable County, Massachusetts",92582,3857,2123,661,90459,3910
0500000US25003,25003,"Berkshire County, Massachusetts",54204,1712,1178,595,53026,1723
0500000US25005,25005,"Bristol County, Massachusetts",214232,2316,8797,1638,205435,2546
0500000US25009,25009,"Essex County, Massachusetts",289817,2773,11911,1689,277906,3357
0500000US25011,25011,"Franklin County, Massachusetts",30868,736,710,322,30158,810
0500000US25013,25013,"Hampden County, Massachusetts",178623,2137,6522,1260,172101,2601
0500000US25015,25015,"Hampshire County, Massachusetts",58167,1210,1017,538,57150,1226
0500000US25017,25017,"Middlesex County, Massachusetts",593437,4076,9104,1488,584333,4335
0500000US25021,25021,"Norfolk County, Massachusetts",260609,2715,3856,959,256753,2846
0500000US25023,25023,"Plymouth County, Massachusetts",184577,2667,4003,912,180574,2660
0500000US25025,25025,"Suffolk County, Massachusetts",306790,3509,11197,1730,295593,3545
0500000US25027,25027,"Worcester County, Massachusetts",304833,2918,7778,1150,297055,3284
0500000US26005,26005,"Allegan County, Michigan",41995,1226,542,273,41453,1250
0500000US26017,26017,"Bay County, Michigan",43876,1199,1164,452,42712,1238
0500000US26021,26021,"Berrien County, Michigan",62538,1519,1182,406,61356,1615
0500000US26025,26025,"Calhoun County, Michigan",52888,1350,1564,515,51324,1399
0500000US26037,26037,"Clinton County, Michigan",28944,704,325,190,28619,705
0500000US26045,26045,"Eaton County, Michigan",44666,837,1641,662,43025,1108
0500000US26049,26049,"Genesee County, Michigan",167171,2232,6405,1252,160766,2309
0500000US26055,26055,"Grand Traverse County, Michigan",37252,1261,1481,673,35771,1418
0500000US26065,26065,"Ingham County, Michigan",111779,1888,2580,699,109199,1814
0500000US26073,26073,"Isabella County, Michigan",23920,955,465,170,23455,988
0500000US26075,26075,"Jackson County, Michigan",59993,1688,1717,577,58276,1762
0500000US26077,26077,"Kalamazoo County, Michigan",102336,1841,2955,869,99381,2005
0500000US26081,26081,"Kent County, Michigan",238472,2322,5473,1244,232999,2694
0500000US26087,26087,"Lapeer County, Michigan",33178,923,2334,703,30844,982
0500000US26091,26091,"Lenawee County, Michigan",37781,1320,649,286,37132,1345
0500000US26093,26093,"Livingston County, Michigan",70787,1244,973,310,69814,1273
0500000US26099,26099,"Macomb County, Michigan",342255,3004,5283,956,336972,2947
0500000US26103,26103,"Marquette County, Michigan",25822,873,468,224,25354,851
0500000US26111,26111,"Midland County, Michigan",34381,705,743,336,33638,778
0500000US26115,26115,"Monroe County, Michigan",58789,1096,1051,465,57738,1217
0500000US26121,26121,"Muskegon County, Michigan",65437,1620,2255,644,63182,1592
0500000US26125,26125,"Oakland County, Michigan",500750,3647,7459,1146,493291,3536
0500000US26139,26139,"Ottawa County, Michigan",100425,1475,2353,639,98072,1575
0500000US26145,26145,"Saginaw County, Michigan",78494,1405,1803,502,76691,1366
0500000US26147,26147,"St. Clair County, Michigan",65681,1350,2038,599,63643,1380
0500000US26155,26155,"Shiawassee County, Michigan",28071,602,645,296,27426,646
0500000US26159,26159,"Van Buren County, Michigan",29337,1095,465,284,28872,1153
