GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
0500000US13185,13185,"Lowndes County, Georgia",40835,1341,34900,1637,29362,1873,2924,744,31976,1819,5538,1196,5935,1023
0500000US13215,13215,"Muscogee County, Georgia",73051,2017,63060,2311,50940,2367,4934,966,58126,2382,12120,1956,9991,1266
0500000US13217,13217,"Newton County, Georgia",35825,1090,32344,1327,26993,1898,2029,643,30315,1453,5351,1509,3481,1024
0500000US13223,13223,"Paulding County, Georgia",53249,1006,50577,1327,46268,1795,4738,1243,45839,1692,4309,1403,2672,809
0500000US13245,13245,"Richmond County, Georgia",75909,2070,65151,2388,50809,2717,6885,1132,58266,2536,14342,2260,10758,1383
0500000US13247,13247,"Rockdale County, Georgia",30381,1165,28593,1532,24488,1637,1540,550,27053,1573,4105,1168,1788,744
0500000US13285,13285,"Troup County, Georgia",24493,1292,20301,1433,16861,1554,2351,727,17950,1508,3440,924,4192,1111
0500000US13295,13295,"Walker County, Georgia",25110,1422,22003,1389,16215,1637,2799,763,19204,1340,5788,1260,3107,760
0500000US13297,13297,"Walton County, Georgia",30715,1037,27709,1397,23009,1568,2222,760,25487,1548,4700,1312,3006,815
0500000US13313,13313,"Whitfield County, Georgia",35858,1376,30589,1781,24474,1749,3718,1027,26871,1810,6115,1163,5269,1207
0500000US15001,15001,"Hawaii County, Hawaii",69818,1668,61869,1863,53788,2095,10095,1439,51774,2209,8081,1451,7949,1518
0500000US15003,15003,"Honolulu County, Hawaii",309169,3715,283107,4198,256493,4398,21821,1894,261286,4625,26614,2035,26062,2215
0500000US15007,15007,"Kauai County, Hawaii",23214,1021,20706,1362,17942,1412,2353,626,18353,1407,2764,725,2508,732
0500000US15009,15009,"Maui County, Hawaii",53612,1945,49407,1985,43303,1955,3358,703,46049,2049,6104,1422,4205,892
0500000US16001,16001,"Ada County, Idaho",167026,2212,147944,3601,141050,3677,19598,2614,128346,4426,6894,1341,19082,3065
0500000US16005,16005,"Bannock County, Idaho",30106,1132,27375,1307,23832,1479,2424,671,24951,1292,3543,1005,2731,737
0500000US16019,16019,"Bonneville County, Idaho",38464,1040,36464,1125,32571,1227,4121,733,32343,1307,3893,843,2000,665
0500000US16027,16027,"Canyon County, Idaho",69859,1249,64314,1508,56669,1957,7547,1460,56767,1920,7645,1609,5545,1127
0500000US16055,16055,"Kootenai County, Idaho",58875,1834,53344,2131,46509,2312,4827,1156,48517,2198,6835,1619,5531,1394
0500000US16083,16083,"Twin Falls County, Idaho",30119,865,27330,1080,23297,1210,2523,788,24807,1151,4033,983,2789,825
0500000US17001,17001,"Adams County, Illinois",27414,734,23338,1035,19709,1182,2877,714,20461,1037,3629,702,4076,809
0500000US17019,17019,"Champaign County, Illinois",81856,2468,75633,2796,69244,2820,5563,871,70070,2942,6389,1438,6223,1563
0500000US17031,17031,"Cook County, Illinois",1963973,8769,1744191,8028,1515617,10519,139111,4900,1605080,9370,228574,7843,219782,6290
0500000US17037,17037,"DeKalb County, Illinois",36690,1355,34333,1546,30907,1793,2400,568,31933,1547,3426,1160,2357,554
0500000US17043,17043,"DuPage County, Illinois",341320,2393,316750,3182,288696,4040,26481,2078,290269,3601,28054,2779,24570,1909
0500000US17089,17089,"Kane County, Illinois",175360,2537,162948,3116,141266,3592,12909,1776,150039,3297,21682,2631,12412,1883
0500000US17091,17091,"Kankakee County, Illinois",39314,1235,34776,1316,30106,1543,3573,798,31203,1509,4670,940,4538,698
0500000US17093,17093,"Kendall County, Illinois",40752,620,39247,947,36819,1330,2566,1124,36681,1504,2428,980,1505,745
0500000US17097,17097,"Lake County, Illinois",244390,2370,228528,2747,207596,3445,18386,1965,210142,2942,20932,2508,15862,1755
0500000US17099,17099,"LaSalle County, Illinois",44753,1080,38088,1738,32562,1814,4948,976,33140,1810,5526,1102,6665,1292
0500000US17111,17111,"McHenry County, Illinois",110717,1470,104585,1780,94718,2416,8257,1140,96328,1921,9867,1694,6132,1174
0500000US17113,17113,"McLean County, Illinois",65644,1378,61178,1606,54312,1772,4853,821,56325,1837,6866,1331,4466,825
0500000US17115,17115,"Macon County, Illinois",44002,1353,37601,1478,30270,1448,4179,681,33422,1410,7331,1062,6401,987
0500000US17119,17119,"Madison County, Illinois",105465,2808,94404,2887,81848,2974,10239,1271,84165,2998,12556,1633,11061,1284
