GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
0500000US04017,04017,"Navajo County, Arizona",57813,212,33587,1656,24226,1647
0500000US04019,04019,"Pima County, Arizona",456576,1219,400835,4105,55741,4081
0500000US04021,04021,"Pinal County, Arizona",170708,979,132352,3221,38356,3238
0500000US04025,04025,"Yavapai County, Arizona",114797,698,94962,2874,19835,2819
0500000US04027,04027,"Yuma County, Arizona",91314,501,73072,2001,18242,1967
0500000US05007,05007,"Benton County, Arkansas",102133,310,94494,1606,7639,1543
0500000US05031,05031,"Craighead County, Arkansas",44394,452,39813,1369,4581,1231
0500000US05045,05045,"Faulkner County, Arkansas",49328,455,43964,1306,5364,1151
0500000US05051,05051,"Garland County, Arkansas",50573,370,39309,2140,11264,2113
0500000US05069,05069,"Jefferson County, Arkansas",33240,828,26750,1509,6490,1244
0500000US05085,05085,"Lonoke County, Arkansas",29163,129,26327,934,2836,963
0500000US05119,05119,"Pulaski County, Arkansas",183282,563,161291,2762,21991,2693
0500000US05125,05125,"Saline County, Arkansas",47867,320,43371,1397,4496,1320
0500000US05131,05131,"Sebastian County, Arkansas",56552,499,51055,1457,5497,1370
0500000US05143,05143,"Washington County, Arkansas",92027,643,88690,1279,3337,1165
0500000US05145,05145,"White County, Arkansas",33354,307,28221,1401,5133,1412
0500000US06001,06001,"Alameda County, California",599780,1020,572012,3657,27768,3595
0500000US06007,06007,"Butte County, California",98439,739,85531,2090,12908,2013
0500000US06013,06013,"Contra Costa County, California",410814,419,391288,2968,19526,2939
0500000US06017,06017,"El Dorado County, California",89468,252,69653,2207,19815,2193
0500000US06019,06019,"Fresno County, California",327812,497,303216,2788,24596,2694
0500000US06023,06023,"Humboldt County, California",62645,478,54230,1436,8415,1375
0500000US06025,06025,"Imperial County, California",57386,277,44855,1612,12531,1586
0500000US06029,06029,"Kern County, California",295240,678,270359,3011,24881,2897
0500000US06031,06031,"Kings County, California",45763,501,43090,1044,2673,902
0500000US06033,06033,"Lake County, California",35664,223,24593,1484,11071,1445
0500000US06037,06037,"Los Angeles County, California",3520811,2122,3305589,8089,215222,8136
0500000US06039,06039,"Madera County, California",50205,340,44369,1495,5836,1484
0500000US06041,06041,"Marin County, California",112885,463,106333,1579,6552,1462
0500000US06045,06045,"Mendocino County, California",40842,234,35439,1083,5403,1071
0500000US06047,06047,"Merced County, California",84432,449,77713,1471,6719,1460
0500000US06053,06053,"Monterey County, California",140819,568,125740,2166,15079,1995
0500000US06055,06055,"Napa County, California",55535,352,49561,1328,5974,1258
0500000US06057,06057,"Nevada County, California",53538,325,38708,1911,14830,1875
0500000US06059,06059,"Orange County, California",1090121,993,1032218,5228,57903,5263
0500000US06061,06061,"Placer County, California",161422,299,139104,2002,22318,2022
0500000US06065,06065,"Riverside County, California",831404,996,715040,4938,116364,4759
0500000US06067,06067,"Sacramento County, California",565813,1049,535090,3201,30723,3112
0500000US06071,06071,"San Bernardino County, California",714364,1597,633173,4114,81191,3746
0500000US06073,06073,"San Diego County, California",1202397,1966,1110568,6697,91829,6238
0500000US06075,06075,"San Francisco County, California",392823,1425,358703,4561,34120,4507
0500000US06077,06077,"San Joaquin County, California",240618,668,227186,2066,13432,2042
0500000US06079,06079,"San Luis Obispo County, California",120866,1018,106312,2380,14554,2254
0500000US06081,06081,"San Mateo County, California",275947,479,263445,2321,12502,2317
0500000US06083,06083,"Santa Barbara County, California",155962,633,142449,2099,13513,2065
0500000US06085,06085,"Santa Clara County, California",665098,824,635687,3094,29411,3078
0500000US06087,06087,"Santa Cruz County, California",105635,640,96257,1860,9378,1643
0500000US06089,06089,"Shasta County, California",78303,455,72095,1299,6208,1295
0500000US06095,06095,"Solano County, California",156826,474,149172,1723,7654,1627
0500000US06097,06097,"Sonoma County, California",208153,522,187504,2620,20649,2565
0500000US06099,06099,"Stanislaus County, California",180822,352,172881,1805,7941,1754
0500000US06101,06101,"Sutter County, California",34294,172,32345,817,1949,807
0500000US06107,06107,"Tulare County, California",147537,236,135648,1649,11889,1638
0500000US06111,06111,"Ventura County, California",286905,644,268091,2469,18814,2490
0500000US06113,06113,"Yolo County, California",77166,481,73055,1314,4111,1271
0500000US06115,06115,"Yuba County, California",28360,284,26699,679,1661,680
0500000US08001,08001,"Adams County, Colorado",168792,433,163122,1428,5670,1368
0500000US08005,08005,"Arapahoe County, Colorado",246715,1144,235942,2086,10773,1818
0500000US08013,08013,"Boulder County, Colorado",133775,776,123820,2004,9955,1791
0500000US08014,08014,"Broomfield County, Colorado",27090,157,26269,479,821,453
0500000US08031,08031,"Denver County, Colorado",311480,1000,292003,2724,19477,2462
0500000US08035,08035,"Douglas County, Colorado",124753,314,120125,1373,4628,1393
0500000US08041,08041,"El Paso County, Colorado",272537,755,257508,2763,15029,2728
0500000US08059,08059,"Jefferson County, Colorado",237205,817,230890,1877,6315,1579
0500000US08069,08069,"Larimer County, Colorado",143273,839,131407,1911,11866,1815
0500000US08077,08077,"Mesa County, Colorado",65247,378,60188,1483,5059,1428
0500000US08101,08101,"Pueblo County, Colorado",70286,441,62275,1632,8011,1617
0500000US08123,08123,"Weld County, Colorado",105461,564,102087,1317,3374,1134
0500000US09001,09001,"Fairfield County, Connecticut",368010,814,335318,3387,32692,3411
0500000US09003,09003,"Hartford County, Connecticut",375137,991,350369,2526,24768,2543
0500000US09005,09005,"Litchfield County, Connecticut",87337,266,74105,1681,13232,1747
0500000US09007,09007,"Middlesex County, Connecticut",75536,464,66002,1801,9534,1833
0500000US09009,09009,"New Haven County, Connecticut",363122,868,327560,3536,35562,3423
0500000US09011,09011,"New London County, Connecticut",121911,470,105113,2058,16798,1959
0500000US09013,09013,"Tolland County, Connecticut",58920,715,54068,1539,4852,1418
0500000US09015,09015,"Windham County, Connecticut",49172,519,44734,1183,4438,1129
0500000US10001,10001,"Kent County, Delaware",69742,366,64452,1537,5290,1466
0500000US10003,10003,"New Castle County, Delaware",222991,401,203782,2314,19209,2315
0500000US10005,10005,"Sussex County, Delaware",133421,226,82851,2545,50570,2539
0500000US11001,11001,"District of Columbia, District of Columbia",313703,112,281241,3152,32462,3150
0500000US12001,12001,"Alachua County, Florida",115533,1387,94428,3539,21105,2875
0500000US12005,12005,"Bay County, Florida",101368,276,70330,2729,31038,2691
0500000US12009,12009,"Brevard County, Florida",274559,411,226021,4123,48538,4084
0500000US12011,12011,"Broward County, Florida",822980,871,681474,7066,141506,7086
0500000US12015,12015,"Charlotte County, Florida",102717,454,75147,2941,27570,2899
0500000US12017,12017,"Citrus County, Florida",77904,661,63581,2500,14323,2362
0500000US12019,12019,"Clay County, Florida",78994,280,74130,1242,4864,1307
0500000US12021,12021,"Collier County, Florida",210147,508,139522,4307,70625,4196
0500000US12023,12023,"Columbia County, Florida",28251,418,24215,1165,4036,1018
0500000US12031,12031,"Duval County, Florida",402358,1170,353946,4959,48412,4965
0500000US12033,12033,"Escambia County, Florida",140176,934,118702,2712,21474,2556
0500000US12035,12035,"Flagler County, Florida",50574,145,41311,1902,9263,1881
0500000US12053,12053,"Hernando County, Florida",85066,585,74262,2002,10804,1892
0500000US12055,12055,"Highlands County, Florida",54842,406,38808,2109,16034,2087
0500000US12057,12057,"Hillsborough County, Florida",568828,725,514487,5129,54341,5112
0500000US12061,12061,"Indian River County, Florida",78629,191,55427,2857,23202,2858
0500000US12069,12069,"Lake County, Florida",151045,444,128888,3114,22157,3039
0500000US12071,12071,"Lee County, Florida",385106,705,261735,5295,123371,5311
0500000US12073,12073,"Leon County, Florida",128084,1123,112119,2406,15965,2016
0500000US12081,12081,"Manatee County, Florida",185263,435,142465,2824,42798,2853
0500000US12083,12083,"Marion County, Florida",164414,622,134239,3539,30175,3478
0500000US12085,12085,"Martin County, Florida",79520,559,62976,2406,16544,2288
0500000US12086,12086,"Miami-Dade County, Florida",1021650,1425,880766,6091,140884,5794
0500000US12087,12087,"Monroe County, Florida",53129,438,30318,1827,22811,1770
0500000US12089,12089,"Nassau County, Florida",37463,317,30547,1471,6916,1423
0500000US12091,12091,"Okaloosa County, Florida",96052,398,76102,2334,19950,2262
0500000US12095,12095,"Orange County, Florida",525260,1190,468515,4842,56745,4774
0500000US12097,12097,"Osceola County, Florida",143516,186,97569,3624,45947,3617
0500000US12099,12099,"Palm Beach County, Florida",683543,1461,536446,6570,147097,6487
0500000US12101,12101,"Pasco County, Florida",236491,472,195628,2957,40863,2919
0500000US12103,12103,"Pinellas County, Florida",507472,960,407268,5562,100204,5616
0500000US12105,12105,"Polk County, Florida",286488,440,226429,3850,60059,3821
0500000US12107,12107,"Putnam County, Florida",36392,251,28025,1357,8367,1342
0500000US12109,12109,"St. Johns County, Florida",102292,338,84187,2400,18105,2422
0500000US12111,12111,"St. Lucie County, Florida",139046,373,111617,3321,27429,3390
0500000US12113,12113,"Santa Rosa County, Florida",69670,570,61817,1845,7853,1694
0500000US12115,12115,"Sarasota County, Florida",235707,529,176191,4327,59516,4177
0500000US12117,12117,"Seminole County, Florida",187736,309,167549,2524,20187,2470
0500000US12119,12119,"Sumter County, Florida",68201,616,51781,2926,16420,2842
0500000US12127,12127,"Volusia County, Florida",257939,512,214039,4010,43900,3961
0500000US12131,12131,"Walton County, Florida",49956,248,27207,2120,22749,2124
0500000US13013,13013,"Barrow County, Georgia",27598,100,24865,971,2733,964
0500000US13015,13015,"Bartow County, Georgia",40209,401,36430,1317,3779,1258
0500000US13021,13021,"Bibb County, Georgia",70270,489,57692,1763,12578,1748
0500000US13031,13031,"Bulloch County, Georgia",30402,954,26411,1512,3991,1104
0500000US13045,13045,"Carroll County, Georgia",44785,396,40516,1473,4269,1416
0500000US13047,13047,"Catoosa County, Georgia",27065,193,24743,1128,2322,1129
0500000US13051,13051,"Chatham County, Georgia",124407,758,110185,1840,14222,1773
0500000US13057,13057,"Cherokee County, Georgia",89343,445,84088,1934,5255,1861
0500000US13059,13059,"Clarke County, Georgia",52765,627,47563,1363,5202,1297
0500000US13063,13063,"Clayton County, Georgia",105005,667,94346,2051,10659,1885
0500000US13067,13067,"Cobb County, Georgia",297397,577,277949,2711,19448,2691
0500000US13073,13073,"Columbia County, Georgia",55897,110,47513,1934,8384,1901
0500000US13077,13077,"Coweta County, Georgia",53556,244,50503,1202,3053,1173
0500000US13089,13089,"DeKalb County, Georgia",310209,728,281356,3760,28853,3631
0500000US13095,13095,"Dougherty County, Georgia",40715,692,34264,1537,6451,1449
0500000US13097,13097,"Douglas County, Georgia",52194,250,48901,1209,3293,1215
0500000US13113,13113,"Fayette County, Georgia",42115,100,40046,922,2069,916
0500000US13115,13115,"Floyd County, Georgia",40416,563,35411,1199,5005,1075
0500000US13117,13117,"Forsyth County, Georgia",77451,173,72208,1311,5243,1334
0500000US13121,13121,"Fulton County, Georgia",464517,1153,396184,4547,68333,4162
0500000US13127,13127,"Glynn County, Georgia",42429,433,31757,2289,10672,2202
0500000US13135,13135,"Gwinnett County, Georgia",305452,352,290405,2752,15047,2746
0500000US13139,13139,"Hall County, Georgia",70956,124,62038,1709,8918,1690
0500000US13151,13151,"Henry County, Georgia",79628,178,74473,1560,5155,1561
0500000US13153,13153,"Houston County, Georgia",61896,291,55901,1389,5995,1373
0500000US13179,13179,"Liberty County, Georgia",27578,169,22952,1001,4626,979
0500000US13185,13185,"Lowndes County, Georgia",46389,277,40835,1341,5554,1283
0500000US13215,13215,"Muscogee County, Georgia",84741,584,73051,2017,11690,1995
0500000US13217,13217,"Newton County, Georgia",38668,325,35825,1090,2843,1095
0500000US13223,13223,"Paulding County, Georgia",54837,233,53249,1006,1588,992
0500000US13245,13245,"Richmond County, Georgia",88171,574,75909,2070,12262,2126
0500000US13247,13247,"Rockdale County, Georgia",33467,289,30381,1165,3086,1178
0500000US13285,13285,"Troup County, Georgia",28358,311,24493,1292,3865,1235
0500000US13295,13295,"Walker County, Georgia",30126,340,25110,1422,5016,1333
0500000US13297,13297,"Walton County, Georgia",33083,269,30715,1037,2368,988
0500000US13313,13313,"Whitfield County, Georgia",39622,384,35858,1376,3764,1331
0500000US15001,15001,"Hawaii County, Hawaii",86780,448,69818,1668,16962,1702
0500000US15003,15003,"Honolulu County, Hawaii",347458,585,309169,3715,38289,3577
0500000US15007,15007,"Kauai County, Hawaii",30679,118,23214,1021,7465,1010
0500000US15009,15009,"Maui County, Hawaii",72139,436,53612,1945,18527,1968
0500000US16001,16001,"Ada County, Idaho",174805,437,167026,2212,7779,2163
0500000US16005,16005,"Bannock County, Idaho",33566,459,30106,1132,3460,999
0500000US16019,16019,"Bonneville County, Idaho",41652,215,38464,1040,3188,1033
0500000US16027,16027,"Canyon County, Idaho",73260,318,69859,1249,3401,1209
0500000US16055,16055,"Kootenai County, Idaho",68307,294,58875,1834,9432,1780
0500000US16083,16083,"Twin Falls County, Idaho",32383,277,30119,865,2264,829
0500000US17001,17001,"Adams County, Illinois",30017,289,27414,734,2603,687
0500000US17019,17019,"Champaign County, Illinois",91541,1132,81856,2468,9685,2057
0500000US17031,17031,"Cook County, Illinois",2181636,1428,1963973,8769,217663,8587
0500000US17037,17037,"DeKalb County, Illinois",41019,572,36690,1355,4329,1186
0500000US17043,17043,"DuPage County, Illinois",359149,688,341320,2393,17829,2489
0500000US17089,17089,"Kane County, Illinois",185938,484,175360,2537,10578,2568
0500000US17091,17091,"Kankakee County, Illinois",45172,480,39314,1235,5858,1153
0500000US17093,17093,"Kendall County, Illinois",41516,126,40752,620,764,604
0500000US17097,17097,"Lake County, Illinois",262603,601,244390,2370,18213,2378
0500000US17099,17099,"LaSalle County, Illinois",49868,323,44753,1080,5115,1016
0500000US17111,17111,"McHenry County, Illinois",117968,304,110717,1470,7251,1467
0500000US17113,17113,"McLean County, Illinois",71757,438,65644,1378,6113,1350
0500000US17115,17115,"Macon County, Illinois",50238,490,44002,1353,6236,1263
0500000US17119,17119,"Madison County, Illinois",118637,624,105465,2808,13172,2728
0500000US17143,17143,"Peoria County, Illinois",83501,557,73209,1808,10292,1784
0500000US17161,17161,"Rock Island County, Illinois",65887,589,60206,1162,5681,1122
0500000US17163,17163,"St. Clair County, Illinois",119209,428,104782,2295,14427,2257
0500000US17167,17167,"Sangamon County, Illinois",90975,444,82959,1528,8016,1442
0500000US17179,17179,"Tazewell County, Illinois",58755,382,56051,919,2704,788
0500000US17183,17183,"Vermilion County, Illinois",35893,365,31928,1221,3965,1096
0500000US17197,17197,"Will County, Illinois",241817,454,228068,2414,13749,2275
0500000US17199,17199,"Williamson County, Illinois",30919,243,26761,1084,4158,1042
0500000US17201,17201,"Winnebago County, Illinois",125357,390,114996,1992,10361,1983
0500000US18003,18003,"Allen County, Indiana",156232,359,142762,2009,13470,2008
0500000US18005,18005,"Bartholomew County, Indiana",33880,215,31626,953,2254,933
0500000US18019,18019,"Clark County, Indiana",49765,397,42498,1548,7267,1440
0500000US18035,18035,"Delaware County, Indiana",52426,538,46720,1458,5706,1389
0500000US18039,18039,"Elkhart County, Indiana",78179,400,72487,1467,5692,1500
0500000US18043,18043,"Floyd County, Indiana",32539,232,29199,967,3340,954
0500000US18053,18053,"Grant County, Indiana",30287,408,26528,1025,3759,912
0500000US18057,18057,"Hamilton County, Indiana",123948,288,118521,1707,5427,1672
0500000US18059,18059,"Hancock County, Indiana",29547,147,27968,810,1579,817
0500000US18063,18063,"Hendricks County, Indiana",60275,898,58677,1238,1598,695
0500000US18067,18067,"Howard County, Indiana",39100,263,34195,1167,4905,1153
0500000US18081,18081,"Johnson County, Indiana",59835,272,54542,1630,5293,1579
0500000US18085,18085,"Kosciusko County, Indiana",37908,426,30494,1012,7414,1208
0500000US18089,18089,"Lake County, Indiana",211477,456,185575,2341,25902,2314
0500000US18091,18091,"LaPorte County, Indiana",48829,547,42074,1553,6755,1407
0500000US18095,18095,"Madison County, Indiana",58715,413,50964,1484,7751,1373
0500000US18097,18097,"Marion County, Indiana",420900,636,368349,3531,52551,3519
0500000US18105,18105,"Monroe County, Indiana",60803,850,54513,1571,6290,1514
0500000US18109,18109,"Morgan County, Indiana",28081,276,25881,941,2200,948
0500000US18127,18127,"Porter County, Indiana",67861,441,62986,1607,4875,1455
0500000US18141,18141,"St. Joseph County, Indiana",115986,518,97071,2206,18915,2235
0500000US18157,18157,"Tippecanoe County, Indiana",75119,1169,68405,1780,6714,1416
0500000US18163,18163,"Vanderburgh County, Indiana",83708,376,74968,1879,8740,1828
0500000US18167,18167,"Vigo County, Indiana",46750,584,40328,1505,6422,1330
0500000US18177,18177,"Wayne County, Indiana",31172,297,26538,1149,4634,1139
0500000US19013,19013,"Black Hawk County, Iowa",57308,585,52479,1390,4829,1178
0500000US19049,19049,"Dallas County, Iowa",34532,93,33180,729,1352,712
0500000US19061,19061,"Dubuque County, Iowa",40876,370,37710,1062,3166,962
0500000US19103,19103,"Johnson County, Iowa",61796,1081,57217,1936,4579,1314
0500000US19113,19113,"Linn County, Iowa",96287,411,89173,2138,7114,2066
0500000US19153,19153,"Polk County, Iowa",196679,495,182537,2636,14142,2585
0500000US19155,19155,"Pottawattamie County, Iowa",39631,413,36094,1075,3537,991
0500000US19163,19163,"Scott County, Iowa",73656,403,66527,1677,7129,1573
0500000US19169,19169,"Story County, Iowa",39130,578,37350,985,1780,737
0500000US19193,19193,"Woodbury County, Iowa",41982,382,38637,1218,3345,1132
0500000US20015,20015,"Butler County, Kansas",26564,364,24266,904,2298,807
0500000US20045,20045,"Douglas County, Kansas",49287,453,45572,1406,3715,1375
0500000US20091,20091,"Johnson County, Kansas",238224,410,225606,2066,12618,2050
0500000US20103,20103,"Leavenworth County, Kansas",29418,462,27174,1049,2244,925
0500000US20161,20161,"Riley County, Kansas",30372,552,25523,1501,4849,1398
0500000US20173,20173,"Sedgwick County, Kansas",216535,505,195815,2528,20720,2519
0500000US20177,20177,"Shawnee County, Kansas",79629,622,70101,1899,9528,1694
0500000US20209,20209,"Wyandotte County, Kansas",67699,270,58524,1266,9175,1292
0500000US21015,21015,"Boone County, Kentucky",48770,373,46849,1034,1921,946
0500000US21029,21029,"Bullitt County, Kentucky",30959,165,29037,876,1922,865
0500000US21037,21037,"Campbell County, Kentucky",40171,538,36461,1248,3710,1132
0500000US21047,21047,"Christian County, Kentucky",29794,431,25121,1117,4673,1144
0500000US21059,21059,"Daviess County, Kentucky",42963,506,39629,1153,3334,1026
0500000US21067,21067,"Fayette County, Kentucky",140976,910,127137,2102,13839,1772
0500000US21093,21093,"Hardin County, Kentucky",46152,463,39684,1908,6468,1940
0500000US21111,21111,"Jefferson County, Kentucky",344655,675,314161,2817,30494,2820
0500000US21117,21117,"Kenton County, Kentucky",69821,267,63609,1297,6212,1267
0500000US21145,21145,"McCracken County, Kentucky",31969,357,28416,1100,3553,933
0500000US21151,21151,"Madison County, Kentucky",36279,559,33633,1128,2646,1044
0500000US21185,21185,"Oldham County, Kentucky",21688,281,21180,443,508,373
0500000US21227,21227,"Warren County, Kentucky",51350,480,47444,1236,3906,1131
0500000US22005,22005,"Ascension Parish, Louisiana",45883,336,40950,1545,4933,1489
0500000US22015,22015,"Bossier Parish, Louisiana",55902,301,47458,1800,8444,1767
0500000US22017,22017,"Caddo Parish, Louisiana",113175,357,96532,2351,16643,2367
0500000US22019,22019,"Calcasieu Parish, Louisiana",87877,434,77029,2177,10848,2139
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",193701,444,163764,3551,29937,3447
0500000US22045,22045,"Iberia Parish, Louisiana",30236,258,26240,1181,3996,1179
0500000US22051,22051,"Jefferson Parish, Louisiana",189326,407,170710,2318,18616,2187
0500000US22055,22055,"Lafayette Parish, Louisiana",101107,744,89130,2127,11977,2093
0500000US22057,22057,"Lafourche Parish, Louisiana",40430,359,37199,999,3231,975
0500000US22063,22063,"Livingston Parish, Louisiana",55213,395,47479,1665,7734,1721
0500000US22071,22071,"Orleans Parish, Louisiana",193120,1054,154355,2906,38765,2710
0500000US22073,22073,"Ouachita Parish, Louisiana",67510,638,54349,1840,13161,1770
0500000US22079,22079,"Rapides Parish, Louisiana",57526,351,47745,1868,9781,1860
0500000US22097,22097,"St. Landry Parish, Louisiana",36396,163,30302,1333,6094,1329
0500000US22103,22103,"St. Tammany Parish, Louisiana",101268,266,92205,1838,9063,1857
0500000US22105,22105,"Tangipahoa Parish, Louisiana",53772,207,47756,1780,6016,1768
0500000US22109,22109,"Terrebonne Parish, Louisiana",45032,259,40102,1546,4930,1511
0500000US23001,23001,"Androscoggin County, Maine",49059,349,44917,1105,4142,1127
0500000US23003,23003,"Aroostook County, Maine",39407,248,27514,916,11893,914
0500000US23005,23005,"Cumberland County, Maine",141737,513,118049,2275,23688,2235
0500000US23011,23011,"Kennebec County, Maine",61751,327,47791,1833,13960,1723
0500000US23019,23019,"Penobscot County, Maine",74696,439,60195,1491,14501,1465
0500000US23031,23031,"York County, Maine",108268,363,82469,2561,25799,2505
0500000US24001,24001,"Allegany County, Maryland",33115,641,27608,1421,5507,1209
0500000US24003,24003,"Anne Arundel County, Maryland",223266,833,206956,2933,16310,2867
0500000US24005,24005,"Baltimore County, Maryland",338202,917,312921,2473,25281,2267
0500000US24009,24009,"Calvert County, Maryland",35073,200,32434,912,2639,898
0500000US24013,24013,"Carroll County, Maryland",63618,503,61661,973,1957,882
0500000US24015,24015,"Cecil County, Maryland",42596,162,37296,1460,5300,1437
0500000US24017,24017,"Charles County, Maryland",59989,321,55929,1317,4060,1270
0500000US24021,24021,"Frederick County, Maryland",95892,495,89800,1578,6092,1414
0500000US24025,24025,"Harford County, Maryland",99718,376,91813,2011,7905,2011
0500000US24027,24027,"Howard County, Maryland",118056,316,112542,1721,5514,1677
0500000US24031,24031,"Montgomery County, Maryland",390563,789,373346,2949,17217,2776
0500000US24033,24033,"Prince George's County, Maryland",332569,771,307816,2685,24753,2441
0500000US24037,24037,"St. Mary's County, Maryland",44191,444,41368,1136,2823,1055
0500000US24043,24043,"Washington County, Maryland",61528,477,55824,1661,5704,1617
0500000US24045,24045,"Wicomico County, Maryland",42278,465,36774,1554,5504,1529
0500000US24510,24510,"Baltimore city, Maryland",297628,998,240761,4046,56867,3816
0500000US25001,25001,"Barnstable County, Massachusetts",162486,329,92582,3857,69904,3833
0500000US25003,25003,"Berkshire County, Massachusetts",68451,475,54204,1712,14247,1710
0500000US25005,25005,"Bristol County, Massachusetts",232089,724,214232,2316,17857,2249
0500000US25009,25009,"Essex County, Massachusetts",309644,738,289817,2773,19827,2735
0500000US25011,25011,"Franklin County, Massachusetts",33752,454,30868,736,2884,639
0500000US25013,25013,"Hampden County, Massachusetts",192099,868,178623,2137,13476,1933
0500000US25015,25015,"Hampshire County, Massachusetts",63090,669,58167,1210,4923,1094
0500000US25017,25017,"Middlesex County, Massachusetts",625421,1448,593437,4076,31984,3718
0500000US25021,25021,"Norfolk County, Massachusetts",275009,968,260609,2715,14400,2453
0500000US25023,25023,"Plymouth County, Massachusetts",204153,570,184577,2667,19576,2688
0500000US25025,25025,"Suffolk County, Massachusetts",331291,1809,306790,3509,24501,3075
0500000US25027,25027,"Worcester County, Massachusetts",330808,1223,304833,2918,25975,2744
0500000US26005,26005,"Allegan County, Michigan",50276,200,41995,1226,8281,1187
0500000US26017,26017,"Bay County, Michigan",48017,258,43876,1199,4141,1160
0500000US26021,26021,"Berrien County, Michigan",76836,466,62538,1519,14298,1559
0500000US26025,26025,"Calhoun County, Michigan",60537,594,52888,1350,7649,1145
0500000US26037,26037,"Clinton County, Michigan",31301,166,28944,704,2357,671
0500000US26045,26045,"Eaton County, Michigan",47124,296,44666,837,2458,793
0500000US26049,26049,"Genesee County, Michigan",190976,457,167171,2232,23805,2113
0500000US26055,26055,"Grand Traverse County, Michigan",42998,626,37252,1261,5746,1425
0500000US26065,26065,"Ingham County, Michigan",122644,613,111779,1888,10865,1855
0500000US26073,26073,"Isabella County, Michigan",28790,290,23920,955,4870,894
0500000US26075,26075,"Jackson County, Michigan",69005,491,59993,1688,9012,1642
0500000US26077,26077,"Kalamazoo County, Michigan",111075,551,102336,1841,8739,1758
0500000US26081,26081,"Kent County, Michigan",251351,809,238472,2322,12879,2135
0500000US26087,26087,"Lapeer County, Michigan",36321,188,33178,923,3143,912
0500000US26091,26091,"Lenawee County, Michigan",43477,356,37781,1320,5696,1302
0500000US26093,26093,"Livingston County, Michigan",75987,232,70787,1244,5200,1233
0500000US26099,26099,"Macomb County, Michigan",363986,451,342255,3004,21731,3018
0500000US26103,26103,"Marquette County, Michigan",34589,308,25822,873,8767,907
0500000US26111,26111,"Midland County, Michigan",36535,206,34381,705,2154,673
0500000US26115,26115,"Monroe County, Michigan",63694,219,58789,1096,4905,1114
0500000US26121,26121,"Muskegon County, Michigan",73452,378,65437,1620,8015,1517
0500000US26125,26125,"Oakland County, Michigan",536840,572,500750,3647,36090,3678
0500000US26139,26139,"Ottawa County, Michigan",106905,507,100425,1475,6480,1433
0500000US26145,26145,"Saginaw County, Michigan",87039,574,78494,1405,8545,1330
0500000US26147,26147,"St. Clair County, Michigan",71868,418,65681,1350,6187,1298
0500000US26155,26155,"Shiawassee County, Michigan",29988,172,28071,602,1917,616
