GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
0500000US12073,12073,"Leon County, Florida",112119,2406,91579,2593,20540,1838
0500000US12081,12081,"Manatee County, Florida",142465,2824,91475,2557,50990,2158
0500000US12083,12083,"Marion County, Florida",134239,3539,78548,3412,55691,2650
0500000US12085,12085,"Martin County, Florida",62976,2406,40121,2424,22855,1768
0500000US12086,12086,"Miami-Dade County, Florida",880766,6091,699534,6511,181232,6060
0500000US12087,12087,"Monroe County, Florida",30318,1827,22913,1698,7405,744
0500000US12089,12089,"Nassau County, Florida",30547,1471,21474,1604,9073,1435
0500000US12091,12091,"Okaloosa County, Florida",76102,2334,58781,2498,17321,1272
0500000US12095,12095,"Orange County, Florida",468515,4842,387379,6970,81136,5163
0500000US12097,12097,"Osceola County, Florida",97569,3624,79190,3494,18379,2255
0500000US12099,12099,"Palm Beach County, Florida",536446,6570,377478,6594,158968,4583
0500000US12101,12101,"Pasco County, Florida",195628,2957,127677,3452,67951,2481
0500000US12103,12103,"Pinellas County, Florida",407268,5562,279306,5585,127962,3988
0500000US12105,12105,"Polk County, Florida",226429,3850,154715,4156,71714,3118
0500000US12107,12107,"Putnam County, Florida",28025,1357,17088,1616,10937,1075
0500000US12109,12109,"St. Johns County, Florida",84187,2400,63444,2638,20743,1667
0500000US12111,12111,"St. Lucie County, Florida",111617,3321,74141,3676,37476,2318
0500000US12113,12113,"Santa Rosa County, Florida",61817,1845,47356,2186,14461,1469
0500000US12115,12115,"Sarasota County, Florida",176191,4327,102594,4337,73597,3036
0500000US12117,12117,"Seminole County, Florida",167549,2524,132861,3139,34688,2821
0500000US12119,12119,"Sumter County, Florida",51781,2926,16379,2467,35402,2459
0500000US12127,12127,"Volusia County, Florida",214039,4010,139018,4117,75021,3330
0500000US12131,12131,"Walton County, Florida",27207,2120,20012,2121,7195,1148
0500000US13013,13013,"Barrow County, Georgia",24865,971,20265,995,4600,807
0500000US13015,13015,"Bartow County, Georgia",36430,1317,28918,1728,7512,1144
0500000US13021,13021,"Bibb County, Georgia",57692,1763,40687,2086,17005,1468
0500000US13031,13031,"Bulloch County, Georgia",26411,1512,21529,1680,4882,884
0500000US13045,13045,"Carroll County, Georgia",40516,1473,30636,1847,9880,1355
0500000US13047,13047,"Catoosa County, Georgia",24743,1128,19971,1131,4772,993
0500000US13051,13051,"Chatham County, Georgia",110185,1840,88252,2519,21933,1681
0500000US13057,13057,"Cherokee County, Georgia",84088,1934,71552,1991,12536,1344
0500000US13059,13059,"Clarke County, Georgia",47563,1363,37750,1786,9813,1399
0500000US13063,13063,"Clayton County, Georgia",94346,2051,80637,2375,13709,1614
0500000US13067,13067,"Cobb County, Georgia",277949,2711,240418,3699,37531,2850
0500000US13073,13073,"Columbia County, Georgia",47513,1934,39507,2215,8006,1254
0500000US13077,13077,"Coweta County, Georgia",50503,1202,42465,1581,8038,1011
0500000US13089,13089,"DeKalb County, Georgia",281356,3760,237681,4545,43675,3061
0500000US13095,13095,"Dougherty County, Georgia",34264,1537,26314,1815,7950,1096
0500000US13097,13097,"Douglas County, Georgia",48901,1209,40590,1411,8311,1166
0500000US13113,13113,"Fayette County, Georgia",40046,922,31696,1296,8350,879
0500000US13115,13115,"Floyd County, Georgia",35411,1199,26023,1291,9388,1142
0500000US13117,13117,"Forsyth County, Georgia",72208,1311,61530,1512,10678,1013
0500000US13121,13121,"Fulton County, Georgia",396184,4547,320950,5252,75234,3970
0500000US13127,13127,"Glynn County, Georgia",31757,2289,22346,2040,9411,1359
0500000US13135,13135,"Gwinnett County, Georgia",290405,2752,258531,3042,31874,2166
0500000US13139,13139,"Hall County, Georgia",62038,1709,49208,1938,12830,1238
0500000US13151,13151,"Henry County, Georgia",74473,1560,62819,2101,11654,1369
0500000US13153,13153,"Houston County, Georgia",55901,1389,44680,1979,11221,1649
0500000US13179,13179,"Liberty County, Georgia",22952,1001,19300,1106,3652,672
0500000US13185,13185,"Lowndes County, Georgia",40835,1341,30327,1522,10508,1202
0500000US13215,13215,"Muscogee County, Georgia",73051,2017,53594,2382,19457,1735
0500000US13217,13217,"Newton County, Georgia",35825,1090,27898,1727,7927,1415
0500000US13223,13223,"Paulding County, Georgia",53249,1006,44254,1793,8995,1483
0500000US13245,13245,"Richmond County, Georgia",75909,2070,57830,2287,18079,1489
0500000US13247,13247,"Rockdale County, Georgia",30381,1165,23622,1660,6759,1265
0500000US13285,13285,"Troup County, Georgia",24493,1292,18638,1298,5855,888
0500000US13295,13295,"Walker County, Georgia",25110,1422,17233,1540,7877,1278
0500000US13297,13297,"Walton County, Georgia",30715,1037,23726,1332,6989,1021
0500000US13313,13313,"Whitfield County, Georgia",35858,1376,27871,1642,7987,1044
0500000US15001,15001,"Hawaii County, Hawaii",69818,1668,50715,2259,19103,1664
0500000US15003,15003,"Honolulu County, Hawaii",309169,3715,254176,4025,54993,2667
0500000US15007,15007,"Kauai County, Hawaii",23214,1021,18583,1171,4631,779
0500000US15009,15009,"Maui County, Hawaii",53612,1945,43082,1847,10530,1148
0500000US16001,16001,"Ada County, Idaho",167026,2212,133703,3351,33323,2774
0500000US16005,16005,"Bannock County, Idaho",30106,1132,22893,1292,7213,1000
0500000US16019,16019,"Bonneville County, Idaho",38464,1040,30520,1219,7944,950
0500000US16027,16027,"Canyon County, Idaho",69859,1249,53810,1721,16049,1557
0500000US16055,16055,"Kootenai County, Idaho",58875,1834,43900,2292,14975,1764
0500000US16083,16083,"Twin Falls County, Idaho",30119,865,24849,1081,5270,869
0500000US17001,17001,"Adams County, Illinois",27414,734,20504,1053,6910,844
0500000US17019,17019,"Champaign County, Illinois",81856,2468,65228,2423,16628,1670
0500000US17031,17031,"Cook County, Illinois",1963973,8769,1557618,9854,406355,6234
0500000US17037,17037,"DeKalb County, Illinois",36690,1355,31256,1576,5434,744
0500000US17043,17043,"DuPage County, Illinois",341320,2393,283565,4149,57755,3212
0500000US17089,17089,"Kane County, Illinois",175360,2537,145893,3223,29467,2388
0500000US17091,17091,"Kankakee County, Illinois",39314,1235,30258,1428,9056,969
0500000US17093,17093,"Kendall County, Illinois",40752,620,35892,1213,4860,1222
0500000US17097,17097,"Lake County, Illinois",244390,2370,201936,2893,42454,1946
0500000US17099,17099,"LaSalle County, Illinois",44753,1080,33529,1400,11224,964
0500000US17111,17111,"McHenry County, Illinois",110717,1470,91481,1837,19236,1700
0500000US17113,17113,"McLean County, Illinois",65644,1378,54228,1474,11416,1045
0500000US17115,17115,"Macon County, Illinois",44002,1353,31454,1608,12548,1085
0500000US17119,17119,"Madison County, Illinois",105465,2808,80047,2623,25418,1580
0500000US17143,17143,"Peoria County, Illinois",73209,1808,55005,2029,18204,1465
0500000US17161,17161,"Rock Island County, Illinois",60206,1162,44256,1621,15950,1462
0500000US17163,17163,"St. Clair County, Illinois",104782,2295,79603,2858,25179,1952
0500000US17167,17167,"Sangamon County, Illinois",82959,1528,60907,1712,22052,1484
0500000US17179,17179,"Tazewell County, Illinois",56051,919,42098,1270,13953,1123
0500000US17183,17183,"Vermilion County, Illinois",31928,1221,21218,1129,10710,1068
0500000US17197,17197,"Will County, Illinois",228068,2414,189935,3267,38133,2163
0500000US17199,17199,"Williamson County, Illinois",26761,1084,18047,1307,8714,988
0500000US17201,17201,"Winnebago County, Illinois",114996,1992,87625,2362,27371,1938
0500000US18003,18003,"Allen County, Indiana",142762,2009,112297,2343,30465,1807
0500000US18005,18005,"Bartholomew County, Indiana",31626,953,25115,1160,6511,820
0500000US18019,18019,"Clark County, Indiana",42498,1548,33223,1747,9275,1125
0500000US18035,18035,"Delaware County, Indiana",46720,1458,33645,1681,13075,1321
0500000US18039,18039,"Elkhart County, Indiana",72487,1467,59441,1860,13046,1463
0500000US18043,18043,"Floyd County, Indiana",29199,967,22872,1295,6327,887
0500000US18053,18053,"Grant County, Indiana",26528,1025,18808,1161,7720,984
0500000US18057,18057,"Hamilton County, Indiana",118521,1707,101905,2433,16616,2084
0500000US18059,18059,"Hancock County, Indiana",27968,810,22204,1195,5764,843
0500000US18063,18063,"Hendricks County, Indiana",58677,1238,48128,2008,10549,1628
0500000US18067,18067,"Howard County, Indiana",34195,1167,23274,1571,10921,1411
0500000US18081,18081,"Johnson County, Indiana",54542,1630,43003,2252,11539,1531
0500000US18085,18085,"Kosciusko County, Indiana",30494,1012,23936,1264,6558,854
0500000US18089,18089,"Lake County, Indiana",185575,2341,140485,2980,45090,2164
0500000US18091,18091,"LaPorte County, Indiana",42074,1553,32596,1944,9478,1204
0500000US18095,18095,"Madison County, Indiana",50964,1484,36374,1764,14590,1454
0500000US18097,18097,"Marion County, Indiana",368349,3531,293294,4658,75055,3000
0500000US18105,18105,"Monroe County, Indiana",54513,1571,43972,1817,10541,1233
0500000US18109,18109,"Morgan County, Indiana",25881,941,21199,1211,4682,711
0500000US18127,18127,"Porter County, Indiana",62986,1607,49750,1829,13236,1313
0500000US18141,18141,"St. Joseph County, Indiana",97071,2206,72103,2478,24968,1681
0500000US18157,18157,"Tippecanoe County, Indiana",68405,1780,57817,2144,10588,1461
0500000US18163,18163,"Vanderburgh County, Indiana",74968,1879,60284,2265,14684,1484
0500000US18167,18167,"Vigo County, Indiana",40328,1505,31132,1772,9196,1098
0500000US18177,18177,"Wayne County, Indiana",26538,1149,19300,1156,7238,944
0500000US19013,19013,"Black Hawk County, Iowa",52479,1390,39816,1601,12663,1204
0500000US19049,19049,"Dallas County, Iowa",33180,729,28269,1087,4911,731
0500000US19061,19061,"Dubuque County, Iowa",37710,1062,30404,1225,7306,794
0500000US19103,19103,"Johnson County, Iowa",57217,1936,47490,2347,9727,1500
0500000US19113,19113,"Linn County, Iowa",89173,2138,72827,2441,16346,1360
0500000US19153,19153,"Polk County, Iowa",182537,2636,153193,2992,29344,1891
0500000US19155,19155,"Pottawattamie County, Iowa",36094,1075,28428,1353,7666,744
0500000US19163,19163,"Scott County, Iowa",66527,1677,50658,1884,15869,1347
0500000US19169,19169,"Story County, Iowa",37350,985,32585,1239,4765,812
0500000US19193,19193,"Woodbury County, Iowa",38637,1218,31285,1409,7352,956
0500000US20015,20015,"Butler County, Kansas",24266,904,19082,1050,5184,680
0500000US20045,20045,"Douglas County, Kansas",45572,1406,39311,1543,6261,979
0500000US20091,20091,"Johnson County, Kansas",225606,2066,191243,2577,34363,1998
0500000US20103,20103,"Leavenworth County, Kansas",27174,1049,21521,1220,5653,788
0500000US20161,20161,"Riley County, Kansas",25523,1501,21577,1523,3946,928
0500000US20173,20173,"Sedgwick County, Kansas",195815,2528,155513,2764,40302,1933
0500000US20177,20177,"Shawnee County, Kansas",70101,1899,52438,2200,17663,1549
0500000US20209,20209,"Wyandotte County, Kansas",58524,1266,46992,1462,11532,1086
0500000US21015,21015,"Boone County, Kentucky",46849,1034,39128,1506,7721,1163
0500000US21029,21029,"Bullitt County, Kentucky",29037,876,22443,1207,6594,871
0500000US21037,21037,"Campbell County, Kentucky",36461,1248,28847,1597,7614,1120
0500000US21047,21047,"Christian County, Kentucky",25121,1117,19054,1307,6067,848
0500000US21059,21059,"Daviess County, Kentucky",39629,1153,29085,1222,10544,963
0500000US21067,21067,"Fayette County, Kentucky",127137,2102,106239,2566,20898,1595
0500000US21093,21093,"Hardin County, Kentucky",39684,1908,30368,2017,9316,1141
0500000US21111,21111,"Jefferson County, Kentucky",314161,2817,244264,3321,69897,2516
0500000US21117,21117,"Kenton County, Kentucky",63609,1297,51191,1450,12418,989
0500000US21145,21145,"McCracken County, Kentucky",28416,1100,20023,1375,8393,1077
0500000US21151,21151,"Madison County, Kentucky",33633,1128,26592,1636,7041,1038
0500000US21185,21185,"Oldham County, Kentucky",21180,443,18372,712,2808,559
0500000US21227,21227,"Warren County, Kentucky",47444,1236,38379,1530,9065,980
0500000US22005,22005,"Ascension Parish, Louisiana",40950,1545,33869,1967,7081,1473
0500000US22015,22015,"Bossier Parish, Louisiana",47458,1800,36940,2014,10518,1541
0500000US22017,22017,"Caddo Parish, Louisiana",96532,2351,68629,2799,27903,2057
0500000US22019,22019,"Calcasieu Parish, Louisiana",77029,2177,56636,2465,20393,1791
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",163764,3551,128680,3864,35084,2424
0500000US22045,22045,"Iberia Parish, Louisiana",26240,1181,19602,1365,6638,1041
0500000US22051,22051,"Jefferson Parish, Louisiana",170710,2318,133562,3236,37148,2217
0500000US22055,22055,"Lafayette Parish, Louisiana",89130,2127,71732,2815,17398,1913
0500000US22057,22057,"Lafourche Parish, Louisiana",37199,999,28045,1393,9154,1077
0500000US22063,22063,"Livingston Parish, Louisiana",47479,1665,37511,1750,9968,1290
0500000US22071,22071,"Orleans Parish, Louisiana",154355,2906,116116,3119,38239,1970
0500000US22073,22073,"Ouachita Parish, Louisiana",54349,1840,39244,2145,15105,1589
0500000US22079,22079,"Rapides Parish, Louisiana",47745,1868,35582,1814,12163,1226
0500000US22097,22097,"St. Landry Parish, Louisiana",30302,1333,19584,1404,10718,980
0500000US22103,22103,"St. Tammany Parish, Louisiana",92205,1838,71631,2367,20574,1774
0500000US22105,22105,"Tangipahoa Parish, Louisiana",47756,1780,37053,2125,10703,1589
0500000US22109,22109,"Terrebonne Parish, Louisiana",40102,1546,31470,1763,8632,1334
0500000US23001,23001,"Androscoggin County, Maine",44917,1105,34582,1424,10335,919
0500000US23003,23003,"Aroostook County, Maine",27514,916,17511,1073,10003,892
0500000US23005,23005,"Cumberland County, Maine",118049,2275,93008,2582,25041,1852
0500000US23011,23011,"Kennebec County, Maine",47791,1833,34956,1836,12835,1446
0500000US23019,23019,"Penobscot County, Maine",60195,1491,45253,1604,14942,1462
0500000US23031,23031,"York County, Maine",82469,2561,63026,2900,19443,1654
0500000US24001,24001,"Allegany County, Maryland",27608,1421,19326,1425,8282,847
0500000US24003,24003,"Anne Arundel County, Maryland",206956,2933,174362,3519,32594,1810
0500000US24005,24005,"Baltimore County, Maryland",312921,2473,249047,3778,63874,2722
0500000US24009,24009,"Calvert County, Maryland",32434,912,27002,1038,5432,727
0500000US24013,24013,"Carroll County, Maryland",61661,973,49739,1318,11922,1049
0500000US24015,24015,"Cecil County, Maryland",37296,1460,30332,1710,6964,1120
0500000US24017,24017,"Charles County, Maryland",55929,1317,46667,1531,9262,1260
0500000US24021,24021,"Frederick County, Maryland",89800,1578,75160,1758,14640,1070
0500000US24025,24025,"Harford County, Maryland",91813,2011,74019,2190,17794,1833
0500000US24027,24027,"Howard County, Maryland",112542,1721,99139,2141,13403,1512
0500000US24031,24031,"Montgomery County, Maryland",373346,2949,316502,3839,56844,2738
0500000US24033,24033,"Prince George's County, Maryland",307816,2685,264203,3279,43613,2386
0500000US24037,24037,"St. Mary's County, Maryland",41368,1136,33704,1443,7664,1149
0500000US24043,24043,"Washington County, Maryland",55824,1661,40657,1799,15167,1506
0500000US24045,24045,"Wicomico County, Maryland",36774,1554,29590,1715,7184,1181
0500000US24510,24510,"Baltimore city, Maryland",240761,4046,179100,4271,61661,3238
0500000US25001,25001,"Barnstable County, Massachusetts",92582,3857,64230,3711,28352,1589
0500000US25003,25003,"Berkshire County, Massachusetts",54204,1712,40116,1803,14088,1258
0500000US25005,25005,"Bristol County, Massachusetts",214232,2316,163162,3344,51070,2868
0500000US25009,25009,"Essex County, Massachusetts",289817,2773,226245,3523,63572,2875
0500000US25011,25011,"Franklin County, Massachusetts",30868,736,24042,1010,6826,814
0500000US25013,25013,"Hampden County, Massachusetts",178623,2137,132698,2843,45925,2465
0500000US25015,25015,"Hampshire County, Massachusetts",58167,1210,44197,2073,13970,1592
0500000US25017,25017,"Middlesex County, Massachusetts",593437,4076,491669,5549,101768,3937
0500000US25021,25021,"Norfolk County, Massachusetts",260609,2715,209405,3518,51204,2762
0500000US25023,25023,"Plymouth County, Massachusetts",184577,2667,146535,3633,38042,2533
0500000US25025,25025,"Suffolk County, Massachusetts",306790,3509,247047,4362,59743,2818
0500000US25027,25027,"Worcester County, Massachusetts",304833,2918,240848,3752,63985,2860
0500000US26005,26005,"Allegan County, Michigan",41995,1226,33482,1319,8513,1054
0500000US26017,26017,"Bay County, Michigan",43876,1199,31404,1444,12472,1022
0500000US26021,26021,"Berrien County, Michigan",62538,1519,46344,1828,16194,1317
0500000US26025,26025,"Calhoun County, Michigan",52888,1350,38229,1596,14659,1106
0500000US26037,26037,"Clinton County, Michigan",28944,704,22068,1054,6876,790
0500000US26045,26045,"Eaton County, Michigan",44666,837,33368,1243,11298,992
0500000US26049,26049,"Genesee County, Michigan",167171,2232,112170,2741,55001,2469
0500000US26055,26055,"Grand Traverse County, Michigan",37252,1261,28284,1728,8968,1125
0500000US26065,26065,"Ingham County, Michigan",111779,1888,87554,2308,24225,1559
0500000US26073,26073,"Isabella County, Michigan",23920,955,18330,1196,5590,857
0500000US26075,26075,"Jackson County, Michigan",59993,1688,43388,1740,16605,1518
0500000US26077,26077,"Kalamazoo County, Michigan",102336,1841,79059,2405,23277,1497
0500000US26081,26081,"Kent County, Michigan",238472,2322,194669,3268,43803,2405
0500000US26087,26087,"Lapeer County, Michigan",33178,923,24079,1281,9099,920
0500000US26091,26091,"Lenawee County, Michigan",37781,1320,29055,1267,8726,925
0500000US26093,26093,"Livingston County, Michigan",70787,1244,55767,1710,15020,1217
0500000US26099,26099,"Macomb County, Michigan",342255,3004,259479,4069,82776,3353
0500000US26103,26103,"Marquette County, Michigan",25822,873,17802,1236,8020,854
0500000US26111,26111,"Midland County, Michigan",34381,705,25415,989,8966,801
