GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
0500000US16005,16005,"Bannock County, Idaho",84377,*****,41577,639,11129,369,11070,367,59,111,59,111,0,198,30448,603,28778,945,1670,631,356,246,1314,639,42800,639,11381,510,11160,499,221,215,0,198,221,215,31419,527,29382,765,2037,751,808,536,1229,722
0500000US16019,16019,"Bonneville County, Idaho",112232,*****,56459,559,18240,447,17950,582,290,277,110,192,180,184,38219,454,35017,855,3202,770,1107,454,2095,726,55773,559,16539,423,16316,319,223,230,0,198,223,230,39234,423,36130,818,3104,703,1350,510,1754,612
0500000US16027,16027,"Canyon County, Idaho",211698,*****,104116,711,31183,509,31032,540,151,176,0,198,151,176,72933,516,65390,1640,7543,1482,2726,962,4817,1489,107582,711,31033,519,30366,671,667,472,318,294,349,360,76549,517,69181,1528,7368,1555,2784,934,4584,1212
0500000US16055,16055,"Kootenai County, Idaho",154311,*****,76312,703,18601,515,18523,515,78,125,0,198,78,125,57711,498,56749,616,962,624,421,418,541,371,77999,703,16800,429,16763,445,37,61,0,198,37,61,61199,642,59476,797,1723,642,1365,598,358,234
0500000US16083,16083,"Twin Falls County, Idaho",83514,*****,40607,685,11468,510,10705,516,763,439,248,326,515,407,29139,389,26582,804,2557,726,944,466,1613,671,42907,685,11723,551,11125,868,598,710,167,312,431,443,31184,598,27320,1036,3864,1052,973,442,2891,935
0500000US17019,17019,"Champaign County, Illinois",208419,*****,103293,1051,19205,1035,18618,1050,587,396,236,273,351,318,84088,270,71492,1182,12596,1162,3129,731,9467,1105,105126,1051,19969,1036,19667,1022,302,249,13,23,289,247,85157,270,74916,1107,10241,1110,3273,839,6968,952
0500000US17031,17031,"Cook County, Illinois",5203499,*****,2526484,323,590129,220,566757,3296,23372,3297,5858,1234,17514,2994,1936355,290,1410827,8365,525528,8428,252250,7131,273278,8004,2677015,323,571590,453,550697,2813,20893,2688,6081,1770,14812,2253,2105425,393,1579205,8382,526220,8445,277723,7312,248497,6570
0500000US17037,17037,"DeKalb County, Illinois",104528,*****,52811,632,12311,620,12008,732,303,325,0,185,303,325,40500,725,36975,894,3525,680,1371,533,2154,728,51717,632,10519,420,10519,420,0,185,0,185,0,185,41198,410,38295,672,2903,724,1331,455,1572,665
0500000US17043,17043,"DuPage County, Illinois",929368,*****,455769,158,108844,43,104421,1047,4423,1039,1709,634,2714,804,346925,154,268356,3234,78569,3236,45150,2789,33419,2800,473599,158,104959,42,100033,1132,4926,1135,1850,604,3076,980,368640,156,285233,3512,83407,3492,50792,3028,32615,2819
0500000US17089,17089,"Kane County, Illinois",531715,*****,265152,792,72309,724,70046,1296,2263,1134,541,355,1722,993,192843,464,144577,3649,48266,3594,19867,2531,28399,3177,266563,792,67510,687,64119,1293,3391,1169,1631,722,1760,878,199053,411,157136,2843,41917,2800,19960,2575,21957,2392
0500000US17091,17091,"Kankakee County, Illinois",110008,*****,53865,721,13365,651,13228,652,137,164,137,164,0,185,40500,273,37708,575,2792,594,1244,445,1548,627,56143,721,12549,609,12549,609,0,185,0,185,0,185,43594,325,41253,619,2341,503,968,327,1373,468
0500000US17093,17093,"Kendall County, Illinois",124695,*****,61405,1401,18930,1081,18521,1246,409,403,409,403,0,185,42475,862,37157,1446,5318,1230,2418,977,2900,1142,63290,1401,16914,1246,16717,1313,197,220,152,211,45,87,46376,1147,39942,1685,6434,2130,3769,1672,2665,916
0500000US17097,17097,"Lake County, Illinois",703047,*****,351612,221,89158,115,86451,837,2707,834,467,361,2240,739,262454,217,199408,2944,63046,2957,30293,2357,32753,2682,351435,221,85035,113,81298,925,3737,907,862,395,2875,917,266400,217,204052,3194,62348,3156,32249,2601,30099,2566
0500000US17099,17099,"LaSalle County, Illinois",110642,*****,55778,512,11795,416,11795,416,0,185,0,185,0,185,43983,416,42154,743,1829,586,948,461,881,489,54864,512,11794,447,11716,416,78,120,0,185,78,120,43070,441,40976,694,2094,620,1333,559,761,331
0500000US17111,17111,"McHenry County, Illinois",307004,*****,152689,479,38026,396,37359,510,667,421,251,285,416,366,114663,241,101626,1513,13037,1501,7985,1247,5052,1159,154315,479,36261,395,35341,845,920,793,726,748,194,218,118054,241,104147,1804,13907,1791,8831,1620,5076,1298
0500000US17113,17113,"McLean County, Illinois",172418,*****,84537,768,19489,652,19000,788,489,434,84,123,405,438,65048,506,58997,944,6051,911,1711,599,4340,908,87881,768,18079,665,17093,762,986,529,419,282,567,502,69802,460,64275,1108,5527,1043,2364,766,3163,717
0500000US17115,17115,"Macon County, Illinois",106550,*****,51064,559,11902,374,11873,373,29,50,29,50,0,185,39162,403,38469,362,693,391,305,229,388,316,55486,559,11722,371,11722,371,0,185,0,185,0,185,43764,482,42751,631,1013,490,733,460,280,196
0500000US17119,17119,"Madison County, Illinois",265759,*****,128886,813,30095,724,29494,1137,601,915,37,62,564,910,98791,416,95997,912,2794,930,1076,514,1718,719,136873,813,28152,724,27571,861,581,378,364,252,217,302,108721,416,104893,1346,3828,1299,2678,922,1150,722
0500000US17143,17143,"Peoria County, Illinois",185006,*****,89857,741,22647,641,22148,720,499,400,314,361,185,235,67210,271,61875,680,5335,726,2262,577,3073,609,95149,741,21775,644,21036,788,739,486,100,123,639,461,73374,263,69809,601,3565,559,1206,423,2359,533
0500000US17161,17161,"Rock Island County, Illinois",144784,*****,70339,524,15648,462,15455,452,193,192,8,14,185,191,54691,236,50123,936,4568,923,1541,719,3027,710,74445,524,16561,488,16145,543,416,358,123,142,293,335,57884,111,53682,881,4202,880,1646,610,2556,993
0500000US17163,17163,"St. Clair County, Illinois",262759,*****,126820,585,32046,568,31802,600,244,241,165,206,79,105,94774,317,91221,733,3553,727,1804,604,1749,537,135939,585,30423,444,29805,607,618,391,251,181,367,377,105516,392,100345,1077,5171,1007,2821,885,2350,683
0500000US17167,17167,"Sangamon County, Illinois",197499,*****,95069,766,23146,691,22664,745,482,397,40,83,442,392,71923,300,69378,857,2545,800,1228,523,1317,556,102430,766,21629,691,21285,792,344,269,264,256,80,93,80801,300,77994,552,2807,522,1524,420,1283,512
0500000US17179,17179,"Tazewell County, Illinois",134385,*****,66304,510,15452,314,15261,312,191,136,50,89,141,137,50852,522,49950,677,902,424,117,126,785,421,68081,510,14855,279,14595,296,260,232,186,210,74,113,53226,425,52568,475,658,377,346,273,312,277
0500000US17183,17183,"Vermilion County, Illinois",78111,*****,39079,361,9642,371,9642,371,0,185,0,185,0,185,29437,246,28727,266,710,323,269,235,441,289,39032,361,8983,340,8916,333,67,97,31,71,36,72,30049,194,29458,257,591,257,308,186,283,243
0500000US17197,17197,"Will County, Illinois",689529,*****,342171,246,90561,169,88238,751,2323,737,625,331,1698,636,251610,202,214085,2464,37525,2411,19834,2107,17691,1876,347358,246,86797,168,84541,871,2256,856,956,514,1300,664,260561,203,222790,2579,37771,2571,20289,2309,17482,1992
0500000US17201,17201,"Winnebago County, Illinois",285873,*****,139747,402,34824,362,33607,582,1217,540,465,291,752,462,104923,218,95717,1338,9206,1327,4680,1148,4526,992,146126,402,32341,362,31540,330,801,470,148,176,653,413,113785,218,103239,1498,10546,1496,4751,1015,5795,1470
0500000US18003,18003,"Allen County, Indiana",370404,*****,180930,501,49057,441,47851,573,1206,463,376,266,830,477,131873,242,120453,1623,11420,1586,4938,1010,6482,1283,189474,501,47307,440,45216,816,2091,750,1064,558,1027,599,142167,242,132140,1162,10027,1115,4624,1154,5403,1194
0500000US18005,18005,"Bartholomew County, Indiana",81402,*****,41383,749,10677,580,9534,708,1143,825,0,192,1143,825,30706,431,26479,876,4227,851,305,264,3922,962,40019,749,8804,580,8313,586,491,310,0,192,491,310,31215,432,27956,728,3259,572,537,375,2722,499
0500000US18019,18019,"Clark County, Indiana",116031,*****,56178,669,13549,613,13281,638,268,260,195,239,73,124,42629,144,41245,420,1384,446,610,419,774,462,59853,669,13187,737,13187,737,0,192,0,192,0,192,46666,870,44140,1095,2526,972,1454,903,1072,617
0500000US18035,18035,"Delaware County, Indiana",115603,*****,56422,832,11076,586,10916,603,160,204,0,192,160,204,45346,636,43719,849,1627,969,163,178,1464,964,59181,832,10099,565,10099,565,0,192,0,192,0,192,49082,615,48198,681,884,437,454,335,430,335
0500000US18039,18039,"Elkhart County, Indiana",203781,*****,100665,1053,28573,955,28292,939,281,344,0,192,281,344,72092,409,63530,1483,8562,1433,2079,800,6483,1346,103116,1053,27925,955,27487,1049,438,394,0,192,438,394,75191,410,66420,1265,8771,1181,3483,840,5288,984
0500000US18043,18043,"Floyd County, Indiana",76990,*****,37782,668,8511,493,8511,493,0,192,0,192,0,192,29271,592,28060,752,1211,625,303,271,908,595,39208,668,8574,556,8437,518,137,174,69,118,68,124,30634,490,30129,500,505,215,192,124,313,182
0500000US18057,18057,"Hamilton County, Indiana",316373,*****,153095,1217,43013,1082,42116,1132,897,565,609,446,288,340,110082,583,98469,1486,11613,1374,7159,1385,4454,1192,163278,1217,44884,1082,43309,1356,1575,897,623,438,952,801,118394,582,106468,1493,11926,1480,6575,1306,5351,1409
0500000US18059,18059,"Hancock County, Indiana",73717,*****,36577,227,9117,260,9018,329,99,172,0,192,99,172,27460,183,26845,451,615,412,237,314,378,313,37140,227,8285,71,8285,71,0,192,0,192,0,192,28855,232,27869,556,986,585,698,602,288,325
0500000US18063,18063,"Hendricks County, Indiana",160610,*****,79683,1533,20281,1177,20163,1164,118,200,0,192,118,200,59402,781,54506,1689,4896,1472,3362,1211,1534,761,80927,1533,20701,1155,19879,1241,822,717,620,698,202,251,60226,726,55668,1381,4558,1336,2914,1300,1644,1066
0500000US18067,18067,"Howard County, Indiana",82568,*****,40320,485,9809,363,9809,363,0,192,0,192,0,192,30511,269,29765,481,746,343,525,288,221,205,42248,485,9004,363,8974,367,30,55,0,192,30,55,33244,271,32927,299,317,232,187,114,130,219
0500000US18081,18081,"Johnson County, Indiana",151982,*****,73792,1050,18693,527,18399,564,294,301,84,110,210,241,55099,1005,51373,1285,3726,1064,1546,418,2180,995,78190,1050,19910,995,19396,1240,514,464,225,281,289,363,58280,975,55218,859,3062,763,1024,480,2038,788
0500000US18085,18085,"Kosciusko County, Indiana",79092,*****,39019,578,9571,485,9471,450,100,160,100,160,0,192,29448,583,28046,703,1402,405,294,204,1108,398,40073,578,9588,410,9588,410,0,192,0,192,0,192,30485,455,29404,581,1081,468,393,293,688,404
0500000US18089,18089,"Lake County, Indiana",485846,*****,234662,605,59349,377,58620,687,729,507,161,169,568,472,175313,463,159832,2157,15481,2165,9696,1787,5785,1285,251184,605,57225,319,56737,518,488,456,208,333,280,327,193959,514,178468,1950,15491,1926,8813,1311,6678,1392
0500000US18091,18091,"LaPorte County, Indiana",110015,*****,57378,599,12966,537,12819,559,147,153,0,192,147,153,44412,206,42950,507,1462,448,693,311,769,331,52637,599,11007,551,10746,612,261,176,121,142,140,165,41630,190,39638,651,1992,618,1454,548,538,318
0500000US18095,18095,"Madison County, Indiana",129296,*****,63677,893,14774,505,14673,510,101,125,0,192,101,125,48903,946,47352,1029,1551,601,648,397,903,473,65619,893,13544,419,13351,452,193,170,193,170,0,192,52075,953,50971,1051,1104,413,386,258,718,362
0500000US18097,18097,"Marion County, Indiana",941229,*****,453482,326,120088,331,114074,1499,6014,1527,262,198,5752,1528,333394,525,291638,2642,41756,2566,12060,1867,29696,2570,487747,326,114625,257,110550,1411,4075,1375,690,600,3385,1223,373122,278,335596,2652,37526,2641,13006,1631,24520,2509
0500000US18105,18105,"Monroe County, Indiana",145496,*****,72895,685,12176,484,12176,484,0,192,0,192,0,192,60719,501,55018,936,5701,979,1587,693,4114,800,72601,685,10700,484,10578,486,122,206,122,206,0,192,61901,501,56461,748,5440,617,2240,651,3200,744
0500000US18127,18127,"Porter County, Indiana",167791,*****,82455,639,19223,502,19083,528,140,176,140,176,0,192,63232,387,60360,731,2872,645,1496,478,1376,518,85336,639,18549,551,18549,551,0,192,0,192,0,192,66787,437,63363,925,3424,821,2031,761,1393,562
0500000US18141,18141,"St. Joseph County, Indiana",269141,*****,130979,678,33174,524,32364,689,810,465,389,357,421,290,97805,616,89882,1611,7923,1394,3389,1021,4534,1066,138162,678,31163,440,30573,732,590,598,590,598,0,192,106999,516,98627,1327,8372,1405,3589,1152,4783,916
0500000US18157,18157,"Tippecanoe County, Indiana",188059,*****,96352,1031,20507,926,19878,963,629,489,58,101,571,475,75845,413,64945,1018,10900,981,2218,619,8682,1018,91707,1031,18610,925,18032,986,578,402,266,306,312,332,73097,414,64214,1035,8883,1004,2590,592,6293,951
0500000US18163,18163,"Vanderburgh County, Indiana",181721,*****,88429,606,21001,537,20854,545,147,169,85,144,62,79,67428,246,64652,935,2776,976,1649,719,1127,645,93292,606,18675,547,18527,572,148,140,54,77,94,116,74617,252,72066,881,2551,837,1507,572,1044,585
0500000US18167,18167,"Vigo County, Indiana",107931,*****,54647,704,11598,556,11121,700,477,424,72,123,405,404,43049,424,41018,624,2031,737,905,554,1126,629,53284,704,10819,538,10819,538,0,192,0,192,0,192,42465,383,40635,695,1830,627,665,303,1165,587
0500000US18177,18177,"Wayne County, Indiana",66568,*****,31948,438,7231,378,7102,373,129,184,36,79,93,165,24717,255,24056,299,661,336,315,238,346,217,34620,438,7363,370,6948,239,415,267,72,159,343,334,27257,243,26596,352,661,285,348,230,313,194
0500000US19013,19013,"Black Hawk County, Iowa",132904,*****,66262,857,15389,977,14552,1012,837,620,137,248,700,558,50873,677,45495,1318,5378,1441,2429,957,2949,1086,66642,857,13065,780,12792,751,273,252,0,159,273,252,53577,330,50132,984,3445,936,1612,497,1833,717
0500000US19049,19049,"Dallas County, Iowa",84516,*****,41755,534,12079,476,11987,480,92,147,0,159,92,147,29676,262,26987,600,2689,535,733,454,1956,607,42761,534,11693,470,11505,486,188,178,117,156,71,117,31068,291,28553,521,2515,480,1185,594,1330,432
0500000US19061,19061,"Dubuque County, Iowa",97003,*****,47974,400,11459,383,11459,383,0,159,0,159,0,159,36515,306,35271,422,1244,397,755,393,489,250,49029,400,10710,399,10568,357,142,190,131,190,11,19,38319,253,37277,387,1042,349,513,272,529,322
0500000US19103,19103,"Johnson County, Iowa",146547,*****,72310,593,14981,476,13697,875,1284,685,178,239,1106,722,57329,327,50086,1009,7243,964,1929,764,5314,1012,74237,593,14532,475,13384,658,1148,541,249,268,899,492,59705,327,51028,1330,8677,1335,3491,1109,5186,990
0500000US19113,19113,"Linn County, Iowa",221661,*****,109457,781,26546,702,26280,722,266,240,168,208,98,123,82911,391,79041,1000,3870,1013,1781,671,2089,774,112204,781,25832,704,25333,888,499,485,404,472,95,111,86372,397,82711,708,3661,640,1571,651,2090,527
0500000US19153,19153,"Polk County, Iowa",474045,*****,233139,431,60342,276,58232,666,2110,676,534,384,1576,589,172797,391,153129,1787,19668,1737,7936,1307,11732,1675,240906,431,58904,358,55765,1295,3139,1332,567,400,2572,1305,182002,249,164240,1788,17762,1797,9024,1436,8738,1520
0500000US19155,19155,"Pottawattamie County, Iowa",93582,*****,46344,757,10999,694,10739,672,260,402,260,402,0,159,35345,408,33537,808,1808,789,838,584,970,561,47238,757,10736,635,10563,695,173,276,173,276,0,159,36502,425,35611,551,891,366,478,357,413,242
0500000US19163,19163,"Scott County, Iowa",172474,*****,84922,847,21397,841,21083,799,314,301,0,159,314,301,63525,359,60177,939,3348,864,1220,477,2128,760,87552,847,20070,812,19685,884,385,347,135,185,250,299,67482,298,64398,620,3084,547,1235,363,1849,533
0500000US19169,19169,"Story County, Iowa",97090,*****,49721,1011,8153,552,7931,550,222,227,81,128,141,184,41568,763,36316,858,5252,735,784,398,4468,710,47369,1011,7395,542,7292,537,103,106,54,79,49,83,39974,880,35775,1132,4199,714,899,354,3300,788
0500000US19193,19193,"Woodbury County, Iowa",102779,*****,51248,933,14460,786,14016,716,444,276,266,248,178,136,36788,400,33358,910,3430,772,1950,576,1480,633,51531,933,12738,810,12485,861,253,280,0,159,253,280,38793,480,35460,825,3333,635,1719,598,1614,585
0500000US20045,20045,"Douglas County, Kansas",119440,*****,59518,991,11294,898,11244,891,50,78,0,174,50,78,48224,1270,44569,1383,3655,1125,1084,664,2571,1011,59922,991,10610,802,10308,827,302,243,0,174,302,243,49312,816,45156,1198,4156,1000,1488,682,2668,760
0500000US20091,20091,"Johnson County, Kansas",584451,*****,286329,502,74153,472,72423,915,1730,655,821,487,909,521,212176,184,189557,2142,22619,2100,11543,1887,11076,1640,298122,502,70951,471,67855,1175,3096,1119,1668,755,1428,808,227171,183,202620,2281,24551,2303,13710,1686,10841,1852
0500000US20103,20103,"Leavenworth County, Kansas",80204,*****,43829,636,10949,583,10949,583,0,174,0,174,0,174,32880,532,31630,535,1250,560,667,394,583,410,36375,636,8109,525,8065,523,44,74,0,174,44,74,28266,377,26795,353,1471,410,911,369,560,386
0500000US20161,20161,"Riley County, Kansas",73343,*****,39642,702,6789,678,6561,750,228,275,0,174,228,275,32853,624,29598,1173,3255,964,1022,493,2233,867,33701,702,5192,675,5028,688,164,195,0,174,164,195,28509,353,25516,636,2993,613,878,387,2115,675
0500000US20173,20173,"Sedgwick County, Kansas",511995,*****,253144,452,68093,452,67285,687,808,489,159,191,649,441,185051,*****,165790,1682,19261,1682,7372,1129,11889,1842,258851,452,65585,452,64399,739,1186,618,651,528,535,356,193266,*****,172051,2051,21215,2050,9632,1268,11583,2116
0500000US20177,20177,"Shawnee County, Kansas",178146,*****,86464,1070,22143,950,21102,1126,1041,1325,364,545,677,794,64321,396,61629,936,2692,921,1360,584,1332,555,91682,1070,20684,949,20387,920,297,278,87,133,210,257,70998,395,67932,703,3066,648,1024,351,2042,591
0500000US20209,20209,"Wyandotte County, Kansas",163831,*****,81019,681,23705,577,22289,615,1416,455,215,240,1201,399,57314,431,43878,1160,13436,1231,2171,602,11265,1247,82812,681,22488,576,21454,649,1034,453,74,127,960,429,60324,388,48556,996,11768,977,2972,777,8796,907
0500000US21015,21015,"Boone County, Kentucky",128536,*****,63585,793,18287,537,17781,405,506,409,0,190,506,409,45298,577,43631,749,1667,649,735,499,932,387,64951,793,16294,537,16242,538,52,82,0,190,52,82,48657,578,45934,781,2723,615,1452,510,1271,568
0500000US21037,21037,"Campbell County, Kentucky",92211,*****,44630,700,9816,276,9702,216,114,139,16,30,98,138,34814,628,34335,623,479,290,455,291,24,28,47581,700,9720,333,9676,325,44,76,44,76,0,190,37861,657,36463,525,1398,680,774,345,624,597
0500000US21047,21047,"Christian County, Kentucky",72351,*****,38489,409,10315,412,10315,412,0,190,0,190,0,190,28174,16,27705,345,469,343,460,345,9,15,33862,409,9507,412,9507,412,0,190,0,190,0,190,24355,17,23937,270,418,269,93,114,325,243
0500000US21059,21059,"Daviess County, Kentucky",99674,*****,48401,840,12111,484,11674,471,437,407,78,151,359,443,36290,914,34722,590,1568,809,354,217,1214,761,51273,840,11828,601,11640,607,188,170,70,114,118,143,39445,506,38198,579,1247,429,124,144,1123,453
0500000US21067,21067,"Fayette County, Kentucky",318449,*****,156230,691,34013,436,32298,783,1715,658,653,390,1062,564,122217,542,108235,1639,13982,1633,3904,966,10078,1640,162219,691,32818,436,30796,1322,2022,1304,293,202,1729,1351,129401,541,116407,1533,12994,1513,3853,900,9141,1568
0500000US21093,21093,"Hardin County, Kentucky",107316,*****,53126,627,13521,529,13301,556,220,240,167,218,53,96,39605,436,38492,506,1113,400,912,397,201,219,54190,627,13006,539,12758,533,248,242,154,217,94,120,41184,405,38582,765,2602,723,1864,663,738,402
0500000US21111,21111,"Jefferson County, Kentucky",765352,*****,370139,658,87826,338,84741,933,3085,983,696,467,2389,902,282313,615,258653,2200,23660,2267,9826,1428,13834,2026,395213,658,83772,311,81075,994,2697,886,977,508,1720,825,311441,567,289489,1973,21952,1926,10184,1366,11768,1695
0500000US21117,21117,"Kenton County, Kentucky",164945,*****,81187,956,20105,613,19826,673,279,374,279,374,0,190,61082,695,58375,1131,2707,936,1114,622,1593,623,83758,956,19772,608,19598,634,174,142,136,131,38,64,63986,682,61583,765,2403,716,1075,583,1328,573
0500000US21145,21145,"McCracken County, Kentucky",65162,*****,31405,757,7377,715,7150,666,227,378,227,378,0,190,24028,238,23458,265,570,305,559,303,11,22,33757,757,6888,805,6888,805,0,190,0,190,0,190,26869,321,26314,454,555,316,375,250,180,220
0500000US21151,21151,"Madison County, Kentucky",89547,*****,42697,582,9801,248,9498,215,303,198,85,152,218,168,32896,573,32087,508,809,384,61,105,748,385,46850,582,9217,308,8924,247,293,216,109,160,184,221,37633,571,36682,660,951,435,342,324,609,319
0500000US21185,21185,"Oldham County, Kentucky",65560,*****,33660,460,8222,212,7956,250,266,203,34,45,232,192,25438,327,24537,404,901,385,290,239,611,318,31900,460,8484,212,8434,217,50,76,7,13,43,77,23416,327,22345,415,1071,361,507,330,564,305
0500000US21227,21227,"Warren County, Kentucky",125532,*****,61841,848,14550,806,13812,853,738,512,212,231,526,456,47291,296,42280,1133,5011,1173,2229,1044,2782,1011,63691,848,13934,803,12700,883,1234,500,108,185,1126,436,49757,282,45297,1161,4460,1151,2282,1134,2178,845
0500000US22005,22005,"Ascension Parish, Louisiana",121587,*****,60951,1131,18313,1141,18172,1175,141,231,0,208,141,231,42638,81,41524,567,1114,554,300,297,814,478,60636,1131,15043,1141,14929,1141,114,180,0,208,114,180,45593,82,44231,814,1362,835,673,596,689,516
0500000US22015,22015,"Bossier Parish, Louisiana",126057,*****,63404,1175,17076,1085,17076,1085,0,208,0,208,0,208,46328,736,44313,737,2015,654,1203,542,812,561,62653,1175,14738,1079,14567,946,171,292,0,208,171,292,47915,406,45520,590,2395,603,1592,643,803,665
0500000US22017,22017,"Caddo Parish, Louisiana",248851,*****,118005,1052,30584,974,30532,981,52,88,0,208,52,88,87421,319,84709,886,2712,847,906,333,1806,833,130846,1052,29831,1001,29604,970,227,236,227,236,0,208,101015,311,97445,1080,3570,1116,1503,533,2067,890
0500000US22019,22019,"Calcasieu Parish, Louisiana",200601,*****,98097,779,26137,868,26137,868,0,208,0,208,0,208,71960,392,70363,706,1597,609,686,475,911,443,102504,779,23771,821,23771,821,0,208,0,208,0,208,78733,261,76181,817,2552,776,959,516,1593,670
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",447037,*****,213382,1143,50948,1080,49018,1061,1930,922,58,94,1872,912,162434,361,150708,1544,11726,1523,3800,954,7926,1411,233655,1143,50190,1157,49453,1098,737,509,224,337,513,366,183465,175,173422,1373,10043,1349,4903,1256,5140,1110
0500000US22045,22045,"Iberia Parish, Louisiana",73273,*****,34529,796,8890,769,8708,770,182,225,0,208,182,225,25639,522,24203,552,1436,595,1290,467,146,205,38744,796,10821,807,10821,807,0,208,0,208,0,208,27923,383,26264,356,1659,492,619,313,1040,503
0500000US22051,22051,"Jefferson Parish, Louisiana",436523,*****,211470,835,48420,859,45161,1161,3259,1116,292,246,2967,1099,163050,532,137001,2175,26049,2165,11297,1696,14752,2243,225053,835,47321,824,44126,1118,3195,1016,272,265,2923,1027,177732,198,154182,2060,23550,2037,10514,1365,13036,2080
0500000US22055,22055,"Lafayette Parish, Louisiana",241398,*****,117655,494,29690,376,29228,517,462,482,250,312,212,351,87965,310,83279,1279,4686,1231,2099,806,2587,981,123743,494,27775,332,27700,365,75,136,75,136,0,208,95968,435,90341,1682,5627,1582,2993,1382,2634,1089
0500000US22057,22057,"Lafourche Parish, Louisiana",98305,*****,48019,1017,11551,1015,11551,1015,0,208,0,208,0,208,36468,117,34602,962,1866,953,688,533,1178,880,50286,1017,11492,1015,11492,1015,0,208,0,208,0,208,38794,117,36563,1094,2231,1091,1016,711,1215,985
0500000US22063,22063,"Livingston Parish, Louisiana",140138,*****,70223,1084,19160,992,18925,1122,235,411,0,208,235,411,51063,919,49112,1549,1951,1107,544,712,1407,864,69915,1084,17433,1014,17433,1014,0,208,0,208,0,208,52482,827,51463,804,1019,388,385,355,634,288
0500000US22071,22071,"Orleans Parish, Louisiana",391495,*****,186998,680,40775,723,40044,881,731,529,28,45,703,532,146223,232,134397,1195,11826,1160,4741,790,7085,1260,204497,680,39031,677,38332,811,699,428,86,133,613,414,165466,133,155020,1181,10446,1167,4917,797,5529,1147
0500000US22073,22073,"Ouachita Parish, Louisiana",156983,*****,75476,643,20423,321,20238,326,185,113,0,208,185,113,55053,608,53315,695,1738,656,1073,628,665,388,81507,643,19416,322,19376,328,40,69,0,208,40,69,62091,608,60879,620,1212,541,614,407,598,376
0500000US22079,22079,"Rapides Parish, Louisiana",132424,*****,64622,876,17268,664,17088,695,180,138,0,208,180,138,47354,615,45587,627,1767,648,801,455,966,461,67802,876,15914,617,15824,636,90,119,90,119,0,208,51888,507,50515,560,1373,460,604,339,769,363
0500000US22103,22103,"St. Tammany Parish, Louisiana",253602,*****,123200,1210,31059,1058,30872,1063,187,223,52,99,135,205,92141,596,87921,1038,4220,982,2517,788,1703,772,130402,1210,30120,1066,29899,1021,221,248,43,71,178,235,100282,470,95339,796,4943,717,2816,917,2127,1019
0500000US22105,22105,"Tangipahoa Parish, Louisiana",130710,*****,63659,757,16440,558,16375,497,65,114,65,114,0,208,47219,492,45896,561,1323,574,483,394,840,537,67051,757,15471,565,15471,565,0,208,0,208,0,208,51580,457,50746,452,834,419,428,328,406,328
0500000US22109,22109,"Terrebonne Parish, Louisiana",113220,*****,55974,751,15410,627,15410,627,0,208,0,208,0,208,40564,343,38382,642,2182,552,706,518,1476,567,57246,751,13779,638,13779,638,0,208,0,208,0,208,43467,358,41784,576,1683,508,522,203,1161,447
0500000US23001,23001,"Androscoggin County, Maine",107319,*****,52369,722,11233,313,10940,369,293,250,45,85,248,255,41136,718,39442,905,1694,492,930,503,764,360,54950,722,11760,542,11288,678,472,329,55,100,417,345,43190,355,41696,495,1494,558,749,426,745,397
0500000US23003,23003,"Aroostook County, Maine",67959,*****,33609,407,6430,174,6430,174,0,172,0,172,0,172,27179,402,26366,344,813,355,438,239,375,228,34350,407,6096,204,6096,204,0,172,0,172,0,172,28254,321,26625,557,1629,461,1228,385,401,243
0500000US23005,23005,"Cumberland County, Maine",292041,*****,141354,923,28533,737,28166,731,367,291,156,137,211,269,112821,527,105546,1149,7275,1237,4379,1113,2896,1069,150687,923,27586,737,25656,901,1930,936,242,173,1688,940,123101,527,113948,1222,9153,1122,6121,1090,3032,951
0500000US23011,23011,"Kennebec County, Maine",120569,*****,59398,477,12494,305,12419,284,75,91,38,69,37,58,46904,530,45668,584,1236,443,558,289,678,335,61171,477,11294,250,11171,252,123,132,123,132,0,172,49877,419,48302,694,1575,522,638,299,937,473
0500000US23019,23019,"Penobscot County, Maine",151806,*****,74920,524,14433,327,14327,288,106,146,89,157,17,31,60487,450,59159,585,1328,525,838,415,490,329,76886,524,13548,427,13399,392,149,243,149,243,0,172,63338,324,61556,712,1782,611,1161,512,621,348
0500000US23031,23031,"York County, Maine",202343,*****,98366,720,20673,516,20363,462,310,278,105,87,205,276,77693,581,74548,840,3145,724,1753,562,1392,689,103977,720,18805,511,18780,513,25,53,0,172,25,53,85172,595,81370,1033,3802,858,2350,683,1452,610
